DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;FT;DPTO;fex_c_2011
5190502;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;05;1057,16310489157
5190502;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;05;1057,16310489157
5190502;1;3;1;50;05;1; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08;1;05;1057,16310489157
5190502;1;6;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;05;1057,16310489157
5190503;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;05;1158,19706135884
5190504;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;1;2; ;1;1; ;1;1;08;1;05;1153,7160974804
5190505;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;05;965,281299972196
5190505;1;2;1;50;05;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08;1;05;965,281299972196
5190505;1;3;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;05;965,281299972196
5190506;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;1;13;POR EL COVID19; ; ; ; ; ;08;1;05;877,406473402876
5190506;1;2;1;50;05;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;05;877,406473402876
5190506;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;05;877,406473402876
5190506;1;4;1;50;05;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;05;877,406473402876
5190507;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;05;935,560564591807
5190510;1;1;1;50;05;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;05;873,447254605927
5190510;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;05;873,447254605927
5190510;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;05;873,447254605927
5190511;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;05;1294,51611667397
5190511;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;05;1294,51611667397
5190512;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;05;1058,15883550146
5190513;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;1;13;ESPERANDO QUE PASE LA PANDEMIA; ; ; ; ; ;08;1;05;1158,19706135884
5190515;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;05;998,721308352969
5190519;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;05;1158,19706135884
5190521;1;1;1;50;05;1; ; ;1;6;AYUDANDO CON EL CUIDADO DE UN CUNADO;2;2;2;2;2; ; ; ; ; ; ; ;08;1;05;965,803045053691
5190521;1;2;1;50;05;1; ; ;2;6;ENFERMA DE CANCER;2;2;2;2;2; ; ; ; ; ; ; ;08;1;05;965,803045053691
5190522;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;08;1;05;1244,26199727618
5190522;1;2;1;50;05;1; ; ;2;3; ;2;2;2;2;1;13;ESPERANDO QUE PASE LA CUARENTENA PARA BUSCAR EMPLEO; ; ; ; ; ;08;1;05;1244,26199727618
5190522;1;3;1;50;05;1; ; ;1;6;VIENDO TV;2;2;2;2;2; ; ; ; ; ; ; ;08;1;05;1244,26199727618
5190523;1;1;1;50;05;1;3; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;05;1239,60555234367
5190523;1;2;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;05;1239,60555234367
5190524;1;1;1;50;23;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;23;201,215533780812
5190524;1;2;1;50;23;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08;1;23;201,215533780812
5190524;1;3;1;50;23;1; ; ;3;6;ESCUCHANDO MUSICA;2;2;2;2;1;2; ;1;2; ; ; ;08;1;23;201,215533780812
5190525;1;1;1;50;23;1; ; ;1;4; ;2;2;2;2;1;7; ;1;2; ; ; ;08;1;23;119,99928498717
5190525;1;2;1;50;23;1; ; ;2;6;VIENDO TV;2;2;2;2;2; ; ; ; ; ; ; ;08;1;23;119,99928498717
5190525;1;3;1;50;23;1;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;23;119,99928498717
5190525;1;4;1;50;23;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;23;119,99928498717
5190526;1;1;1;50;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;50;206,638718501278
5190526;1;2;1;50;50;1; ; ;1;6;DESCANSAR VER TELEVISION;2;1; ; ; ; ; ; ; ; ; ; ;08;1;50;206,638718501278
5190527;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;15;159,24943322349
5190527;1;2;1;50;15;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;15;159,24943322349
5190529;1;1;1;50;44;1; ; ;1;4; ;2;2;2;2;1;6; ;1;2; ; ; ;08;1;44;211,000389622928
5190530;1;1;1;50;44;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;44;44,5399317406153
5190530;1;2;1;50;44;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;44;44,5399317406153
5190531;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;44;99,2766625474352
5190532;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;44;75,3223932146224
5190533;1;1;1;50;76;1; ; ;1;6;ESTUVO ENFERMO;2;1; ; ; ; ; ; ; ; ; ; ;08;1;76;823,456591617459
5190533;1;2;1;50;76;1; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;08;1;76;823,456591617459
5190534;1;1;1;50;76;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;76;925,057049717929
5190535;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;41;149,000243858734
5190535;1;2;1;50;41;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;41;149,000243858734
5190536;1;1;1;50;41;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;41;175,840121398828
5190536;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;41;175,840121398828
5190536;1;3;1;50;41;1; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08;1;41;175,840121398828
5190536;1;5;1;50;41;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;41;175,840121398828
5190538;1;1;1;50;11;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;11;4196,28820616089
5190538;1;2;1;50;11;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;08;1;11;4196,28820616089
5190538;1;5;1;50;11;1; ; ;5;6;TRABAJADOR FAMILIAR SIN REMUNERACION;2;2;1; ; ; ; ; ; ; ; ; ;08;1;11;4196,28820616089
5190538;1;6;1;50;11;1; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;11;4196,28820616089
5190538;1;7;1;50;11;1;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;11;4196,28820616089
5190539;1;1;1;50;11;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;11;3277,11692155059
5190539;1;2;1;50;11;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;11;3277,11692155059
5190540;1;1;1;50;11;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;11;3084,91635130143
5190540;1;2;1;50;11;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;11;3084,91635130143
5190541;1;1;1;50;11;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;11;2620,21325951007
5190541;1;2;1;50;11;1;5; ;2;3; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;11;2620,21325951007
5190544;1;1;1;50;11;1; ; ;1;6;DESCANSANDO;2;1; ; ; ; ; ; ; ; ; ; ;08;1;11;2841,58541449158
5190544;1;2;1;50;11;1; ; ;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ;08;1;11;2841,58541449158
5190544;1;3;1;50;11;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;11;2841,58541449158
5190544;1;4;1;50;11;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;11;2841,58541449158
5190544;1;5;1;50;11;1; ; ;3;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;08;1;11;2841,58541449158
5190545;1;1;1;50;11;1; ; ;1;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;08;1;11;3425,82472698106
5190545;1;2;1;50;11;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;11;3425,82472698106
5190545;1;3;1;50;11;1; ; ;1;6;EN CASA;2;1; ; ; ; ; ; ; ; ; ; ;08;1;11;3425,82472698106
5190546;1;1;1;50;11;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;11;4754,26658773593
5190546;1;2;1;50;11;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08;1;11;4754,26658773593
5190548;1;1;1;50;11;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;11;2870,4784503136
5190548;1;2;1;50;11;1; ; ;1;6;DESCANSANDO;2;2;2;2;1;3; ;1;2; ; ; ;08;1;11;2870,4784503136
5190549;1;1;1;50;11;1;5; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;11;2726,2386103966
5190549;1;2;1;50;11;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;11;2726,2386103966
5190550;1;1;1;50;11;1; ; ;1;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;08;1;11;3435,26611499172
5190550;1;2;1;50;11;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;11;3435,26611499172
5190552;1;1;1;50;11;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;11;4722,58786898659
5190552;1;2;1;50;11;1; ; ;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ;08;1;11;4722,58786898659
5190552;1;3;1;50;11;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;11;4722,58786898659
5190554;1;1;1;50;11;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;11;3958,06516780654
5190555;1;1;1;50;11;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;11;2610,7718714994
5190555;1;2;1;50;11;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;11;2610,7718714994
5190555;1;3;1;50;11;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;11;2610,7718714994
5190556;1;1;1;50;11;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;11;4231,46753492112
5190556;1;2;1;50;11;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08;1;11;4231,46753492112
5190556;1;3;1;50;11;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;11;4231,46753492112
5190557;1;1;1;50;11;1; ; ;1;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;08;1;11;3425,82472698106
5190557;1;2;1;50;11;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;11;3425,82472698106
5190557;1;3;1;50;11;1; ; ;1;6;DESCANSANDO;1; ; ; ; ; ; ; ; ; ; ; ;08;1;11;3425,82472698106
5190558;1;1;1;50;11;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;11;2976,50380120013
5190558;1;2;1;50;11;1;5; ;1;3; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;11;2976,50380120013
5190559;1;1;1;50;11;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;11;2552,70725094502
5190559;1;2;1;50;11;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;11;2552,70725094502
5190559;1;4;1;50;11;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;11;2552,70725094502
5190560;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;17;674,81249130789
5190560;1;2;1;50; ;1; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;17;674,81249130789
5190560;1;3;1;50; ;1; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08;1;17;674,81249130789
5190561;1;1;1;50; ;1;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;17;674,81249130789
5190561;1;2;1;50; ;1;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;17;674,81249130789
5190562;1;1;1;50; ;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;674,81249130789
5190562;1;2;1;50; ;1; ; ;2;4; ;2;2;2;2;1;2; ;2; ;2; ; ;08;1;17;674,81249130789
5190563;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;17;674,81249130789
5190563;1;2;1;50; ;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;17;674,81249130789
5190563;1;3;1;50; ;1; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08;1;17;674,81249130789
5190563;1;4;1;50; ;1; ; ;4;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;674,81249130789
5190563;1;5;1;50; ;1; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;674,81249130789
5190563;1;6;1;50; ;1; ; ;6;3; ;2;2;2;2;1;12; ; ; ; ; ; ;08;1;17;674,81249130789
5190563;1;7;1;50; ;1; ; ;7;3; ;2;2;2;2;1;12; ; ; ; ; ; ;08;1;17;674,81249130789
5190564;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;17;674,81249130789
5190564;1;2;1;50; ;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;674,81249130789
5190565;1;1;1;50; ;1; ; ;1;6;DESCANSAR;1; ; ; ; ; ; ; ; ; ; ; ;08;1;17;674,81249130789
5190565;1;2;1;50; ;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;674,81249130789
5190565;1;3;1;50; ;1; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;08;1;17;674,81249130789
5190565;1;5;1;50; ;1; ; ;2;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;674,81249130789
5190566;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;17;3374,06245653945
5190566;1;2;1;50; ;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;3374,06245653945
5190567;1;1;1;50; ;1; ; ;1;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;674,81249130789
5190568;1;1;1;50; ;1; ; ;1;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;674,81249130789
5190568;1;2;1;50; ;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;674,81249130789
5190568;1;3;1;50; ;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;17;674,81249130789
5190568;1;4;1;50; ;1;1; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;17;674,81249130789
5190569;1;1;1;50; ;1;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;17;674,81249130789
5190573;1;1;1;50;76;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;76;1737,14398636797
5190573;1;2;1;50;76;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;76;1737,14398636797
5190573;1;3;1;50;76;1;2; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;76;1737,14398636797
5190573;1;4;1;50;76;1; ; ;4;3; ;1; ; ; ; ; ; ; ; ; ; ; ;08;1;76;1737,14398636797
5190573;2;1;2;50;76;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;76;1737,14398636797
5190574;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;44;89,0798634812307
5190574;1;2;1;50;44;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;44;89,0798634812307
5190574;1;3;1;50;44;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;44;89,0798634812307
5190575;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;44;74,7360562829669
5190575;1;2;1;50;44;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;44;74,7360562829669
5190575;1;4;1;50;44;1;2; ;4;4; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;44;74,7360562829669
5190576;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;44;110,82449215581
5190576;1;2;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;44;110,82449215581
5190576;1;3;1;50;44;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;44;110,82449215581
5190576;1;6;1;50;44;1; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;44;110,82449215581
5190577;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;44;177,895396565432
5190577;1;2;1;50;44;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;44;177,895396565432
5190577;1;3;1;50;44;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;44;177,895396565432
5190577;1;4;1;50;44;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;44;177,895396565432
5190581;1;1;1;50;68;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08;1;68;472,708562917956
5190581;1;2;1;50;68;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;68;472,708562917956
5190582;1;1;1;50;68;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;68;658,351950628171
5190582;1;2;1;50;68;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;2;08;1;68;658,351950628171
5190583;1;1;1;50;68;1; ; ;2;6;DESCANSANDO POR ENFERMEDAD;2;2;2;2;2; ; ; ; ; ; ; ;08;1;68;436,311218626131
5190583;1;2;1;50;68;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;68;436,311218626131
5190584;1;1;1;50;68;1;1; ;1;6;DESCANSANDO;2;2;2;1; ; ; ; ; ; ; ;1;08;1;68;629,67328337208
5190584;1;2;1;50;68;1; ; ;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ;08;1;68;629,67328337208
5190584;1;3;1;50;68;1; ; ;3;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;08;1;68;629,67328337208
5190584;1;4;1;50;68;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;68;629,67328337208
5190585;1;1;1;50;68;1;2; ;1;6;DESCANSANDO;2;2;2;1; ; ; ; ; ; ; ;1;08;1;68;635,718545927116
5190585;1;2;1;50;68;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;68;635,718545927116
5190585;1;3;1;50;68;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;68;635,718545927116
5190586;1;1;1;50;68;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;68;583,904101498605
5190586;1;2;1;50;68;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;68;583,904101498605
5190586;1;3;1;50;68;1;1; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;68;583,904101498605
5190587;1;1;1;50;68;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;68;641,763808482151
5190587;1;2;1;50;68;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;68;641,763808482151
5190588;1;1;1;50;68;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;68;493,117260423916
5190588;1;2;1;50;68;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;68;493,117260423916
5190588;1;3;1;50;68;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;68;493,117260423916
5190588;1;5;1;50;68;1; ; ;1;6;DESCANSANDO EN EL HOGAR;2;2;2;2;2; ; ; ; ; ; ; ;08;1;68;493,117260423916
5190591;1;1;1;50;05;1; ; ;1;6;VER TELEVISION Y DORMIR;2;2;2;2;2; ; ; ; ; ; ; ;08;1;05;1101,19130346012
5190591;1;2;1;50;05;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08;1;05;1101,19130346012
5190592;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;05;869,724037993251
5190592;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;05;869,724037993251
5190592;1;3;1;50;05;1; ; ;3;6;DORMIR;2;2;2;2;2; ; ; ; ; ; ; ;08;1;05;869,724037993251
5190596;1;1;1;50;76;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08;1;76;2433,63579044176
5190596;1;2;1;50;76;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;76;2433,63579044176
5190596;1;3;1;50;76;1;3; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;76;2433,63579044176
5190597;1;1;1;50;76;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;76;2394,02680928567
5190597;1;2;1;50;76;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;76;2394,02680928567
5190598;1;1;1;50;76;1; ; ;1;6;DESCANSAR;1; ; ; ; ; ; ; ; ; ; ; ;08;1;76;1044,86851279285
5190599;1;1;1;50;76;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;76;823,456591617459
5190599;1;2;1;50;76;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;76;823,456591617459
5190600;1;1;1;50;11;1; ; ;1;6;DESCANSANDO;1; ; ; ; ; ; ; ; ; ; ; ;08;1;11;2908,99779263509
5190600;1;2;1;50;11;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08;1;11;2908,99779263509
5190600;1;3;1;50;11;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;11;2908,99779263509
5190604;1;1;1;50;11;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;11;3152,42235986647
5190609;1;1;1;50;76;1;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;76;1642,41676395928
5190609;1;2;1;50;76;1; ; ;2;4; ;2;2;2;2;1;2; ;2; ;2; ; ;08;1;76;1642,41676395928
5190609;1;3;1;50;76;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;76;1642,41676395928
5190768;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;44;828,794078542782
5190768;1;2;1;50; ;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;08;1;44;828,794078542782
5190768;2;1;2;50; ;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08;1;44;828,794078542782
5190768;2;2;2;50; ;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;44;828,794078542782
5190769;1;1;1;50; ;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;44;780,2188048667
5190769;1;2;1;50; ;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;44;780,2188048667
5190772;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;44;2204,85866232412
5190772;1;2;1;50; ;1; ; ;2;4; ;2;2;2;2;1;7; ;1;2; ; ; ;08;1;44;2204,85866232412
5190772;1;3;1;50; ;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;44;2204,85866232412
5190772;1;4;1;50; ;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;44;2204,85866232412
5190772;1;5;1;50; ;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;44;2204,85866232412
5190772;2;1;2;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;44;2204,85866232412
5190772;2;2;2;50; ;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;44;2204,85866232412
5190775;1;1;1;50; ;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;44;728,381056816969
5190775;1;2;1;50; ;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;44;728,381056816969
5190775;1;4;1;50; ;1; ; ;4;4; ;2;2;2;2;1;13;CUARENTENA NACIONAL; ; ; ; ; ;08;1;44;728,381056816969
5190775;1;5;1;50; ;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;44;728,381056816969
5190777;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;44;1145,57930242966
5190777;1;2;1;50; ;1; ; ;2;4; ;2;2;2;2;1;13;VA A EMPEZAR A ESTUDIAR EN EL SENA; ; ; ; ; ;08;1;44;1145,57930242966
5190777;1;3;1;50; ;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;44;1145,57930242966
5190777;1;4;1;50; ;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;44;1145,57930242966
5190777;1;5;1;50; ;1; ; ;5;5; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;44;1145,57930242966
5190778;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;44;1724,15953884512
