DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480S1;P7480S1A1;P7480S3;P7480S3A1;P7480S4;P7480S4A1;P7480S5;P7480S5A1;P7480S6;P7480S6A1;P7480S7;P7480S7A1;P7480S8;P7480S8A1;P7480S9;P7480S9A1;P7480S10;P7480S10A1;P7480S11;P7480S11A1;CLASE;MES;DPTO;fex_c_2011
5192746;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;15;1070,29253213941
5192746;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;1;18;2; ;2; ;2; ;2;08;15;1070,29253213941
5192746;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;15;1070,29253213941
5192746;1;4;1;90;1;4;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;15;1070,29253213941
5192747;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;15;971,812870065664
5192747;1;2;1;90;1;3;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;15;971,812870065664
5192748;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;15;929,587321228262
5192748;1;2;1;90;2; ;1;16;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;15;929,587321228262
5192748;1;3;1;90;2; ;1;38;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;15;929,587321228262
5192748;1;4;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;15;929,587321228262
5192749;1;1;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;15;827,191476697994
5192749;1;2;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;15;827,191476697994
5192750;1;1;1;90;1;15;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;15;574,580559057913
5192751;1;1;1;90;1;21;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;15;742,316949668832
5192751;1;2;1;90;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;15;742,316949668832
5192751;1;3;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;15;742,316949668832
5192751;1;6;1;90;1;14;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;15;742,316949668832
5192752;1;1;1;90;1;7;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;15;403,405179366796
5192752;1;2;1;90;1;12;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;15;403,405179366796
5192752;1;3;1;90;1;2;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;15;403,405179366796
5193004;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;23;1314,4288664049
5193004;1;2;1;90;1;4;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;23;1314,4288664049
5193005;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;23;1331,29651528521
5193005;1;2;1;90;1;4;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;23;1331,29651528521
5193005;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;23;1331,29651528521
5193030;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;23;1575,5587629138
5193030;1;2;1;90;1;10;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;23;1575,5587629138
5193031;1;1;1;90;1;5;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;23;1454,50139067406
5193031;1;2;1;90;1;7;1;40;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2;08;23;1454,50139067406
5193031;1;3;1;90;2; ;1;6;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;08;23;1454,50139067406
5193032;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;23;3090,29052032391
5193032;1;2;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;23;3090,29052032391
5193032;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;23;3090,29052032391
5193032;1;5;1;90;2; ;1;32;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;23;3090,29052032391
5193032;1;6;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;23;3090,29052032391
5193032;1;7;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;23;3090,29052032391
5193032;1;8;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;23;3090,29052032391
5193033;1;1;1;90;2; ;1;24;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;08;23;1804,78901824719
5193033;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;23;1804,78901824719
5193034;1;1;1;90;1;18;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;23;1062,56875340078
5193034;1;2;1;90;2; ;1;34;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;23;1062,56875340078
5193034;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;23;1062,56875340078
5193034;1;4;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;23;1062,56875340078
5193046;1;1;1;90;1;7;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;23;1062,56875340078
5193046;1;2;1;90;1;7;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;23;1062,56875340078
5193047;1;1;1;90;2; ;1;7;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2;08;23;2107,94928267996
5193047;1;2;1;90;2; ;1;35;2; ;1;42;2; ;2; ;2; ;2; ;2; ;2; ;2;08;23;2107,94928267996
5193047;1;3;1;90;2; ;1;7;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2;08;23;2107,94928267996
5193308;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1431,73142843515
5193308;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1431,73142843515
5193308;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1431,73142843515
5193308;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1431,73142843515
5193309;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;852,419002242894
5193309;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;852,419002242894
5193310;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;922,13845729456
5193310;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;922,13845729456
5193310;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;922,13845729456
5193311;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1597,84110004651
5193311;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1597,84110004651
5193311;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1597,84110004651
5193312;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;944,60094829528
5193312;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;944,60094829528
5193333;1;1;1;90;1;7;1;40;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1316,46025802792
5193333;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1316,46025802792
5193333;1;4;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1316,46025802792
5193333;1;5;1;90;1;10;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1316,46025802792
5193334;1;1;1;90;1;10;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1763,80473866786
5193334;1;2;1;90;1;2;1;45;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1763,80473866786
5193334;1;3;1;90;2; ;1;15;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1763,80473866786
5193334;1;4;1;90;2; ;1;30;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1763,80473866786
5193335;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1216,72935543665
5193336;1;1;1;90;1;18;1;10;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1057,09648089768
5193336;1;2;1;90;2; ;1;12;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1057,09648089768
5193336;1;4;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1057,09648089768
5193337;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1216,72935543665
5193385;1;1;1;90;1;10;1;10;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1811,84644830041
5193385;1;2;1;90;1;10;1;40;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1811,84644830041
5193385;1;3;1;90;1;10;1;30;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1811,84644830041
5193385;1;4;1;90;1;10;1;20;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1811,84644830041
5193386;1;1;1;90;1;10;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;8;2;08;68;818,25406103815
5193386;1;2;1;90;1;19;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;818,25406103815
5193387;1;1;1;90;1;10;1;10;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1811,84644830041
5193387;1;2;1;90;1;10;1;30;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1811,84644830041
5193387;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1811,84644830041
5193387;1;5;1;90;1;5;1;10;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1811,84644830041
5193388;1;1;1;90;1;20;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1167,96286057767
5193389;1;1;1;90;1;20;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;818,25406103815
5193389;1;2;1;90;1;10;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;818,25406103815
5193390;1;1;1;90;1;10;1;10;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1811,84644830041
5193390;1;2;1;90;1;16;1;40;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1811,84644830041
5193390;1;3;1;90;2; ;1;10;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1811,84644830041
5193390;1;4;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1811,84644830041
5193410;1;1;1;90;1;4;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1636,87170875584
5193410;1;2;1;90;1;7;1;28;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1636,87170875584
5193410;1;3;1;90;1;2;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1636,87170875584
5193410;1;4;1;90;1;2;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1636,87170875584
5193411;1;1;1;90;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1040,60551053048
5193411;1;2;1;90;1;7;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1040,60551053048
5193411;1;3;1;90;1;7;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1040,60551053048
5193411;1;4;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1040,60551053048
5193411;1;5;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1040,60551053048
5193411;1;6;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1040,60551053048
5193412;1;1;1;90;1;3;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1074,73866264041
5193412;1;2;1;90;1;7;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1074,73866264041
5193412;1;3;1;90;1;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1074,73866264041
5193412;1;4;1;90;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1074,73866264041
5193413;1;1;1;90;1;5;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1255,75285571927
5193413;1;2;1;90;1;7;1;30;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1255,75285571927
5193414;1;1;1;90;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1927,99630370866
5193414;1;2;1;90;1;7;1;28;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2;08;68;1927,99630370866
