DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
5185282;1;1;1;70;52;1;21;48;2; ;2;30;4; ;9;2;1; ; ;1; ;1; ; ; ; ; ; ;2; ;1800000;1;1;85;13;13;1;2;08;8544;52;219,971048973421
5185283;1;2;1;70;52;1;12;40;1; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;97;45;59;1;1;08;9700;52;197,240313497166
5185293;1;2;1;70;73;1;18;48;4; ;2;18;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;880000;2; ;81;55;55;1;2;08;8121;73;182,600101712825
5185295;1;4;1;70;47;1;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877800; ; ; ;34; ;1;1;08;.;47;97,1369828134907
5185296;1;6;1;70;47;1;4;48;4; ;2;20;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;56;53;53;1;1;08;5619;47;365,213662478542
5185298;1;1;1;70;73;1;12;60;5; ;2;20;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;1;08;4111;73;299,324906687846
5185299;1;1;1;70;50;1;24;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;53;55;55;1;2;08;5320;50;196,623416516764
5185299;1;2;1;70;50;1;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;39; ;1;1;08;.;50;196,623416516764
5185305;1;1;1;70;50;1;16;48;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;69;39;39;1;2;08;6910;50;240,765511523167
5185308;1;2;1;70;50;1;17;48;1; ;2;20;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;85;13;18;1;2;08;8530;50;183,610796825414
5185308;1;4;1;70;50;1;4;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98000;2; ;64;58;39;1;1;08;6412;50;183,610796825414
5185311;1;3;1;70;50;1;24;48;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;97;53;1;2;08;5611;50;242,803261098406
5185315;1;3;1;70;50;1;24;48;2; ;2;108;1; ;6;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;58;53;1;2;08;5611;50;198,661166092003
5185317;1;3;1;70;54;1;5;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1500000; ; ; ;19; ;1;1;08;.;54;370,051538694145
5185319;1;3;1;70;54;1;20;45;1; ;2;30;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;49;97;97;1;2;08;4921;54;317,815641288073
5185319;1;5;1;70;54;1;16;48;1; ;2;16;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;47;45;45;1;2;08;4752;54;317,815641288073
5185323;1;1;1;70;23;1;20;48;4; ;2;20;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;94;39;39;1;2;08;9499;23;184,42936927556
5185323;1;2;1;70;23;1;24;24;1; ;2;32;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;84;13;19;1;2;08;8412;23;184,42936927556
5185324;1;1;1;70;23;1;4;20;4; ;2;24;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;55;54;54;1;1;08;5590;23;153,676580421049
5185324;1;4;1;70;23;1;20;48;1; ;2;24;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;11;97;97;1;2;08;1104;23;153,676580421049
5185324;1;5;1;70;23;1;8;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877803; ; ; ;33; ;1;1;08;.;23;153,676580421049
5185325;1;1;1;70;23;1;8;48;4; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;45;45;1;1;08;4759;23;177,990388803275
5185325;1;2;1;70;23;1;24;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;53;32;32;1;2;08;5320;23;177,990388803275
5185327;1;2;1;70;54;1;4;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;81;54;54;1;1;08;8121;54;297,31520107107
5185331;1;2;1;70;47;1;32;48;1; ;2;7;4; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;4000000;2; ;84;19;19;1;2;08;8412;47;97,1369828134907
5185331;1;4;1;70;47;1;26;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ; ;21; ;1;2;08;.;47;97,1369828134907
5185332;1;2;1;70;47;1;20;48;4; ;2;29;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;981000;2; ;81;53;55;1;2;08;8121;47;388,547931253963
5185332;1;5;1;70;47;1;24;48;4; ;2;4;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;1;200000;981000;2; ;41;95;95;1;2;08;4111;47;388,547931253963
5185337;1;3;1;70;47;1;10;48;1; ;2;15;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;55;53;53;1;1;08;5511;47;305,283544625027
5185342;1;2;1;70;54;1;3;25;4; ;2;4;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;82;13;34;1;1;08;8219;54;327,798718478314
5185344;1;2;1;70;76;1;22;42;4; ;2;18;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877807;2; ;52;45;33;1;2;08;5221;76;1053,85604954329
5185345;1;1;1;70;76;1;4;72;1; ;2;8;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877807;2; ;68;58;58;1;1;08;6820;76;950,984010785895
5185346;1;2;1;70;76;1;31;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877807; ; ; ;33; ;1;2;08;.;76;1299,0243705444
5185356;1;4;1;70;68;1;24;48;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;97;45;1;2;08;4711;68;632,163705106338
5185357;1;1;1;70;68;1;24;48;1; ;2;24;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;10;45;45;1;2;08;1089;68;638,208967661374
5185359;1;2;1;70;68;1;5;48;4; ;2;5;4; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;15;80;80;1;1;08;1522;68;635,718545927116
5185364;1;1;1;70;27;1;30;40;3; ;2;34;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;56;54;41;1;2;08;5619;27;117,491162292453
5185366;1;3;1;70;27;1;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;300000; ; ; ;59; ;1;1;08;.;27;29,3727905731132
5185367;1;1;1;70;27;1;20;40;1; ;2;40;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;61;97;38;1;2;08;6190;27;29,3727905731132
5185370;1;1;1;70;68;1;52;48;2; ;2;52;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;6000000;2; ;84;02;32;1;2;08;8412;68;459,968718860013
5185372;1;2;1;70;68;1;52;48;1; ;2;32;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;56;05;53;1;2;08;5611;68;227,109370248537
5185373;1;1;1;70;68;1;24;48;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;68;62;62;1;2;08;6820;68;436,311218626131
5185373;1;2;1;70;68;1;24;48;3; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;97;54;54;1;2;08;9700;68;436,311218626131
5185374;1;2;1;70;68;1;18;48;1; ;2;32;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;56;33;53;1;2;08;5611;68;222,331982075148
5185376;1;2;1;70;76;1;50;48;1; ;2;102;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;950000;2; ;97;55;54;1;2;08;9700;76;938,463357348434
5185381;1;2;1;70;27;1;6;48;4; ;2;6;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;41;95;95;1;1;08;4112;27;117,491162292453
5185384;1;2;1;70;27;1;4;55;4; ;2;4;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;41;95;95;1;1;08;4112;27;29,3727905731132
5185394;1;2;1;70;27;1;16;40;1; ;2;48;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980657;2; ;56;53;53;1;2;08;5611;27;29,3727905731132
5185396;1;1;1;70;27;1;72;40;1; ;2;73;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980657;2; ;47;32;45;1;2;08;4772;27;29,3727905731132
5185399;1;1;1;70;27;1;48;40;2; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;86;39;39;1;2;08;8621;27;29,3727905731132
5185403;1;1;1;70;52;1;26;40;1; ;2;22;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;803000;2; ;69;33;32;1;2;08;6910;52;245,0048547835
5185409;1;3;1;70;52;1;52;40;1; ;2;52;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;803000;2; ;47;45;45;1;2;08;4781;52;153,354143508197
5185438;1;1;1;70;27;1;4;40;1; ;2;144;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;56;45;53;1;1;08;5613;27;29,3727905731132
5185438;1;2;1;70;27;1;20;50;2; ;2;21;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1400000;2; ;85;13;13;1;2;08;8551;27;29,3727905731132
5185448;1;1;1;70;20;1;15;48;1; ;2;14;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;92;39;45;1;2;08;9200;20;196,859331000248
5185454;1;1;1;70;20;1;18;48;1; ;2;12;4; ;6;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2000000;1;1;90;17;17;1;2;08;9007;20;186,320432847415
5185460;1;2;1;70;70;1;12;24;3; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;47;54;45;1;1;08;4792;70;83,1704777580285
5185462;1;2;1;70;13;1;17;48;1; ;2;20;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;47;33;33;1;2;08;4771;13;383,848486966957
5185467;1;2;1;70;27;1;48;40;1; ;2;48;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;46;32;45;1;2;08;4631;27;29,3727905731132
5185472;1;1;1;70;27;1;40;40;4; ;2;40;4; ;9;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;877803;2; ;84;21;21;1;2;08;8413;27;117,491162292453
5185473;1;1;1;70;27;1;20;30;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;877803;2; ;69;39;39;1;2;08;6920;27;87,0825830944933
5185488;1;1;1;70;19;1;4;48;4; ;2;20;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;81;55;55;1;1;08;8121;19;104,611821927015
5185495;1;2;1;70;19;1;20;48;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;95;58;79;1;2;08;9524;19;140,811929725799
5185497;1;1;1;70;19;1;96;48;1; ;2;96;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;87;87;1;2;08;4520;19;166,61107910748
5185502;1;4;1;70;19;1;24;40;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;47;45;45;1;2;08;4771;19;161,872226554621
5185532;1;3;1;70;63;1;40;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;450000; ; ; ;53; ;1;2;08;.;63;121,546694190097
5185535;1;1;1;70;63;1;1;40;4; ;2;1;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;1720000;2000000;1;2;84;39;39;1;1;08;8412;63;82,2675338300991
5185536;1;2;1;70;63;1;52;48;1; ;2;52;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;65;39;39;1;2;08;6511;63;119,632271752714
5185542;1;3;1;70;63;1;24;48;4; ;2;24;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;84;18;18;1;2;08;8412;63;217,214514999194
5185542;1;7;1;70;63;1;18;48;1; ;2;18;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;59;53;1;2;08;5619;63;217,214514999194
5185542;1;16;1;70;63;1;4;48;1; ;2;18;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;81;39;54;1;1;08;8121;63;217,214514999194
5185551;1;1;1;70;63;1;26;30;1; ;2;26;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;10;53;77;1;2;08;1089;63;206,674408950855
5185556;1;3;1;70;63;1;24;54;1; ;2;24;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;49;98;98;1;2;08;4923;63;121,530795203369
5185574;1;3;1;70;19;1;10;40;1; ;2;11;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;62;03;03;1;1;08;6201;19;136,444379406305
5185587;1;1;1;70;19;1;16;48;3; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;85;54;53;1;2;08;8530;19;132,076829086811
5185590;1;1;1;70;41;1;12;12;1; ;2;12;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;950000;2; ;47;97;97;1;1;08;4711;41;171,455583596305
5185590;1;4;1;70;41;1;20;40;1; ;2;20;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;950000;2; ;47;55;55;1;2;08;4711;41;171,455583596305
5185593;1;1;1;70;20;1;8;48;1; ;2;12;1; ;7;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;877800;2; ;87;55;55;1;1;08;8720;20;196,573523147054
5185593;1;2;1;70;20;1;4;48;1; ;2;8;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;84;58;58;1;1;08;8423;20;196,573523147054
5185596;1;1;1;70;20;1;20;48;4; ;2;16;4; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;2;08;4111;20;158,598555164537
5185597;1;3;1;70;17;1;18;48;1; ;2;18;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;56;53;53;1;2;08;5630;17;169,830583477568
5185599;1;3;1;70;17;1;16;48;1; ;2;16;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;96;57;57;1;2;08;9602;17;198,498436000571
5185603;1;3;1;70;17;1;16;16;1; ;2;18;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;2;08;4111;17;163,080136720533
5185605;1;3;1;70;05;1;13;32;1; ;2;32;1; ;9;1;9;COTIZANTE; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;86;32;32;1;1;08;8621;05;932,884781754413
5185610;1;3;1;70;17;1;12;48;1; ;2;12;1; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;41;95;95;1;1;08;4111;17;316,704050518621
5185612;1;1;1;70;17;1;2;40;1; ;2;48;1; ;9;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;41;95;95;1;1;08;4111;17;163,080136720533
5185620;1;1;1;70;15;1;12;48;1; ;2;20;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;95;39;1;1;08;4752;15;145,505524899608
5185620;1;2;1;70;15;1;12;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;45;55;55;1;1;08;4520;15;145,505524899608
5185622;1;1;1;70;05;1;10;50;1; ;2;12;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;880000;2; ;29;97;84;1;1;08;2930;05;1306,72551490178
5185624;1;1;1;70;05;1;4;48;1; ;2;6;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;1;300000;875000;2; ;47;95;55;1;1;08;4711;05;1220,83606003851
5185629;1;2;1;70;05;1;16;48;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;22;37;37;1;2;08;2229;05;940,567217164038
5185641;1;1;1;70;05;1;20;48;1; ;2;20;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;56;53;53;1;2;08;5630;05;1149,31736747964
5185641;2;2;2;70;05;1;16;48;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;878000;2; ;41;95;95;1;2;08;4111;05;1149,31736747964
5185641;2;3;2;70;05;1;2;48;1; ;2;3;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;1;250000;878000;2; ;41;95;95;1;1;08;4111;05;1149,31736747964
5185643;1;4;1;70;05;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;878000; ; ; ;45; ;1;1;08;.;05;1055,65171871391
5185651;1;1;1;70;44;1;144;48;1; ;2;144;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;47;98;41;1;2;08;4722;44;96,4816362852952
5185658;1;3;1;70;20;1;5;48;3; ;2;30;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;78;54;55;1;1;08;7810;20;177,936603273117
5185660;1;1;1;70;20;1;12;48;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;890000;2; ;46;39;39;1;1;08;4631;20;194,771319126052
5185662;1;3;1;70;20;1;46;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;890000; ; ; ;03; ;1;2;08;.;20;135,135804440188
5185662;1;4;1;70;20;1;25;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;890000; ; ; ;55; ;1;2;08;.;20;135,135804440188
