DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;CLASE;MES;DPTO;fex_c_2011;AREA
5185094;1;4;1;1;1;1;1;1;3;1; ; ;800000;99; ;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;08;68;476,85214519813;68
5185095;1;3;3;1;1;1;1;1;3;3; ; ; ; ;430000;1;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;1;08;68;626,118442551302;68
5185096;1;4;2;1;1;1;1;1;3;3; ; ; ; ;574000;1;1;1;1;1;1;1;2;1;2;1;2;2;1;2;2;1;2;1;2;2;1;2;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;1;08;68;576,100793842777;68
5185097;1;3;2;1;1;1;1;1;3;3; ; ; ; ;650000;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;2;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;08;68;568,708408834679;68
5185098;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;2;2;2;1;2;5;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;1;08;68;652,993737677568;68
5185099;1;5;4;1;1;1;1;1;3;1; ; ;600000000;2500000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;2;1;5;5;2; ;1;1;1;4;1;5;1;1;1;3;1;1;01;1;08;68;753,911420722351;68
5185100;1;4;3;1;1;1;1;1;3;2; ;1200000;800000;800000; ;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;2;1;2;2;2;2;1;1;3;2; ;1;1;1;4;1;5;1;1;1;3;1;1;01;1;08;68;432,756377805353;68
5185101;1;4;3;1;1;1;1;1;3;1; ; ;700000000;1500000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;1;1;1;2;1;4;4;2; ;1;1;1;4;1;5;1;1;1;3;1;1;01;1;08;68;539,069381062521;68
5185102;1;3;2;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;1;08;68;632,163705106338;68
5185103;1;2;1;1;1;1;1;1;3;4; ; ; ;250000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;1;08;68;469,459760190033;68
5185104;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;1;08;68;516,654944711248;68
5185105;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;5;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;1;08;68;572,545953021999;68
5185106;1;5;2;1;1;1;1;1;3;1; ; ;98;98; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;1;1;3;3;2; ;1;1;1;4;1;5;1;1;1;3;1;1;01;1;08;68;430,265956071095;68
5185107;1;5;4;1;1;1;1;1;3;1; ; ;98;1500000; ;2;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;3;4;2; ;1;1;1;4;1;5;1;1;1;3;1;1;01;1;08;68;363,210491949625;68
5185108;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;1;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;1;08;68;583,949428527638;68
5185114;1;4;1;1;1;1;1;1;3;3; ; ; ; ;450000;2;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;1;08;41;126,449430632878;41
5185115;1;3;2;1;1;1;1;1;3;3; ; ; ; ;430000;2;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;1;08;41;162,537057994273;41
5185116;1;4;2;1;1;1;1;1;3;1; ; ;89000000;500000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;1;2;2;2;1;3;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;1;08;19;132,28925555765;19
5185117;1;4;3;1;1;1;1;1;3;1; ; ;99;99; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2; ;2;2; ;1;1;1;2;1;2;1;1;1;3;1;1;01;1;08;19;98,7993930112322;19
5185118;1;4;2;1;1;1;1;1;3;1; ; ;99;700000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;1;1;1;2;1;3;1;1;1;3;1;1;01;1;08;19;127,845810913155;19
5185119;1;4;3;1;1;1;1;1;3;1; ; ;99;99; ;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;2;5;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;1;08;19;137,5741818274;19
5185120;1;3;2;1;1;1;1;1;4;3; ; ; ; ;700000;2;1;1;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;4;2; ;1;2;1;4;1;4;2;1;1;3;1;1;01;1;08;19;110,109174667604;19
5185121;1;2;1;1;1;1;1;1;3;1; ; ;99;99; ;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;1;1;2;2;1;1;1;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;1;08;19;119,991312485198;19
5185122;1;3;3;1;1;1;1;1;3;3; ; ; ; ;1000000;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;4;4;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;1;08;19;159,754262717446;19
5185123;1;2;1;1;1;1;1;1;3;1; ; ;60000000;200000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;08;19;104,535927602014;19
5185125;1;2;1;1;1;1;1;1;4;3; ; ; ; ;600000;1;1;1;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;4;2;1;1;3;1;1;01;1;08;19;117,502046414658;19
5185126;1;6;5;1;1;1;1;1;3;1; ; ;180000000;800000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;1;2;1;4;7;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;1;08;19;127,343737941248;19
5185127;1;2;1;1;1;1;1;1;4;4; ; ; ;300000; ;1;1;2;1;2;2;1;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2; ;1;2; ;1;1;1;4;1;3;2;1;1;3;1;1;01;1;08;19;104,535927602014;19
5185128;1;6;3;1;1;1;1;1;3;3; ; ; ; ;700000;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;1;1;1;2;1;3;5;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;1;08;19;119,695904576834;19
5185129;1;3;3;1;1;1;1;1;3;1; ; ;130000000;500000; ;2;1;1;2;1;1;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;1;08;19;99,3642942217797;19
5185130;1;5;3;1;1;1;1;1;3;1; ; ;98;900000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;2;2;1;3;3;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;1;08;19;122,109276322373;19
5185131;1;4;3;1;1;1;1;1;3;1; ; ;80000000;500000; ;1;1;2;1;1;1;1;1;2;2;1;2;1;2;2;2;1;1;2;2;2;1;2;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;1;08;41;112,930937549063;41
5185132;1;4;1;1;1;1;10;1;3;1; ; ;80000000;600000; ;2;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;1;2;2;2;1;2;2;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;1;08;41;126,449430632878;41
5185133;1;4;3;1;1;1;1;1;3;3; ; ; ; ;550000;2;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;1;3;6;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;1;08;41;180,818298214809;41
5185134;1;4;1;1;1;1;1;1;3;1; ; ;120000000;600000; ;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;1;2;1;1;2;1;1;2;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;1;08;41;126,449430632878;41
5185135;1;4;3;1;1;1;1;1;3;3; ; ; ; ;650000;2;1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;1;2;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;1;08;41;163,078495135932;41
5185136;1;4;3;1;1;1;1;1;3;4; ; ; ;600000; ;2;1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;1;08;41;117,686717666954;41
5185137;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;1;08;41;149,872075476856;41
5185138;1;2;1;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;1;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;1;08;41;149,553035033287;41
5185139;1;3;2;1;1;1;1;1;3;1; ; ;150000000;600000; ;2;1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;2;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;1;08;41;139,655850291953;41
5185140;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;1;2;3;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;1;08;41;135,812145251382;41
5185141;1;4;3;1;1;1;1;1;3;4; ; ; ;550000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;4;6;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;1;08;19;147,938239418016;19
5185142;1;1;1;1;1;1;1;1;3;1; ; ;98;98; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;1;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;08;19;104,535927602014;19
5185143;1;4;2;1;1;1;1;1;3;1; ; ;98;98; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;2;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;1;08;19;122,109276322373;19
5185144;1;4;3;1;1;1;1;1;3;3; ; ; ; ;530000;1;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;1;1;2;2;1;3;4;2; ;1;2;1;1;1;3;1;1;1;3;1;1;01;1;08;19;159,627903741571;19
5185145;1;3;3;1;1;1;1;1;3;1; ; ;99;400000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;4;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;08;19;120,184911462381;19
5185146;1;3;1;1;1;1;1;1;3;1; ; ;99;99; ;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;08;19;104,535927602014;19
5185151;1;4;1;1;1;1;1;1;3;3; ; ; ; ;800000;2;2;2;1;1;1;1;2;2;2;1;2;1;1;2;1;1;2;2;2;2;1;1;1;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;1;08;08;549,554671115774;08
5185152;1;5;3;1;1;1;1;1;3;3; ; ; ; ;1000000;1;1;1;2;1;1;1;2;2;2;1;2;1;1;2;2;1;2;2;2;2;1;2;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;08;08;556,873134270308;08
5185153;1;3;2;1;1;1;1;1;3;1; ; ;50000000;500000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;5;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;1;08;08;540,85792523704;08
5185154;1;3;2;1;1;1;1;1;3;3; ; ; ; ;600000;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;1;08;15;149,894766841107;15
5185155;1;3;1;1;1;1;1;1;3;1; ; ;99;700000; ;2;1;2;2;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;3;4;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;1;08;15;138,396910833234;15
5185156;1;4;3;1;1;1;1;1;3;3; ; ; ; ;850000;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;1;08;15;67,1595845493059;15
5185157;1;4;2;1;1;1;1;1;3;3; ; ; ; ;800000;2;1;2;1;1;1;1;1;2;1;1;2;2;1;2;2;2;2;2;2;2;1;1;2;1;1;1;2;1;4;1;4;1;1;1;3;1;1;01;1;08;15;101,934641312316;15
5185158;1;3;1;1;1;1;1;1;3;1; ; ;180000000;1100000; ;2;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;2;1;2;1;2;2;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;1;08;15;126,870032218374;15
5185159;1;3;1;1;1;1;1;1;3;1; ; ;98;700000; ;2;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;1;08;15;102,457119142503;15
5185160;1;4;1;1;1;1;1;1;3;2; ;1000000;150000000;800000; ;1;2;1;1;1;1;1;1;2;1;1;2;1;1;2;2;2;1;1;1;2;1;2;2;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;1;08;15;126,870032218374;15
5185161;1;3;2;1;1;1;1;1;3;2; ;1135000;150000000;800000; ;2;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;2;1;2;1;2;2;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;1;08;15;80,1362616874259;15
5185162;1;5;2;1;1;1;1;1;3;1; ; ;200000000;800000; ;2;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;2;2;2;1;2;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;08;15;191,628834228607;15
5185163;1;4;3;1;1;1;1;1;3;3; ; ; ; ;930000;2;2;1;1;1;1;1;1;2;1;1;2;2;1;2;2;2;1;2;2;2;1;3;3;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;1;08;15;114,097330715926;15
5185164;1;5;3;1;1;1;1;1;3;1; ; ;160000;600000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;2;1;3;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;1;08;15;147,416181182932;15
5185165;1;3;2;1;1;1;1;1;3;1; ; ;100000000;400000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1;3;2; ;1;1;1;3;1;2;1;1;1;3;1;1;01;1;08;15;163,294823383674;15
5185166;1;4;2;1;1;1;1;1;3;4; ; ; ;600000; ;2;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;2;2;2;1;3;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;1;08;15;128,519766620664;15
5185167;1;10;2;1;1;1;1;1;3;4; ; ; ;600000; ;2;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;2;2;2;2;2;1;2;2;2; ;1;1;1;3;1;2;1;1;1;3;1;1;01;1;08;15;80,1362616874259;15
5185169;1;4;1;1;1;1;1;1;3;4; ; ; ;500000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;08;19;98,7993930112322;19
5185170;1;5;1;1;1;1;1;1;3;3; ; ; ; ;405000;2;1;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;08;19;111,765511823876;19
5185171;1;4;3;3;1;1;2;1;3;3; ; ; ; ;300000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;4;2; ;1;1;5;1;1;1;1;2;1;3;2; ;01;1;08;19;141,941732146894;19
5185172;1;3;2;3;1;1;1;1;3;4; ; ; ;300000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;5;2;1;1;1;2;1;3;1;1;01;1;08;19;113,134496095164;19
5185173;1;3;2;2;1;1;1;1;3;5; ; ; ;200000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;3;2; ;1;1;1;2;1;1;1;2;1;3;1;2;01;1;08;44;52,0491597771604;44
5185174;1;2;1;2;1;1;1;1;3;3; ; ; ; ;150000;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;1;1;1;2;1;1;1;2;1;3;1;2;01;1;08;44;70,5287843105863;44
5185175;1;3;2;2;1;1;1;1;3;3; ; ; ; ;200000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;5;2; ;1;1;1;2;1;1;1;2;1;3;1;2;01;1;08;44;76,2520158565064;44
5185176;1;4;2;2;1;1;1;1;3;1; ; ;40000000;250000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;3;2; ;1;1;1;2;1;1;1;2;1;3;1;2;01;1;08;44;56,771314043978;44
5185177;1;2;1;1;1;1;1;1;3;3; ; ; ; ;250000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;1;1;1;2;1;2;1;2;1;1;1;3;1;2;01;1;08;44;89,3452077013856;44
5185178;1;3;2;1;1;1;1;1;3;5; ; ; ;300000; ;2;1;1;2;1;1;1;2;2;2;1;2;1;1;2;2;1;2;1;2;2;1;2;4;2; ;1;2;1;4;1;1;1;1;1;3;1;2;01;1;08;44;146,383290748423;44
5185179;1;3;2;1;1;1;10;1;3;3; ; ; ; ;320000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;3;5;2; ;1;2;1;2;1;2;1;1;1;3;1;2;01;1;08;44;91,1563876132004;44
5185180;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;1;1;1;2;2;1;4;4;2; ;1;1;1;1;1;1;1;1;1;3;1;1;01;1;08;23;177,937596493271;23
5185181;1;2;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;4;2; ;1;2;1;2;1;1;1;1;1;3;1;1;01;1;08;23;222,089483938677;23
5185182;1;3;2;1;1;1;1;1;3;1; ; ;70000000;450000; ;1;1;1;1;1;1;1;1;2;2;1;2;1;2;2;2;1;1;2;2;2;1;4;6;2; ;1;1;1;2;1;1;1;1;1;3;1;1;01;1;08;23;186,389178504055;23
