DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;FT;DPTO;fex_c_2011
5185054;1;4;1;50;54; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;54;367,797136464385
5185055;1;1;1;50;54; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08;1;54;326,492553494932
5185055;1;2;1;50;54;1; ;2;3; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;54;326,492553494932
5185091;1;1;1;50;68; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08;1;68;587,458942319382
5185091;1;2;1;50;68;1; ;2;6;DESCANSANDO;2;2;2;1; ; ; ; ; ; ; ;1;08;1;68;587,458942319382
5185092;1;1;1;50;68; ; ;1;4; ;2;2;2;2;1;8; ;1;2; ; ; ;08;1;68;505,086142662639
5185092;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;68;505,086142662639
5185092;1;3;1;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;68;505,086142662639
5185092;1;4;1;50;68; ; ;4;6;DESCANSAR;2;2;2;2;1;6; ;2; ;2; ; ;08;1;68;505,086142662639
5185092;1;5;1;50;68;3; ;5;4; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;68;505,086142662639
5185092;1;6;1;50;68; ; ;6;6;DESCANSANDO;2;1; ; ; ; ; ; ; ; ; ; ;08;1;68;505,086142662639
5185093;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;68;576,100793842777
5185093;1;2;1;50;68; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;68;576,100793842777
5185094;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;68;476,85214519813
5185095;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;68;626,118442551302
5185095;1;2;1;50;68; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08;1;68;626,118442551302
5185095;1;3;1;50;68;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;68;626,118442551302
5185095;1;4;1;50;68; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;68;626,118442551302
5185095;1;5;1;50;68; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;68;626,118442551302
5185096;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;68;576,100793842777
5185096;1;2;1;50;68;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;68;576,100793842777
5185097;1;1;1;50;68;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;68;568,708408834679
5185097;1;2;1;50;68; ; ;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ;08;1;68;568,708408834679
5185098;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;68;652,993737677568
5185098;1;2;1;50;68; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;68;652,993737677568
5185098;1;5;1;50;68; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;68;652,993737677568
5185099;1;1;1;50;68; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08;1;68;753,911420722351
5185099;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;68;753,911420722351
5185099;1;3;1;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;68;753,911420722351
5185099;1;4;1;50;68; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;68;753,911420722351
5185099;1;5;1;50;68; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;68;753,911420722351
5185100;1;1;1;50;68; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;68;432,756377805353
5185100;1;2;1;50;68; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08;1;68;432,756377805353
5185100;1;3;1;50;68; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;68;432,756377805353
5185101;1;1;1;50;68; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;68;539,069381062521
5185101;1;2;1;50;68; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;68;539,069381062521
5185101;1;3;1;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;68;539,069381062521
5185101;1;4;1;50;68; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;68;539,069381062521
5185102;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;68;632,163705106338
5185102;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;68;632,163705106338
5185102;1;3;1;50;68; ; ;3;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;08;1;68;632,163705106338
5185102;1;4;1;50;68; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;68;632,163705106338
5185103;1;1;1;50;68; ; ;1;4; ;2;2;2;2;1;13;POR LA PANDEMIA; ; ; ; ; ;08;1;68;469,459760190033
5185104;1;1;1;50;68; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08;1;68;516,654944711248
5185104;1;2;1;50;68; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;68;516,654944711248
5185104;1;3;1;50;68; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;68;516,654944711248
5185105;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;68;572,545953021999
5185105;1;2;1;50;68; ; ;2;4; ;2;2;2;2;1;13;POR LA PANDEMIA; ; ; ; ; ;08;1;68;572,545953021999
5185105;1;3;1;50;68; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;68;572,545953021999
5185106;1;1;1;50;68; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;68;430,265956071095
5185106;1;2;1;50;68; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08;1;68;430,265956071095
5185106;1;3;1;50;68; ; ;3;6;REALIZA PRACTICAS ESTUDIANTILES NO REMUNERADAS;2;2;2;2;2; ; ; ; ; ; ; ;08;1;68;430,265956071095
5185107;1;1;1;50;68; ; ;1;6;DESCANSANDO EN EL HOGAR;2;2;2;2;2; ; ; ; ; ; ; ;08;1;68;363,210491949625
5185107;1;2;1;50;68; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;68;363,210491949625
5185107;1;3;1;50;68; ; ;2;6;DESCANSANDO POR ENFERMEDAD DIABETES;2;2;2;2;1;11; ; ; ; ; ; ;08;1;68;363,210491949625
5185107;1;4;1;50;68; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;68;363,210491949625
5185108;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;68;583,949428527638
5185151;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;08;549,554671115774
5185152;1;1;1;50;08; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;08;556,873134270308
5185152;1;2;1;50;08; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;08;1;08;556,873134270308
5185152;1;3;1;50;08; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;08;556,873134270308
5185152;1;4;1;50;08; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;08;556,873134270308
5185153;1;1;1;50;08; ; ;1;6;LICENCIA DE MATERNIDAD REMUNERADA;2;1; ; ; ; ; ; ; ; ; ; ;08;1;08;540,85792523704
5185153;1;2;1;50;08; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;08;540,85792523704
5185153;1;3;1;50;08; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;08;540,85792523704
5185180;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;23;177,937596493271
5185180;1;2;1;50;23; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08;1;23;177,937596493271
5185180;1;3;1;50;23; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;08;1;23;177,937596493271
5185180;1;4;1;50;23; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;23;177,937596493271
5185181;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;23;222,089483938677
5185181;1;2;1;50;23; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;23;222,089483938677
5185182;1;1;1;50;23; ; ;1;6;ES TRABAJADOR FAMILIAR SIN REMUNERACION;2;2;1; ; ; ; ; ; ; ; ; ;08;1;23;186,389178504055
5185182;1;2;1;50;23; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;23;186,389178504055
5185182;1;3;1;50;23; ; ;3;6;VIENDO TELEVISION;2;2;1; ; ; ; ; ; ; ; ; ;08;1;23;186,389178504055
5185182;1;4;1;50;23; ; ;4;3; ;2;2;1; ; ; ; ; ; ; ; ; ;08;1;23;186,389178504055
5185182;1;5;1;50;23; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;23;186,389178504055
5185182;1;6;1;50;23; ; ;6;4; ;2;2;1; ; ; ; ; ; ; ; ; ;08;1;23;186,389178504055
5185183;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;23;178,278838571584
5185183;1;2;1;50;23; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;23;178,278838571584
5185183;1;3;1;50;23; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;23;178,278838571584
5185196;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;17;306,31265990992
5185196;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;17;306,31265990992
5185196;1;3;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;306,31265990992
5185197;1;1;1;50;17; ; ;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ;08;1;17;161,181816013885
5185197;1;2;1;50;17; ; ;1;6;ENFERMO;2;1; ; ; ; ; ; ; ; ; ; ;08;1;17;161,181816013885
5185197;1;3;1;50;17; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;161,181816013885
5185198;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;17;305,781339289101
5185199;1;1;1;50;17;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;17;639,025905056022
5185200;1;1;1;50;17;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;17;308,294084586912
5185211;1;1;1;50;23; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08;1;23;163,164533412496
5185212;1;1;1;50;23; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;23;233,278480953622
5185212;1;2;1;50;23;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;23;233,278480953622
5185212;1;3;1;50;23; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;23;233,278480953622
5185212;1;4;1;50;23;1; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;23;233,278480953622
5185212;1;6;1;50;23; ; ;6;6;INCAPACITADO TEMPORAL;2;2;2;2;2; ; ; ; ; ; ; ;08;1;23;233,278480953622
5185219;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;52;111,270046070409
5185219;1;2;1;50;52;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;52;111,270046070409
5185219;1;3;1;50;52; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;52;111,270046070409
5185219;1;4;1;50;52; ; ;2;6;DESCANSAR POR LA EDAD;2;2;2;2;2; ; ; ; ; ; ; ;08;1;52;111,270046070409
5185220;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;52;197,278060249934
5185220;1;2;1;50;52; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;52;197,278060249934
5185220;1;3;1;50;52; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;52;197,278060249934
5185220;1;4;1;50;52; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;52;197,278060249934
5185221;1;1;1;50;52;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;52;183,475870142797
5185221;1;2;1;50;52; ; ;2;6;DESCANSAR POR ENFERMEDAD;2;2;2;2;1;11; ; ; ; ; ; ;08;1;52;183,475870142797
5185221;1;3;1;50;52; ; ;3;4; ;2;2;2;2;1;10; ; ; ; ; ; ;08;1;52;183,475870142797
5185221;1;4;1;50;52; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;52;183,475870142797
5185221;1;6;1;50;52; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;52;183,475870142797
5185222;1;1;1;50;52; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;52;102,122487333653
5185222;1;2;1;50;52; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;52;102,122487333653
5185222;1;3;1;50;52; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;52;102,122487333653
5185223;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;52;247,529941819376
5185224;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;52;233,78333107971
5185224;1;2;1;50;52; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;52;233,78333107971
5185225;1;1;1;50;52;4; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;52;207,807497417296
5185226;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;52;188,092754760409
5185229;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;52;168,739392798876
5185236;1;1;1;50;52; ; ;1;6;DESCANSAR POR VEJEZ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;52;188,092754760409
5185237;1;1;1;50;52; ; ;1;4; ;2;2;2;2;1;13;CUARENTENA COVID 19; ; ; ; ; ;08;1;52;235,626153718072
5185237;1;2;1;50;52;4; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;52;235,626153718072
5185254;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;17;181,558522167554
5185254;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;181,558522167554
5185255;1;1;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;187,522117532497
5185256;1;1;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;118,446644048319
5185256;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;118,446644048319
5185256;1;3;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;118,446644048319
5185257;1;1;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;118,446644048319
5185257;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;118,446644048319
5185257;1;3;1;50;17; ; ;3;6;VER TV;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;118,446644048319
5185258;1;1;1;50;17; ; ;1;6;VER TV;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;102,372065165306
5185258;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;102,372065165306
5185258;1;3;1;50;17;4; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;17;102,372065165306
5185259;1;1;1;50;17; ; ;1;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;163,080136720533
5185259;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;163,080136720533
5185259;1;3;1;50;17;1; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;17;163,080136720533
5185260;1;1;1;50;17; ; ;1;6;VER TV;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;136,455508238527
5185260;1;2;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;136,455508238527
5185260;1;3;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;136,455508238527
5185261;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;17;129,705061481491
5185261;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;17;129,705061481491
5185261;1;3;1;50;17; ; ;3;3; ;2;2;2;2;1;2; ;1;2; ; ; ;08;1;17;129,705061481491
5185262;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;17;188,308968924589
5185262;1;2;1;50;17; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;188,308968924589
5185263;1;1;1;50;17; ; ;1;6;VER TV;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;197,242063351665
5185263;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;197,242063351665
5185263;1;3;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;17;197,242063351665
5185263;1;4;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;197,242063351665
5185264;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;17;188,308968924589
5185264;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;17;188,308968924589
5185265;1;1;1;50;17; ; ;1;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;135,668656846435
5185265;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;135,668656846435
5185266;1;1;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;214,933597406595
5185266;1;2;1;50;17;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;17;214,933597406595
5185267;1;1;1;50;17; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;17;271,33731369287
5185267;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;271,33731369287
5185268;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;17;198,498436000571
5185268;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;17;198,498436000571
5185268;1;3;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;198,498436000571
5185268;1;4;1;50;17; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;198,498436000571
5185269;1;1;1;50;17; ; ;1;4; ;2;2;2;2;1;11; ; ; ; ; ; ;08;1;17;448,725094502043
5185269;1;2;1;50;17; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;08;1;17;448,725094502043
5185270;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;17;272,911016477053
5185270;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;17;272,911016477053
5185270;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;17;272,911016477053
5185271;1;1;1;50;17; ; ;1;6;DESCANSAR;1; ; ; ; ; ; ; ; ; ; ; ;08;1;17;232,15561020471
5185272;1;1;1;50;17; ; ;1;6;DESCANSAR;1; ; ; ; ; ; ; ; ; ; ; ;08;1;17;232,15561020471
5185273;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;17;154,147042293456
5185274;1;1;1;50;17; ; ;1;6;DESCANSAR;1; ; ; ; ; ; ; ; ; ; ; ;08;1;17;136,455508238527
5185274;1;2;1;50;17;3; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;17;136,455508238527
5185274;1;3;1;50;17;3; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;08;1;17;136,455508238527
5185275;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;17;305,781339289101
5185276;1;1;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;102,372065165306
5185276;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;17;102,372065165306
5185276;1;3;1;50;17; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08;1;17;102,372065165306
5185276;1;4;1;50;17; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;102,372065165306
5185277;1;1;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;17;187,522117532497
5185278;1;1;1;50;52; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08;1;52;146,008657322621
5185278;1;2;1;50;52; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;52;146,008657322621
5185279;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08;1;52;185,076761941041
5185279;1;2;1;50;52; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08;1;52;185,076761941041
5185280;1;1;1;50;52; ; ;1;6;DESCANSAR POR ENFERMEDAD;2;2;2;2;2; ; ; ; ; ; ; ;08;1;52;206,234530232907
