DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;clase;MES;DPTO;fex_c_2011;AREA
5080301;1;2;2;1;1;1;1;1;3;3; ; ; ; ;100000;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;6;2; ;1;1;1;2;1;1;1;1;1;3;1;2;01;1;12;76;4193,11901700753; 
5080302;1;3;2;1;1;1;1;1;3;1; ; ;98;150000; ;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;3;2; ;1;1;5;3;1;1;1;1;1;3;1;2;01;1;12;76;2417,85790812058; 
5080303;1;3;1;1;1;1;1;1;3;3; ; ; ; ;270000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;5;1;1;1;1;1;3;1;2;01;1;12;76;3432,34428460222; 
5080306;1;2;1;1;1;1;1;1;4;4; ; ; ;200000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;2;1;1;2;1;1;3;1;2;01;1;12;76;3224,77926738621; 
5080308;1;3;2;1;1;1;1;1;3;4; ; ; ;200000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;3;2; ;1;2;1;2;1;1;1;1;1;3;1;2;01;1;12;76;4376,47672790261; 
5080309;1;3;1;1;1;1;1;1;4;3; ; ; ; ;200000;2;1;2;2;2;2;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;2;2;2; ;1;2;1;2;1;1;2;1;1;3;1;2;01;1;12;76;2726,89572448642; 
5080311;1;3;2;1;1;1;1;1;4;3; ; ; ; ;190000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2; ;1;2;1;2;1;1;2;1;1;3;1;2;01;1;12;76;4086,05061749755; 
5080314;1;4;3;1;1;1;1;1;4;3; ; ; ; ;300000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;4;2; ;1;1;1;4;1;1;2;1;1;3;1;2;01;1;12;76;5553,74480822358; 
5080315;1;2;1;1;1;1;1;1;3;4; ; ; ;150000; ;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2; ;1;2;1;4;1;1;1;1;1;3;1;2;01;1;12;76;3224,77926738621; 
5080316;1;4;3;1;1;1;1;1;3;4; ; ; ;250000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;1;1;2;1;1;1;1;1;3;1;2;01;1;12;76;2936,22723294282; 
5080320;1;3;1;1;1;1;5;1;3;1; ; ;60000000;200000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;1;1;2;2;2; ;1;1;1;2;1;1;1;1;1;3;2; ;01;1;12;76;2653,39462699315; 
5080321;1;4;3;1;1;1;1;1;3;4; ; ; ;200000; ;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;3;9;2; ;1;1;1;4;1;1;1;1;1;3;1;2;01;1;12;76;2539,97533523748; 
5080322;1;4;3;1;1;1;5;1;3;1; ; ;99;300000; ;2;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;1;1;3;6;2; ;1;1;1;4;1;1;1;1;1;3;2; ;01;1;12;76;2548,20343030446; 
5080325;1;4;3;1;1;1;5;1;3;1; ; ;99;400000; ;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;1;3;4;2; ;1;2;1;4;1;1;1;1;1;3;2; ;01;1;12;76;4320,95274575852; 
5080338;1;2;1;1;1;1;1;1;4;3; ; ; ; ;200000;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;4;2; ;1;2;1;4;1;1;2;1;1;3;1;2;01;1;12;76;4113,49531326379; 
5080339;1;2;1;1;1;1;1;1;4;3; ; ; ; ;200000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ;1;2; ;1;2;1;4;1;1;2;1;1;3;1;2;01;1;12;76;3017,32183489148; 
5080341;1;2;2;3;1;1;5;5;4;1; ; ;98;98; ;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;3;2; ;1;1;5;2;1;1;2;2;1;3;2; ;01;1;12;76;2751,9393384007; 
5080342;1;3;1;1;1;1;1;1;4;1; ; ;98;98; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2; ;1;2;1;4;1;1;2;1;1;3;1;2;01;1;12;76;2681,47391337099; 
5080343;1;3;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;1;1;1;1;3;1;2;01;1;12;76;2754,34042025267; 
5080344;1;3;2;1;1;1;5;1;3;4; ; ; ;350000; ;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;1;2;4;2; ;1;2;1;4;1;1;1;1;1;3;2; ;01;1;12;76;4327,33651924831; 
5080345;1;2;1;1;1;1;5;1;3;4; ; ; ;200000; ;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1;1;2; ;1;2;1;4;1;1;1;1;1;3;2; ;01;1;12;76;3250,45747191208; 
5080362;1;5;3;3;1;1;1;1;3;3; ; ; ; ;300000;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;4;2; ;1;2;1;4;1;1;1;2;1;3;1;1;01;1;12;05;753,274266569756;05
5080363;1;2;2;3;1;1;1;1;4;3; ; ; ; ;300000;2;1;2;1;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;2; ;1;2;1;4;1;1;2;1;1;2;1;1;01;1;12;05;1322,44452097731;05
5080364;1;4;3;3;1;1;1;1;3;3; ; ; ; ;450000;2;1;1;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;4;7;2; ;1;2;1;4;1;1;1;2;1;3;1;1;01;1;12;05;1666,47810376259;05
5080365;1;3;2;3;1;1;1;1;4;4; ; ; ;300000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;2;2;2; ;1;2;1;4;1;1;2;2;1;2;1;1;01;1;12;05;903,791877906956;05
5080366;1;1;1;3;1;1;1;1;1;3; ; ; ; ;170000;2;1;2;2;1;1;1;2;1;2;1;1;2;2;2;2;2;2;2;2;2;1;1;5;2; ;1;2;1;4;1;1;2;2;1;3;1;1;01;1;12;05;1299,84968949148;05
5080367;1;2;1;3;1;1;1;3;1;3; ; ; ; ;190000;2;1;2;1;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;3;4;2; ;1;2;1;2;1;1;2;2;1;3;1;1;01;1;12;05;1369,35088842137;05
5080368;1;3;1;1;1;1;1;1;4;1; ; ;25000000;350000; ;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;2;1;1;2;1;1;2;1;1;01;1;12;05;937,790200962941;05
5080369;1;3;1;1;1;1;1;1;4;1; ; ;60000000;300000; ;1;2;1;1;1;1;1;2;1;2;1;2;2;1;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;2;1;1;2;1;1;2;1;1;01;1;12;05;1207,39064978871;05
5080370;1;4;3;1;1;1;1;1;4;1; ; ;30000000;250000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;1;1;4;1;1;2;1;1;2;1;1;01;1;12;05;1092,4594353456;05
5080371;1;3;2;1;1;1;1;1;4;2; ;98;98;900000; ;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;2;2;2;1;2;3;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;1;12;05;1521,90531244682;05
5080372;1;7;3;1;1;1;1;1;3;1; ; ;200000000;1200000; ;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;2;1;2;2;2;2;1;3;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;12;05;1159,60156505512;05
5080373;1;2;1;1;1;1;1;1;4;3; ; ; ; ;450000;2;2;2;2;1;1;1;2;1;1;1;2;1;1;2;2;1;1;1;2;2;1;1;1;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;1;12;05;1207,39064978871;05
5080374;1;6;3;1;1;1;1;1;3;1; ; ;450000000;1600000; ;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;2;2;2;2;2;1;3;4;2; ;1;2;1;5;1;3;1;1;1;2;1;1;01;1;12;05;979,038297071638;05
5080375;1;3;2;1;1;1;1;1;4;3; ; ; ; ;200000;2;1;2;1;1;1;1;2;1;2;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;4;1;1;2;1;1;2;1;1;01;1;12;05;937,162842083322;05
5080376;1;4;2;1;1;1;1;1;3;1; ; ;90000000;350000; ;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;2;2;2;2;2;1;1;3;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;1;12;05;969,978868853507;05
5080377;1;4;3;1;1;1;1;1;3;3; ; ; ; ;1000000;1;2;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;4;10;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;12;05;586,696163366362;05
5080378;1;4;3;1;1;1;1;1;3;4; ; ; ;800000; ;1;1;2;1;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;3;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;12;05;2748,31614246705;05
5080379;1;5;3;1;1;1;1;1;3;2; ;1000000;98;1000000; ;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;2;2;2;1;1;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;12;05;1277,82988614124;05
5080380;1;4;3;1;1;1;1;1;3;1; ; ;120000000;600000; ;1;2;1;1;1;1;1;2;1;2;1;2;1;1;2;2;2;1;1;1;2;1;3;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;12;05;2874,09591107414;05
5080381;1;5;3;1;1;1;1;1;3;3; ; ; ; ;520000;2;1;1;1;1;1;1;2;1;1;1;2;2;1;2;2;2;1;1;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;12;05;2521,42428879115;05
5080382;1;2;1;1;1;1;1;1;3;1; ; ;60000000;350000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;2;3;2; ;1;2;1;2;1;1;1;1;1;2;1;1;01;1;12;05;785,563556820838;05
5080383;1;3;1;1;1;1;1;3;4;1; ; ;180000000;750000; ;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;2;1;2;2;1;2;1;2;2;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;1;12;05;1056,01852204906;05
5080384;1;2;1;1;1;1;1;1;4;3; ; ; ; ;260000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;1;2; ;1;2;1;2;1;1;2;1;1;2;1;1;01;1;12;05;1207,39064978871;05
5080385;1;4;3;1;1;1;1;1;3;4; ; ; ;1000000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;1;2;1;4;5;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;12;05;801,446451319804;05
5080386;1;2;1;1;1;1;1;1;1;1; ; ;30000000;250000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;2;1;2;1;1;2;1;1;2;1;1;01;1;12;05;1206,20835350291;05
5080387;1;5;3;1;1;1;1;1;3;4; ; ; ;1000000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;12;05;1276,64758985543;05
5080388;1;2;1;1;1;1;1;1;3;4; ; ; ;300000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;1;12;05;1207,39064978871;05
5080389;1;3;1;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;2;1;1;1;1;1;2;1;1;01;1;12;05;937,162842083322;05
5080390;1;3;2;1;1;1;1;1;3;4; ; ; ;600000; ;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;12;05;2119,28681715083;05
5080391;1;6;3;1;1;1;1;1;3;1; ; ;200000000;1000000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;12;05;936,607904677141;05
5080392;1;4;2;1;1;1;1;1;3;1; ; ;200000000;800000; ;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;12;05;1243,83156308525;05
5080393;1;3;2;1;1;1;1;1;3;1; ; ;70000000;500000; ;1;1;1;1;1;1;1;1;2;1;1;2;1;2;2;2;1;1;1;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;12;05;2187,2834632628;05
5080394;1;4;1;1;1;1;1;1;3;1; ; ;150000000;600000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;1;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;12;05;2112,03704409812;05
5080395;1;3;2;1;1;1;1;1;3;1; ; ;40000000;300000; ;1;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;3;2; ;1;2;1;2;1;1;1;1;1;2;1;1;01;1;12;05;1525,53019897317;05
5080396;1;4;2;1;1;1;1;1;4;4; ; ; ;1800000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;12;05;1093,6417316314;05
5080397;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;2;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;12;05;2490,0277187421;05
5080402;1;2;2;1;1;1;1;1;3;3; ; ; ; ;280000;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;4;2; ;1;2;1;2;1;3;1;1;1;2;1;1;01;1;12;05;3975,58420568916;05
5080403;1;4;2;1;1;1;1;1;3;3; ; ; ; ;650000;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;2;2;2;1;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;12;05;1809,29278861881;05
5080404;1;5;4;1;1;1;1;1;3;1; ; ;220000000;1100000; ;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;1;2;2;2;2;1;4;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;12;05;1007,60207843585;05
5080405;1;3;1;1;1;1;2;1;3;1; ; ;170000000;400000; ;2;1;2;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;12;05;2422,03107263013;05
5080406;1;4;3;1;1;1;1;1;3;4; ; ; ;700000; ;1;1;1;1;1;1;1;2;1;2;1;2;2;1;2;2;1;2;1;2;2;1;5;5;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;12;05;1778,74751469946;05
5080407;1;3;1;1;1;1;1;1;3;1; ; ;350000000;2200000; ;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;1;2;1;2;2;2; ;1;2;1;4;1;6;1;1;1;2;1;1;01;1;12;05;1243,83156308525;05
5080409;1;1;1;3;1;1;1;1;4;3; ; ; ; ;300000;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;4;2; ;1;2;1;4;1;1;2;2;1;2;1;1;01;1;12;05;700,706199911087;05
5080410;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;2;1;1;2;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;3;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;1;12;05;970,934007616475;05
5080411;1;5;3;1;1;1;1;1;3;1; ; ;370000000;700000; ;1;1;1;1;1;1;1;2;1;2;1;2;1;2;2;2;2;2;2;2;2;1;3;5;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;12;05;2662,30276149621;05
5080412;1;3;2;1;1;1;1;1;3;2; ;420000;60000000;400000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;1;2;2;1;2;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;12;05;2930,81153348419;05
5080413;1;5;4;1;1;1;1;1;4;1; ; ;35000000;350000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;3;4;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;1;12;05;1179,25251648935;05
5080414;1;5;1;1;1;1;1;1;3;3; ; ; ; ;1350000;2;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;1;1;2;1;2;1;1;1;1;3;1;2;1;4;1;4;1;1;1;2;1;1;01;1;12;05;1022,02019899307;05
5080415;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;1;12;05;1260,71214439558;05
5080416;1;4;1;1;1;1;1;1;3;1; ; ;420000000;2300000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;1;1;1;2; ;1;2;1;4;1;6;1;1;1;2;1;1;01;1;12;05;1211,01553631507;05
5080417;1;4;3;1;1;1;1;1;3;1; ; ;350000000;1200000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;1;1;1;4;4;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;12;05;1192,97252923148;05
5080418;1;3;2;1;1;1;1;1;3;3; ; ; ; ;3000000;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;1;2;1;2;3;2; ;1;2;1;4;1;6;1;1;1;2;1;1;01;1;12;05;1588,42008327672;05
5080419;1;4;1;1;1;1;1;1;3;3; ; ; ; ;700000;1;1;1;1;1;1;1;1;2;2;1;2;1;2;2;2;2;2;1;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;12;05;2112,03704409812;05
5080421;1;4;3;1;2;1;1;1;3;3; ; ; ; ;550000;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;1;1;1;2;2;1;3;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;12;05;1875,58040192588;05
5080421;2;1;1;1;2;1;1;6; ;3; ; ; ; ;250000;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2; ;2;2;1;4;1;3;1;1;1;2;1;1;01;1;12;05;1875,58040192588;05
5080422;1;3;3;1;1;1;1;1;4;3; ; ; ; ;380000;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;3;4;2; ;1;2;1;2;1;2;2;1;1;2;1;1;01;1;12;05;734,077164087453;05
5080423;1;5;4;1;1;1;1;1;3;1; ; ;45000000;2000000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;5;5;2; ;1;2;1;4;1;6;1;1;1;2;1;1;01;1;12;05;700,378420027738;05
5080424;1;2;2;1;1;1;1;1;3;3; ; ; ; ;335000;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;4;2; ;1;2;1;2;1;2;1;1;1;2;1;1;01;1;12;05;1726,59893479334;05
5080425;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;1;1;1;2;1;2;1;2;1;2;1;1;2;2;1;2;1;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;12;05;1874,32568416664;05
5080426;1;8;6;1;1;1;1;1;3;1; ; ;70000000;600000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;1;1;2;2;1;4;6;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;1;12;05;799,709217627823;05
5080428;1;4;3;1;1;1;1;1;3;1; ; ;100000000;600000; ;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;2;1;1;2;2;1;4;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;12;05;1639,12375975365;05
5080429;1;4;3;1;1;1;1;1;3;3; ; ; ; ;1150000;1;1;1;1;1;1;1;2;1;1;1;2;2;1;2;2;1;2;2;2;2;1;3;3;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;12;05;1041,30082249556;05
5080430;1;3;1;1;1;1;1;1;3;3; ; ; ; ;10000000;2;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;2;1;2;1;1;1;2; ;1;2;1;4;1;6;1;1;1;2;1;1;01;1;12;05;1022,02019899307;05
5080431;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;3;5;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;1;12;05;1175,29985007964;05
5080432;1;3;2;1;1;1;1;1;3;4; ; ; ;1200000; ;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;2;1;2;3;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;12;05;1277,82988614124;05
5080433;1;2;1;1;1;1;1;1;4;3; ; ; ; ;280000;1;1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1;1;2; ;1;2;1;2;1;2;2;1;1;2;1;1;01;1;12;05;1207,39064978871;05
5080434;1;5;3;1;1;1;1;1;3;3; ; ; ; ;890000;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;12;05;1125,60324199913;05
5080435;1;4;3;1;1;1;1;1;3;1; ; ;330000000;1400000; ;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;1;1;2;1;2;1;4;4;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;12;05;1311,82820919722;05
5080436;1;4;2;1;1;1;1;1;4;3; ; ; ; ;450000;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;1;12;05;1436,19343913462;05
5080437;1;4;2;1;1;1;1;1;3;2; ;700000;130000000;650000; ;2;1;2;1;1;1;1;1;1;2;1;1;2;1;2;2;1;1;1;1;2;1;2;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;12;05;2521,42428879115;05
5080438;1;6;3;1;1;1;1;1;3;1; ; ;350000000;1200000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;1;4;4;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;12;05;1007,37492091302;05
5080439;1;7;6;1;1;1;1;1;3;1; ; ;500000000;2000000; ;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;1;1;1;2;1;5;5;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;12;05;700,378420027738;05
5080440;1;5;3;1;1;1;1;1;3;1; ; ;300000000;1200000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;1;2;1;2;3;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;12;05;1276,64758985543;05
5080441;1;3;2;1;1;1;1;1;3;3; ; ; ; ;320000;2;1;2;1;1;1;1;2;1;2;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;1;12;05;1248,63874589741;05
5080442;1;3;3;1;1;1;2;1;4;1; ; ;30000000;350000; ;1;1;1;2;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;3;4;2; ;1;2;1;4;1;1;2;1;1;2;2; ;01;1;12;05;1437,04795553707;05
5080443;1;5;2;1;1;1;1;1;3;1; ; ;220000000;1300000; ;1;1;1;1;1;1;1;2;1;1;1;2;2;1;2;2;2;2;2;1;2;1;3;3;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;12;05;1092,4594353456;05
5080444;1;3;1;1;1;1;1;1;4;1; ; ;50000000;250000; ;1;1;2;1;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;2;1;1;2;1;1;2;1;1;01;1;12;05;1092,78721522895;05
5080445;1;4;2;1;1;1;1;1;3;1; ; ;300000000;1300000; ;1;1;1;1;1;1;1;1;2;1;1;2;1;2;1;2;1;2;1;2;2;1;2;2;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;12;05;1245,01385937105;05
5080446;1;3;2;1;1;1;1;1;3;1; ; ;65000000;350000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;1;2;1;2;2;1;2;2;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;1;12;05;1245,01385937105;05
5080447;1;4;3;1;1;1;1;1;3;4; ; ; ;1200000; ;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;2;1;2;2;1;2;1;2;3;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;12;05;1281,45477266759;05
5080448;1;1;1;1;1;1;1;1;4;3; ; ; ; ;160000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;1;2;1;1;2;1;1;01;1;12;05;1226,71382133959;05
5080449;1;4;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;1;2;1;2;2;1;2;3;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;1;12;05;1260,71214439558;05
5080450;1;6;1;1;1;1;1;1;3;1; ; ;320000000;1600000; ;1;1;1;1;1;1;1;2;1;1;1;2;2;2;2;2;1;2;2;1;2;1;1;2;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;12;05;1248,63874589741;05
5080451;1;3;2;1;1;1;1;1;3;3; ; ; ; ;200000;2;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;2;2;1;2;2;1;2;3;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;1;12;05;1436,19343913462;05
