Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3139038;1;1;1;70;17;7;48;1; ;2;28;4; ;5;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;32;70;1;1;7020;02;17;165,258435374743
3139038;1;2;1;70;17;8;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;02;17;165,258435374743
3139045;1;1;1;70;17;12;48;1; ;2;12;1; ;6;3; ; ;1; ; ; ; ; ; ; ; ;2; ;2;02;02;45;1;1;4521;02;17;182,428834298356
3139064;1;1;1;70;17;2;48;1; ;2;16;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;77;77;15;1;1;1581;02;17;208,407704252463
3139065;1;2;1;70;17;4;40;1; ;2;6;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;02;17;221,994888513982
3139069;1;2;1;70;17;12;40;1; ;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;02;17;124,391019486523
3139095;1;2;1;70;73;102;48;1; ;2;1;1; ;9;2; ; ; ; ; ; ; ; ;1; ;ESTUDIANDO;2; ;2;33;45;51;1;2;5125;02;73;183,338959761975
3139096;1;3;1;70;73;78;48;2; ;2;78;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;51;1;2;5139;02;73;300,049311941849
3139099;1;1;1;70;73;9;42;1; ;2;9;1; ;3;1; ; ; ; ; ;1; ; ; ; ; ;2; ;2;79;79;18;1;1;1810;02;73;182,850707082959
3139101;1;1;1;70;73;20;44;1; ;2;20;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;51;1;2;5125;02;73;219,182540559594
3139104;1;3;1;70;73;3;48;1; ;2;3;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;80000;2;95;95;36;1;1;3611;02;73;182,99593993876
