"DIRECTORIO","SECUENCIA_P","P5000","P5010","P5020","P5030","P5040","P5050","P5070","P5080","P5090","P5090S1","P5100","P5110","P5130","P5140","P5210S1","P5210S2","P5210S3","P5210S4","P5210S5","P5210S6","P5210S7","P5210S8","P5210S9","P5210S10","P5210S11","P5210S14","P5210S15","P5210S16","P5210S17","P5210S18","P5210S19","P5210S20","P5210S21","P5210S22","P5210S24","P5220","P5220S1","P6008","P6007","P6007S1","HOGAR","P4000","P4010","P4020","P4030S1","P4030S1A1","P4030S2","P4030S3","P4030S4","P4030S4A1","P4030S5","P4040","REGIS","clase","MES","DPTO","fex_c_2011"
4474710,1,5,3,3,1,1,1,1,3,2,"",250000,98,200000,1.79769313486232e+308,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,3,4,2,1.79769313486232e+308,1,2,1,2,1,2,1,2,1,8,1,1,"01","2","11","73",507.23156702117
4474713,1,2,2,3,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,70000,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,3,4,2,1.79769313486232e+308,1,1,1,2,1,1,1,2,1,8,1,2,"01","2","11","73",1266.65737484086
4474714,1,3,1,3,1,1,1,1,4,1,"",1.79769313486232e+308,23000000,120000,1.79769313486232e+308,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,3,2,1.79769313486232e+308,1,2,1,2,1,1,2,2,1,8,1,2,"01","2","11","73",936.244640853536
4474722,1,3,1,6,1.79769313486232e+308,3,1,1,5,2,"",98,10000000,60000,1.79769313486232e+308,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,1.79769313486232e+308,1,1,5,3,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","11","73",779.132069956501
4474723,1,4,1,3,1,4,6,1,1,4,"",1.79769313486232e+308,1.79769313486232e+308,98,1.79769313486232e+308,2,1,2,2,2,1,1,1,1,2,1,2,1,2,2,2,2,2,1,2,2,1,1,1,2,1.79769313486232e+308,1,1,5,2,1,0,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,"01","2","11","73",1142.85227830036
4474724,1,3,3,3,1,4,1,1,5,1,"",1.79769313486232e+308,98,100000,1.79769313486232e+308,2,1,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,1,1,2,2,1,3,4,2,1.79769313486232e+308,1,1,5,3,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","11","73",992.595518273917
4474725,1,4,4,3,1,4,6,1,5,4,"",1.79769313486232e+308,1.79769313486232e+308,200000,1.79769313486232e+308,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,6,2,1.79769313486232e+308,1,1,5,2,1,1,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,"01","2","11","73",1382.93305884977
4474726,1,1,1,6,1.79769313486232e+308,3,1,5,5,1,"",1.79769313486232e+308,98,40000,1.79769313486232e+308,2,1,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,4,2,1.79769313486232e+308,1,1,5,1,1,0,2,2,2,1.79769313486232e+308,1,2,"01","2","11","73",507.23156702117
4474727,1,3,2,3,1,3,6,1,5,4,"",1.79769313486232e+308,1.79769313486232e+308,200000,1.79769313486232e+308,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,1,4,2,1.79769313486232e+308,1,1,5,3,1,1,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,"01","2","11","73",1911.40528781225
4474728,1,4,2,6,1.79769313486232e+308,3,6,1,5,1,"",1.79769313486232e+308,4000000,98,1.79769313486232e+308,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,3,2,1.79769313486232e+308,1,1,5,2,1,1,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,"01","2","11","73",1262.18336431333
4474729,1,2,2,6,1.79769313486232e+308,4,6,1,5,1,"",1.79769313486232e+308,98,150000,1.79769313486232e+308,2,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,3,4,2,1.79769313486232e+308,1,1,5,1,1,0,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,"01","2","11","73",1390.57250857135
4474730,1,3,3,6,1.79769313486232e+308,4,6,3,5,1,"",1.79769313486232e+308,15000000,100000,1.79769313486232e+308,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,2,1.79769313486232e+308,1,1,4,3,1,1,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,"01","2","11","73",767.855171073769
4474732,1,2,2,4,1,2,6,3,4,1,"",1.79769313486232e+308,500000,100000,1.79769313486232e+308,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,2,1.79769313486232e+308,1,1,5,3,1,0,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,"01","2","11","73",1256.11918649047
4474733,1,3,3,3,1,4,6,1,5,1,"",1.79769313486232e+308,30000000,100000,1.79769313486232e+308,2,1,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,5,6,2,1.79769313486232e+308,1,1,5,2,1,1,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,"01","2","11","73",1281.94257061416
4474734,1,2,2,4,1,3,6,1,5,4,"",1.79769313486232e+308,1.79769313486232e+308,100000,1.79769313486232e+308,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,6,2,1.79769313486232e+308,1,1,5,3,1,0,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,"01","2","11","73",2028.92626808468
4474735,1,2,2,6,1.79769313486232e+308,3,1,1,5,4,"",1.79769313486232e+308,1.79769313486232e+308,98,1.79769313486232e+308,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1.79769313486232e+308,2,2,1.79769313486232e+308,1,1,5,3,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","11","73",680.531708462824
4474736,1,1,1,6,1.79769313486232e+308,4,6,5,5,1,"",1.79769313486232e+308,98,98,1.79769313486232e+308,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,5,2,1.79769313486232e+308,1,1,8,1,1,0,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,"01","2","11","73",2028.92626808468
4474737,1,4,2,3,1,4,1,1,5,2,"",98,500000,100000,1.79769313486232e+308,2,1,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,3,2,1.79769313486232e+308,1,1,5,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","11","73",1190.14509747569
4474738,1,1,1,6,1.79769313486232e+308,4,1,5,1,1,"",1.79769313486232e+308,7000000,80000,1.79769313486232e+308,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,4,2,1.79769313486232e+308,1,1,5,3,1,0,2,2,2,1.79769313486232e+308,1,2,"01","2","11","73",1871.93578479881
4474739,1,2,1,6,1.79769313486232e+308,4,1,5,5,1,"",1.79769313486232e+308,7000000,100000,1.79769313486232e+308,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,5,2,1.79769313486232e+308,1,1,1,3,1,1,2,2,2,1.79769313486232e+308,1,2,"01","2","11","73",2028.92626808468
4474740,1,2,2,6,1.79769313486232e+308,4,6,1,5,1,"",1.79769313486232e+308,98,50000,1.79769313486232e+308,2,2,2,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,8,2,1.79769313486232e+308,1,1,4,1,1,2,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,"01","2","11","73",2028.92626808468
4474741,1,2,1,3,1,4,1,1,1,1,"",1.79769313486232e+308,10000000,200000,1.79769313486232e+308,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,1.79769313486232e+308,1,1,5,3,1,1,2,2,2,1.79769313486232e+308,1,2,"01","2","11","73",1190.14509747569
4474742,1,4,1,3,1,4,1,1,4,1,"",1.79769313486232e+308,10000000,40000,1.79769313486232e+308,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,3,2,1.79769313486232e+308,1,1,5,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","11","73",1428.35399345542
4474743,1,4,3,3,1,4,1,1,5,1,"",1.79769313486232e+308,8000000,400000,1.79769313486232e+308,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,1,4,2,1.79769313486232e+308,1,1,5,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","11","73",742.540398836953
4474744,1,3,2,6,1.79769313486232e+308,4,6,1,4,1,"",1.79769313486232e+308,8000000,100000,1.79769313486232e+308,2,1,2,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1.79769313486232e+308,4,2,1.79769313486232e+308,1,1,5,3,1,0,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,"01","2","11","73",1911.40528781225
4474745,1,2,2,3,1,4,1,1,5,4,"",1.79769313486232e+308,1.79769313486232e+308,250000,1.79769313486232e+308,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,3,6,2,1.79769313486232e+308,1,1,5,4,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","11","73",1886.65984014993
4474750,1,1,1,3,1,1,1,3,3,1,"",1.79769313486232e+308,40000000,250000,1.79769313486232e+308,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1.79769313486232e+308,1,1,1,2,1,2,1,2,1,8,1,1,"01","2","11","73",852.766515427779
4474751,1,2,2,3,1,4,1,1,3,1,"",1.79769313486232e+308,15000000,250000,1.79769313486232e+308,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1.79769313486232e+308,1,1,3,2,1,1,1,2,1,8,1,2,"01","2","11","73",655.216936226008
4474759,1,4,3,3,1,3,6,1,5,1,"",1.79769313486232e+308,98,500000,1.79769313486232e+308,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,4,2,1.79769313486232e+308,1,1,1,2,1,2,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,"01","2","11","73",507.23156702117
4474760,1,3,3,3,1,4,6,5,5,1,"",1.79769313486232e+308,15000000,60000,1.79769313486232e+308,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,2,1.79769313486232e+308,1,1,5,2,1,1,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,"01","2","11","73",507.23156702117
4474761,1,4,2,2,1,4,1,1,4,2,"",98,98,100000,1.79769313486232e+308,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,3,2,1.79769313486232e+308,1,1,1,2,1,2,2,2,2,1.79769313486232e+308,1,1,"01","2","11","73",940.089978038724
4474762,1,2,2,2,1,4,2,1,5,1,"",1.79769313486232e+308,6000000,200000,1.79769313486232e+308,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,3,5,2,1.79769313486232e+308,1,1,4,2,1,1,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,"01","2","11","73",961.38184298019
4474763,1,3,3,2,1,4,1,5,5,2,"",166000,3000000,200000,1.79769313486232e+308,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,5,2,1.79769313486232e+308,1,1,4,1,1,1,2,2,2,1.79769313486232e+308,1,2,"01","2","11","73",1153.55342635614
4474764,1,3,3,3,1,4,1,5,5,4,"",1.79769313486232e+308,1.79769313486232e+308,98,1.79769313486232e+308,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,6,2,1.79769313486232e+308,1,1,4,2,1,1,2,2,2,1.79769313486232e+308,1,1,"01","2","11","73",1672.45768130018
4474765,1,1,1,2,1,4,2,5,5,2,"",1000000,4000000,60000,1.79769313486232e+308,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1.79769313486232e+308,1,1,4,1,1,1,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,"01","2","11","73",779.132069956501
4474766,1,3,2,3,1,4,6,1,5,4,"",1.79769313486232e+308,1.79769313486232e+308,300000,1.79769313486232e+308,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,2,1.79769313486232e+308,1,1,1,2,1,2,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,"01","2","11","73",1601.15812499488
4474768,1,2,2,3,1,4,6,5,5,1,"",1.79769313486232e+308,98,70000,1.79769313486232e+308,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,2,1.79769313486232e+308,1,1,4,1,1,0,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,"01","2","11","73",1423.14127239555
4474769,1,3,1,6,1.79769313486232e+308,3,6,1,5,4,"",1.79769313486232e+308,1.79769313486232e+308,100000,1.79769313486232e+308,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,2,4,2,1.79769313486232e+308,1,1,5,3,1,2,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,"01","2","11","73",1300.5341737719
4474771,1,5,1,2,1,3,6,1,5,1,"",1.79769313486232e+308,15000000,50000,1.79769313486232e+308,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1.79769313486232e+308,1,1,4,2,1,1,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,"01","2","11","73",842.228327077384
