Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3556918;1;3;1;70;2;32;60;4; ;2;36;4; ;1;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;61;61;01;1;2;0123;09;63;1462,1467878073
3561211;1;5;1;70;2;12;48;3; ;2;5;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;09;13;1130,23920300192
3561243;1;1;1;70;2;48;48;1; ;2;60;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;57;93;1;2;9302;09;13;1297,7702464852
3561266;1;4;1;70;2;1;48;1; ;2;1;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;616000;2;32;32;85;1;1;8511;09;13;2827,79777885263
3564843;1;5;1;70;2;8;54;3; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;09;66;1093,80322734278
3564858;1;2;1;70;2;40;54;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;09;66;1293,62542008283
3564947;1;2;1;70;2;2;45;8; ;2;2;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;62;62;01;1;1;0113;09;50;1470,21737907044
3565024;1;1;1;70;2;8;60;1; ;2;8;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5262;09;50;1396,807073873
3565024;1;2;1;70;2;4;48;1; ;2;96;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;87;87;28;1;1;2892;09;50;1396,807073873
3565054;1;4;1;70;2;5;58;4; ;2;5;8; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;62;01;1;1;0117;09;50;1304,58529037061
