Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011
3556512;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;09;63;1421,86872782513
3556513;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;09;63;1772,41651429655
3556513;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;09;63;1772,41651429655
3556514;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;63;1901,05597915265
3556514;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;09;63;1901,05597915265
3556549;1;3;1;80;2;1;1;2; ; ; ;2; ; ; ; ;2;2;1;09;63;1524,05912077496
3556550;1;2;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;09;63;1843,82118539351
3556551;1;2;1;80;2;1;2;7; ;2; ;2; ; ;2; ;1;1;1;09;63;1633,33016824256
3556553;1;4;1;80;2;1;4;9;POR LA EDAD;2; ;2; ; ; ; ;8;2;1;09;63;1717,71317287565
3556915;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;09;63;1661,38659570284
3556916;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;63;1478,19530499794
3556918;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;63;1462,1467878073
3556918;1;4;1;80;2;1;4;7; ;2; ;2; ; ; ; ;9;2;1;09;63;1462,1467878073
3556919;1;1;1;80;2;1;4;5; ;3; ;2; ; ; ; ;4;2;1;09;63;1772,41651429655
3556919;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;63;1772,41651429655
3556921;1;2;1;80;2;1;2;7; ;2; ;2; ; ; ; ;9;2;1;09;63;1111,57522478768
3556921;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;09;63;1111,57522478768
3556922;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;09;63;1009,56440906398
3556922;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;09;63;1009,56440906398
3556922;1;7;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;63;1009,56440906398
3556923;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;09;63;1203,55757264329
3556925;1;1;1;80;2;1;4;5; ;2; ;2; ; ; ; ;11;2;1;09;63;978,270890431691
3556925;1;2;1;80;2;1;1;8; ;2; ;1;400000; ; ; ;11;2;1;09;63;978,270890431691
3556925;1;3;1;80;2;1;4;1; ;2; ;2; ; ; ; ;11;2;1;09;63;978,270890431691
3556925;1;4;1;80;2;1;4;3; ;2; ;2; ; ; ; ;8;2;1;09;63;978,270890431691
3556944;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;09;63;2025,14130182531
3556944;1;4;1;80;2;1;3;8; ;2; ;2; ; ; ; ;4;2;1;09;63;2025,14130182531
3556945;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;09;63;1568,05176227889
3556946;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;09;63;1728,42387279262
3556948;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;09;63;1901,05597915265
3556948;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;09;63;1901,05597915265
3556953;1;1;1;80;2;1;4;5; ;3; ;2; ; ; ; ;11;2;1;09;63;1185,86143068231
3556953;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;09;63;1185,86143068231
3556954;1;1;1;80;2;1;4;5; ;3; ;2; ; ; ; ;10;2;1;09;63;1185,86143068231
3556954;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;63;1185,86143068231
3556955;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;09;63;1237,13198720769
3556955;1;4;1;80;2;1;1;8; ;2; ;2; ; ; ; ;2;2;1;09;63;1237,13198720769
3556956;1;2;1;80;2;1;1;9;CAMBIO DE RESIDENCIA;2; ;2; ; ; ; ;9;2;1;09;63;1019,69425066203
3556956;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;09;63;1019,69425066203
3556959;1;1;1;80;2;1;2;9;CAMBIO DE RESIDENCIA;2; ;2; ; ; ; ;1;2;1;09;63;1185,86143068231
3556959;1;2;1;80;2;1;2;9;CAMBIO DE RECIDENCIA;2; ;2; ; ; ; ;11;2;1;09;63;1185,86143068231
3556960;1;2;1;80;2;1;3;6; ;1;1;2; ; ; ; ;11;2;1;09;63;1134,58865384931
3556960;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;63;1134,58865384931
3556960;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;63;1134,58865384931
3560459;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;9;2;1;09;63;1905,373276693
3560460;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;09;63;1625,27909045832
3560460;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;09;63;1625,27909045832
3560464;1;2;1;80;2;1;4;9;LA EDAD;2; ;2; ; ; ; ;8;2;1;09;63;1772,41651429655
3560465;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;63;1770,65764317043
3560466;1;4;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;09;63;1520,42907537575
3560475;1;2;1;80;2;1;1;8; ;2; ;2; ; ; ; ;9;2;1;09;63;1907,98511809831
3560717;1;2;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;09;68;768,104735226173
3560720;1;2;1;80;2;1;4;3; ;2; ;2; ; ;2; ;9;1;1;09;68;980,337088333827
