Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
2991578;1;1;1;70;2;2;50;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;480000;2;95;95;45;1;1;4530;07;63;1395,2484308726
2991598;1;1;1;70;2;2;50;1; ;2;2;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;1;360000;2;62;62;01;1;1;0140;07;63;1370,10413650035
2991608;1;1;1;70;2;2;50;4; ;2;2;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;350000;2;61;61;01;1;1;0140;07;63;1572,16533966764
2991608;1;5;1;70;2;2;50;4; ;2;2;4; ;1;6; ; ; ; ; ; ; ; ; ;1; ;1;350000;2;61;61;01;1;1;0140;07;63;1572,16533966764
2995454;1;2;1;70;2;4;48;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5529;07;63;1055,19994901465
2995456;1;1;1;70;2;64;84;4; ;2;64;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;07;63;1715,28103083503
2995456;1;3;1;70;2;4;48;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;900000;2;41;41;52;1;1;5233;07;63;1715,28103083503
2995456;1;4;1;70;2;48;48;1; ;2;48;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;07;63;1715,28103083503
2995464;1;4;1;70;2;50;50;1; ;2;200;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;15;1;2;1551;07;63;1251,8486823395
2995465;1;1;1;70;2;2;48;4; ;2;36;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;41;52;1;1;5239;07;63;1146,84492861723
2995466;1;2;1;70;2;8;40;3; ;2;250;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;07;63;1185,3555271879
2999672;1;3;1;70;2;12;60;4; ;2;26;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;54;55;1;1;5512;07;63;990,244639332209
2999682;1;3;1;70;2;2;55;1; ;2;2;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;07;63;1185,3555271879
2999724;1;3;1;70;2;3;50;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;450000;2;95;95;45;1;1;4521;07;63;1417,86014572561
2999725;2;2;2;70;2;25;24;4; ;2;30;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;2;9500;07;63;1633,78599313975
2999756;1;1;1;70;2;100;50;1; ;2;12;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;58;92;1;2;9249;07;63;1805,05753441329
2999813;1;5;1;70;2;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;07;19;1133,24300499868
2999814;1;2;1;70;2;10;50;1; ;2;10;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;61;01;1;1;0140;07;19;1888,72847746386
2999815;1;3;1;70;2;8;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;07;19;1276,54970848123
2999817;1;3;1;70;2;4;48;1; ;2;16;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;77;15;1;1;1581;07;19;1991,73401157895
2999818;1;3;1;70;2;10;48;1; ;2;20;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;18000;2;97;59;15;1;1;1571;07;19;1298,32793843493
2999820;1;2;1;70;2;8;52;1; ;2;30;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;00;97;15;1;1;1581;07;19;1542,02531099398
2999821;1;6;1;70;2;4;52;4; ;2;10;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;83;28;1;1;2811;07;19;1273,93484344264
2999824;1;4;1;70;2;2;48;4; ;2;3;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;750000;2;95;95;45;1;1;4521;07;19;2530,63178355033
2999825;1;1;1;70;2;2;48;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;160000;2;61;61;01;1;1;0140;07;19;1853,16604905161
2999827;1;1;1;70;2;24;48;1; ;2;26;3; ;2;1; ; ; ; ;1; ; ; ; ; ; ;1;35000;2;54;54;95;1;2;9500;07;19;1272,49502304988
2999828;1;1;1;70;2;2;48;1; ;2;3;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;586700;2;84;84;15;1;1;1571;07;19;1915,92234873224
2999846;1;2;1;70;2;36;48;1; ;2;104;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;91;91;21;1;2;2109;07;19;1862,89556207881
2999852;1;3;1;70;2;4;48;1; ;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;15;1;1;1589;07;19;1914,39832913635
2999854;1;3;1;70;2;16;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;2; ;07;19;2147,73406807735
2999854;1;4;1;70;2;16;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;2; ;07;19;2147,73406807735
2999855;1;1;1;70;2;8;50;4; ;2;160;3; ;1;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;54;95;1;1;9500;07;19;887,615255144145
2999855;1;2;1;70;2;108;48;1; ;2;108;3; ;1;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;54;95;1;2;9500;07;19;887,615255144145
2999856;1;1;1;70;2;4;48;1; ;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;567200;2;55;55;21;1;1;2109;07;19;1161,69078542233
2999856;1;2;1;70;2;24;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;2; ;07;19;1161,69078542233
2999873;1;3;1;70;2;2;25;4; ;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0140;07;19;1896,07492829329
2999890;1;1;1;70;2;2;48;1; ;2;2;4; ;1;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;55;61;01;1;1;0140;07;19;1349,83070549248
2999890;1;2;1;70;2;12;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;07;19;1349,83070549248
2999890;1;3;1;70;2;52;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;2; ;07;19;1349,83070549248
2999891;1;1;1;70;2;30;48;4; ;2;99;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;41;52;1;2;5211;07;19;1748,0366390199
2999895;1;2;1;70;2;16;48;1; ;2;16;1; ;6;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;15;1;2;1572;07;19;1272,49502304988
2999900;1;1;1;70;2;52;48;1; ;2;150;3; ;1;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;45;54;95;1;2;9500;07;19;1773,7064906924
2999902;1;2;1;70;2;25;48;1; ;2;25;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;87;87;28;1;2;2811;07;19;1676,08659520268
3001878;1;1;1;70;2;8;20;8; ;2;24;6; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0111;07;73;788,12114147222
3001916;1;1;1;70;2;4;40;8; ;2;3;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;180000;2;62;95;45;1;1;4521;07;73;1031,82656428165
3001917;1;1;1;70;2;4;30;8; ;2;4;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;30000;2;62;62;01;1;1;0121;07;73;707,206286482158
3001922;1;1;1;70;2;6;40;8; ;2;3;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;52000;2;62;62;01;1;1;0130;07;73;724,986479644886
3001975;1;1;1;70;2;4;32;8; ;2;4;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;40000;2;62;62;01;1;1;0130;07;73;788,12114147222
3001994;1;1;1;70;2;26;25;8; ;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;60000;2;62;62;15;1;2;1589;07;73;756,950333806097
3002020;1;2;1;70;2;8;48;4; ;2;4;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;1620000;2;13;13;80;1;1;8060;07;73;1082,28126777612
3002021;1;3;1;70;2;3;48;8; ;2;5;7; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0115;07;73;1031,82656428165
3002022;1;1;1;70;2;26;48;1; ;2;26;1; ;5;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0140;07;73;874,639417129948
3002022;1;3;1;70;2;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;07;73;874,639417129948
3002041;1;3;1;70;2;4;40;3; ;2;5;6; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;61;01;1;1;0111;07;73;710,408417155896
3002047;1;2;1;70;2;3;40;1; ;2;4;7; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;62;01;1;1;0117;07;73;949,225469643251
3002051;1;1;1;70;2;2;50;8; ;2;2;8; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;62;62;01;1;1;0130;07;73;1144,60523755337
3002051;1;3;1;70;2;8;40;1; ;2;9;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0124;07;73;1144,60523755337
3002084;1;2;1;70;2;36;40;1; ;2;37;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;97;52;1;2;5211;07;73;759,459273881245
3002089;1;1;1;70;2;2;40;8; ;2;2;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;62;62;01;1;1;0130;07;73;760,904782104406
3002089;1;2;1;70;2;8;30;1; ;2;8;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;62;01;1;1;0117;07;73;760,904782104406
3002103;1;1;1;70;2;2;40;8; ;2;2;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;62;62;01;1;1;0118;07;73;803,580053220735
3002104;1;1;1;70;2;8;40;8; ;2;8;8; ;3;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0118;07;73;932,104908128131
3002106;1;7;1;70;2;1;40;1; ;2;9;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;45;52;1;1;5233;07;73;902,90744705911
3003314;1;2;1;70;2;12;48;1; ;2;62;2; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;32;75;1;1;7524;07;13;6771,2690528818
3003314;1;4;1;70;2;12;48;1; ;2;16;1; ;7;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;45;52;1;1;5211;07;13;6771,2690528818
3003314;1;5;1;70;2;10;48;1; ;2;12;1; ;6;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;93;45;1;1;4521;07;13;6771,2690528818
3003374;1;4;1;70;2;28;45;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;07;13;3828,35850690881
3003374;1;9;1;70;2;28;48;3; ;2;96;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;07;13;3828,35850690881
