Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011;Area
2990214;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;15;96,8055165485164;15
2990214;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;15;96,8055165485164;15
2990215;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;15;117,50452981604;15
2990216;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;15;73,010460112644;15
2990216;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;15;73,010460112644;15
2990216;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;15;73,010460112644;15
2990218;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;07;15;69,8009194305817;15
2990218;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;15;69,8009194305817;15
2990218;1;3;1;80;1;1;2;4; ;2; ;2; ; ; ; ;9;2;1;07;15;69,8009194305817;15
2990219;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;15;60,0998372119026;15
2990219;1;3;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;07;15;60,0998372119026;15
2990221;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;15;68,5156710755959;15
2990221;1;4;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;15;68,5156710755959;15
2990221;1;5;1;80;1;2; ; ; ;2; ;2; ;1;4; ;9; ;1;07;15;68,5156710755959;15
2990223;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;15;77,7070371152724;15
2990225;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;07;15;92,8080677398675;15
2990226;1;1;1;80;1;1;3;8; ;2; ;2; ; ; ; ;8;2;1;07;63;76,0725901807831;63
2990226;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;63;76,0725901807831;63
2990229;1;4;1;80;1;2; ; ; ;2; ;2; ;1;2; ;2; ;1;07;63;107,14059550734;63
2990229;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;63;107,14059550734;63
