Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Clase;Mes;Dpto;Fex_c_2011
2991579;1;3;2;1;1;1;1;1;3;3; ; ; ; ;130000;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;1;3;1;01;2;07;63;1414,24901767491
2991580;1;4;3;1;1;1;1;1;3;3; ; ; ; ;120000;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;1;3;1;01;2;07;63;1816,6736565066
2991582;1;3;1;1;1;1;1;1;4;3; ; ; ; ;80000;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;1;1;1;1;3;1;01;2;07;63;1498,398768728
2991583;1;3;1;1;1;1;1;1;3;3; ; ; ; ;130000;2;2;1;2;1;2;2;2;2;2;2;1;2;2;1;1;1;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;2;3;1;01;2;07;63;1579,88627634455
2991584;1;3;2;1;1;1;1;1;3;1; ; ;20000000;100000; ;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;2;3;1;01;2;07;63;1408,2991646733
2991585;1;2;1;1;1;1;1;1;3;3; ; ; ; ;120000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;2;3;1;01;2;07;63;1249,98773639391
2991592;1;2;1;3;1;4;1;1;4;4; ; ; ;150000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;2;2;2;1;2; ;1;01;2;07;63;1461,6308221837
2991593;1;4;3;2;1;4;1;1;4;4; ; ; ;200000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;2;2;2;1;2; ;1;01;2;07;63;1461,6308221837
2991595;1;5;3;2;1;4;1;1;4;1; ; ;98;150000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;2;1;2;2;2;1;2; ;1;01;2;07;63;1217,51008155268
2991596;1;3;1;1;1;1;1;1;3;3; ; ; ; ;75000;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;3;1;1;1;2;1;1;1;1;1;1;3;1;01;2;07;63;1324,47251409665
2991597;1;2;2;1;1;1;1;2;3;3; ; ; ; ;60000;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;3;1;1;1;2;1;1;1;1;1;1;3;1;01;2;07;63;1307,60968560738
2991598;1;2;1;1;1;1;1;5;3;3; ; ; ; ;60000;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;3;1;1;1;2;1;1;1;1;1;2;2;1;01;2;07;63;1370,10413650035
2991599;1;4;2;1;1;1;1;1;3;3; ; ; ; ;130000;2;2;1;1;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;1;1;1;1;1;3;1;01;2;07;63;1248,23755428881
2991600;1;3;2;1;1;1;1;1;3;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;4;1;2;4;4;1;1;1;1;1;1;3;1;01;2;07;63;1181,57110561199
2991601;1;3;2;1;1;1;1;5;3;1; ; ;18000000;100000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2; ;2;2; ;2;1;1;1;2;1;1;1;1;1;1;3;1;01;2;07;63;1547,40862150333
2991602;1;5;1;1;1;1;1;1;3;1; ; ;15000000;80000; ;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;1;1;1;1;2;3;1;01;2;07;63;1249,98773639391
2991605;1;4;1;2;1;5;1;1;1;1; ; ;70000000;250000; ;2;1;1;2;1;2;2;2;1;2;2;2;1;2;2;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;1;1;2;2;2;1;2; ;1;01;2;07;63;1249,98773639391
2991606;1;3;1;2;1;5;1;1;4;4; ; ; ;200000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;07;63;1249,98773639391
2991608;1;1;1;2;1;5;1;2;4;3; ; ; ; ;5000;2;2;1;2;1;1;2;2;2;2;1;1;2;2;2;1;1;2;1;2;2;1;3;2;2; ;6;1;1;1;4;1;2;2;2;1;1; ;1;01;2;07;63;1572,16533966764
2991609;1;4;1;2;1;1;1;1;4;4; ; ; ;800000; ;2;1;1;1;1;2;2;2;2;1;2;2;1;1;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;2;1;1;2;3;1;01;2;07;63;1249,98773639391
2991610;1;4;3;2;1;1;1;1;4;4; ; ; ;100000; ;2;2;1;1;1;1;2;2;2;2;2;1;2;2;2;1;1;1;1;2;2;1;4;2;2; ;4;1;1;1;4;1;2;2;1;1;2;2;1;01;2;07;63;1429,15316734248
2995442;1;3;2;1;1;1;1;1;3;1; ; ;10000000;100000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;1;1;1;1;1;3;1;01;2;07;63;1517,50258929208
2995443;1;3;2;1;2;1;1;1;3;1; ; ;7000000;80000; ;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;1;1;4;1;1;1;1;1;1;3;1;01;2;07;63;1696,28044403272
2995443;2;1;1;1;2;1;1;1;3;4; ; ; ;60000; ;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;3;2; ; ; ; ; ; ; ; ; ; ;1;01;2;07;63;1696,28044403272
2995443;3;1;1;1;2;1;1;1;3;4; ; ; ;50000; ;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;3; ; ; ; ; ; ; ; ; ; ;1;01;2;07;63;1696,28044403272
2995444;1;4;3;1;1;1;1;1;3;3; ; ; ; ;160000;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;6;1;1;1;4;1;1;1;1;1;2;3;1;01;2;07;63;1262,08882704419
2995454;1;3;1;1;1;1;1;3;3;3; ; ; ; ;100000;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;2;1;1;1;2;1;1;1;1;1;2;2;1;01;2;07;63;1055,19994901465
2995455;1;3;2;1;1;1;1;1;3;3; ; ; ; ;70000;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;4;1;1;1;2;1;1;1;1;1;1;3;1;01;2;07;63;1186,69951808873
2995456;1;4;3;1;1;1;1;1;3;1; ; ;9000000;100000; ;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;6;1;1;1;4;1;1;1;1;1;1;3;1;01;2;07;63;1715,28103083503
2995457;1;3;2;1;2;1;1;1;3;1; ; ;98;100000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;4;1;1;1;1;1;1;1;3;1;01;2;07;63;1399,24713513124
2995457;2;3;2;1;2;1;1;1;3;4; ; ; ;100000; ;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;2; ; ; ; ; ; ; ; ; ; ;1;01;2;07;63;1399,24713513124
2995464;1;3;2;1;1;1;1;1;3;1; ; ;98;120000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;4;2;2; ;5;1;1;4;2;1;1;1;1;1;1;3;1;01;2;07;63;1251,8486823395
2995465;1;3;2;1;1;1;1;4;3;3; ; ; ; ;50000;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;2;2;1;1;4;1;1;1;4;1;1;1;1;1;1;2;1;01;2;07;63;1146,84492861723
2995466;1;3;2;1;1;1;1;1;3;1; ; ;12000000;100000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;1;1;1;1;1;3;1;01;2;07;63;1185,3555271879
2995467;1;5;4;1;1;1;1;1;3;3; ; ; ; ;160000;2;2;1;2;1;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;7;2;2; ;8;1;1;1;2;1;1;1;1;1;2;3;1;01;2;07;63;1299,88874893047
2995469;1;3;2;1;1;1;1;1;3;1; ; ;20000000;98; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;1;1;1;1;2;3;1;01;2;07;63;1271,13332650752
2999641;1;2;2;2;1;1;1;6; ;4; ; ; ;50000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;1;1;1;7;1;01;2;07;63;986,665024313517
2999642;1;6;4;2;1;1;1;1;5;1; ; ;98;100000; ;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;1;3;2;2; ;7;1;1;4;3;1;2;2;1;1;2;7;1;01;2;07;63;1509,59574613475
2999643;1;5;2;1;1;3;1;1;4;1; ; ;50000000;400000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;1;2;1;3; ;1;01;2;07;63;1249,98773639391
2999644;1;4;3;2;1;5;1;1;4;1; ; ;30000000;400000; ;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;3;1;1;1;4;1;2;2;2;1;3; ;1;01;2;07;63;1605,0305707168
2999645;1;2;2;2;1;3;1;1;4;4; ; ; ;120000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;1;2;1;2;2;2;1;1; ;1;01;2;07;63;1446,00846575303
2999668;1;2;1;2;1;5;1;1;4;4; ; ; ;50000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;2;7;2;1;2;2;2;1;1; ;1;01;2;07;63;1238,99549493591
2999669;1;2;1;2;1;5;1;6; ;4; ; ; ;50000; ;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2; ;1;1;2;4;4;1;2;2;2;1;1; ;1;01;2;07;63;1452,73018755247
2999670;1;6;1;1;1;5;1;1;4;4; ; ; ;1200000; ;2;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;2;1;2;1;3; ;1;01;2;07;63;1452,73018755247
2999671;1;3;2;2;1;5;1;1;4;4; ; ; ;200000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;1;1;2;2;2; ;2;1;1;1;4;1;2;1;2;1;3; ;1;01;2;07;63;1273,53903821857
2999672;1;4;3;2;1;5;1;1;5;4; ; ; ;100000; ;2;2;1;2;1;1;2;2;2;2;1;1;2;2;1;1;1;1;1;2;2;1;3;2;2; ;4;1;1;1;4;1;2;2;2;1;9; ;1;01;2;07;63;990,244639332209
2999674;1;4;3;2;1;3;1;1;5;4; ; ; ;98; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;1;2;1;2;2;2;1;9; ;1;01;2;07;63;1360,52225387784
2999676;1;3;2;2;1;3;1;1;5;4; ; ; ;98; ;2;2;1;2;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;4;2;2; ;6;1;1;1;4;1;2;2;2;1;9; ;1;01;2;07;63;1416,10996362051
2999680;1;3;2;2;1;1;1;1;5;4; ; ; ;100000; ;2;2;1;2;1;2;2;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;2;2;2; ;4;1;1;4;2;1;2;2;1;1;2;7;1;01;2;07;63;1625,89210346471
2999681;1;4;2;2;1;1;1;1;4;3; ; ; ; ;80000;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;4;2;1;2;2;1;1;2;7;1;01;2;07;63;1249,98773639391
2999682;1;5;4;2;1;1;1;1;5;1; ; ;1000000;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;1;1;2;7;1;01;2;07;63;1185,3555271879
2999683;1;4;1;2;1;1;1;1;5;1; ; ;98;80000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;1;1;2;7;1;01;2;07;63;1177,45410743413
2999684;1;5;3;2;1;1;1;1;4;4; ; ; ;200000; ;2;2;1;1;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;2;2;1;5;2;2; ;5;1;1;1;2;1;2;2;1;1;2;7;1;01;2;07;63;1694,41949808712
2999705;1;3;1;2;1;4;1;1;4;1; ; ;98;80000; ;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;2;1;1; ;1;01;2;07;63;1199,63878674056
2999706;1;3;2;2;1;4;1;1;5;4; ; ; ;40000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;3;1;1;4;3;1;2;2;2;1;1; ;1;01;2;07;63;1295,08303718095
2999707;1;3;2;2;1;4;1;1;5;4; ; ; ;80000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;2;1;2; ;1;01;2;07;63;1546,09419900117
2999708;1;6;1;2;1;4;1;1;4;1; ; ;98;98; ;2;1;1;1;1;2;2;1;1;1;1;2;1;2;2;1;1;1;1;2;1;1;2;2;2; ;2;1;1;1;4;1;2;2;2;1;3; ;1;01;2;07;63;1273,53903821857
2999709;1;3;1;2;1;4;1;1;4;4; ; ; ;150000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;2;1;2; ;1;01;2;07;63;1335,76553571353
2999710;1;4;1;2;1;4;1;1;4;4; ; ; ;120000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;07;63;1393,38748492701
2999711;1;4;2;2;1;4;2;1;4;4; ; ; ;200000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;3;1;1;1;2;1;2;2;2;2;2; ; ;01;2;07;63;1271,13332650752
2999712;1;5;3;3;1;4;2;1;4;4; ; ; ;200000; ;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;4;2;2; ;7;1;1;1;2;1;2;2;2;2;1; ; ;01;2;07;63;1227,57693273216
2999724;1;3;2;2;1;1;1;1;4;3; ; ; ; ;10000;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;6;1;2;1;4;1;2;2;1;1;1;6;1;01;2;07;63;1417,86014572561
2999725;1;6;5;2;2;1;1;1;4;4; ; ; ;200000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;4;2;2; ;5;1;1;1;4;1;2;2;1;1;1;6;1;01;2;07;63;1633,78599313975
2999725;2;1;1;2;2;1;1;1;4;4; ; ; ;100000; ;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;1;2;2;2; ;3;2; ; ; ; ; ; ; ; ; ; ;1;01;2;07;63;1633,78599313975
2999726;1;3;2;2;1;1;1;1;5;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;2;2; ;5;1;1;1;2;1;2;2;1;1;3;6;1;01;2;07;63;1556,97713263436
2999749;1;3;2;2;1;5;1;1;4;4; ; ; ;60000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;1;4;2;1;2;1;2;1;3; ;1;01;2;07;63;1635,27131493227
2999750;1;3;2;2;1;5;1;1;4;4; ; ; ;120000; ;2;2;1;2;1;1;2;2;2;2;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;4;2;1;2;2;2;1;3; ;1;01;2;07;63;1351,71808754287
2999751;1;2;1;2;1;5;1;1;5;4; ; ; ;120000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;1;1;2;2; ;2;1;1;1;2;1;2;2;2;1;3; ;1;01;2;07;63;1419,64061386641
2999753;1;3;2;2;1;4;1;1;5;4; ; ; ;98; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;2;1;3; ;1;01;2;07;63;1351,71808754287
2999755;1;6;3;2;1;4;2;1;4;1; ; ;98;200000; ;2;1;1;2;2;1;2;2;1;1;2;1;2;2;1;1;1;1;1;2;1;1;4;2;2; ;4;1;1;1;2;1;2;2;2;1;2; ;1;01;2;07;63;1365,23163482086
2999756;1;2;2;2;2;4;1;1;4;3; ; ; ; ;7000;2;1;1;1;1;2;2;2;2;2;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;6;1;4;1;4;1;2;2;2;1;2; ;1;01;2;07;63;1805,05753441329
2999757;1;4;1;2;1;4;2;1;5;4; ; ; ;50000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;2;2;2; ; ;01;2;07;63;1425,86513976823
2999758;1;4;1;2;1;4;1;6; ;4; ; ; ;500000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;2;1;2; ;1;01;2;07;63;1177,45410743413
2999801;1;5;1;2;1;4;1;1;4;1; ; ;98;200000; ;2;2;1;1;1;2;2;2;1;2;2;2;1;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;2;2;1;1; ;1;01;2;07;19;1684,78935021728
2999802;1;3;2;2;1;4;4;1;4;3; ; ; ; ;70000;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;1;2;1;2;2;2;1;1; ;1;01;2;07;19;1680,90238019665
2999810;1;5;1;2;1;4;1;1;5;2; ;400000;30000000;100000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;2;2; ;1;1;1;3;4;1;2;2;2;1;1; ;1;01;2;07;19;1801,66328199406
2999812;1;5;3;1;1;4;1;1;4;1; ; ;98;50000; ;2;2;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;2;1;2;1;3;2;2; ;8;1;1;1;4;1;1;1;2;1;1; ;1;01;2;07;19;887,615255144145
2999813;1;3;2;2;1;4;1;1;4;1; ; ;98;98; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;6;1;1;1;2;1;2;2;2;1;1; ;1;01;2;07;19;1133,24300499868
2999814;1;4;3;2;1;4;1;1;5;4; ; ; ;35000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;2; ;2;2; ;3;1;1;4;2;1;2;2;2;1;1; ;1;01;2;07;19;1888,72847746386
2999815;1;4;2;2;1;4;1;1;5;3; ; ; ; ;50000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;3;2;2; ;6;1;1;4;2;1;2;2;2;1;1; ;1;01;2;07;19;1276,54970848123
2999816;1;4;3;2;1;2;1;1;5;1; ; ;98;60000; ;2;2;1;1;1;2;2;2;2;1;1;1;2;2;2;2;1;1;1;2;2;1;4;2;2; ;6;1;1;1;2;1;2;2;2;1;1; ;1;01;2;07;19;2058,54499669094
2999817;1;4;3;2;1;4;1;1;1;1; ; ;98;98; ;2;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;1;2;2;2; ;5;1;1;1;2;1;2;2;2;1;1; ;2;01;2;07;19;1991,73401157895
2999818;1;4;3;2;1;4;1;1;5;5; ; ; ;98; ;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;3;2;1;2;2;2;1;1; ;2;01;2;07;19;1298,32793843493
2999819;1;4;1;6; ;4;1;6; ;4; ; ; ;98; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;2;1;1; ;2;01;2;07;19;1658,35657851151
2999820;1;4;3;2;1;4;1;1;1;1; ; ;98;80000; ;2;1;1;1;2;2;2;2;2;2;2;1;2;2;2;1;2;1;1;1;2;1;3;2;2; ;6;1;1;1;2;1;2;2;2;1;1; ;2;01;2;07;19;1542,02531099398
2999821;1;5;4;1;1;1;1;1;1;1; ; ;98;98; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;7;1;1;1;4;1;2;1;1;1;1;2;2;01;2;07;19;1273,93484344264
2999823;1;3;2;1;1;1;1;1;1;1; ; ;40000000;150000; ;2;2;1;2;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;4;1;2;1;1;1;2;2;1;01;2;07;19;1709,85934556906
2999824;1;6;3;1;1;1;1;1;4;1; ; ;98;98; ;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;4;1;1;1;2;1;2;1;1;1;1;2;2;01;2;07;19;2530,63178355033
2999825;1;4;2;2;1;4;1;1;5;1; ; ;98;30000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;07;19;1853,16604905161
2999826;1;4;2;6; ;4;1;1;5;1; ; ;98;45000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;07;19;1246,82517137739
2999827;1;3;2;2;1;4;1;1;5;1; ; ;98;98; ;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;1;1; ;1;01;2;07;19;1272,49502304988
2999828;1;4;1;2;1;3;1;1;1;4; ; ; ;98; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;2;1;1; ;1;01;2;07;19;1915,92234873224
2999829;1;4;2;2;1;4;1;1;4;1; ; ;98;40000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;07;19;1541,48264673473
