DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;clase;MES;DSI;DSCY;RAMA4D_D_R4;RAMA2D_D_R4;OFICIO1;OFICIO2;DPTO;fex_c_2011
5181171;1;3;1;70;3;48;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;120000;877803;2; ;2;07;1;1;0820;08;95;71;63;1427,48564836316
5181296;1;1;1;70;9;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;2;07;1;1;.; ;45; ;66;5124,58945596269
5181298;1;1;1;70;5;48;8; ;2;48;8; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;2;07;1;1;0145;01;62;62;66;6703,43194558025
5181301;1;2;1;70;8;50;1; ;2;16;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;2;07;1;1;5613;56;33;53;66;7188,94091173544
5181301;1;5;1;70;12;60;1; ;2;20;1; ;7;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;2;07;1;1;8610;86;59;59;66;7188,94091173544
5181352;1;1;1;70;8;40;8; ;2;16;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;2;07;1;1;0113;01;62;62;66;1905,51399666206
5181356;1;7;1;70;4;72;8; ;2;4;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;1;980000;900000;2; ;2;07;1;1;4112;41;62;95;68;2400,30361803416
5181360;1;4;1;70;24;48;3; ;2;24;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;2;07;1;2;4752;47;54;38;68;993,873917886215
5181528;1;4;1;70;12;48;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;2;07;1;1;5611;56;53;53;73;2180,82476069853
5181531;1;1;1;70;12;48;1; ;2;15;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;2;07;1;1;5611;56;53;53;73;1486,19814572703
5181532;1;2;1;70;12;48;1; ;2;14;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;889700;2; ;2;07;1;1;5611;56;53;53;73;1704,18046801832
5181535;1;2;1;70;15;48;3; ;2;14;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;2;07;1;2;9700;97;54;54;73;953,61898003349
5181562;1;3;1;70;5;60;8; ;2;5;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;2;07;1;1;0123;01;62;62;73;954,194194816323
5181568;1;1;1;70;6;48;8; ;2;6;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;2;07;1;1;0123;01;62;62;73;934,363695447457
5181577;1;2;1;70;12;48;1; ;2;36;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;2;07;1;1;5611;56;53;53;73;1690,24104255958
5181602;1;2;1;70;8;20;1; ;2;104;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;2;07;1;1;5611;56;53;53;73;1977,91041082413
5181663;1;2;1;70;4;40;8; ;2;24;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;2;07;1;1;0121;01;62;62;73;2469,30109585397
5181677;1;1;1;70;24;40;1; ;2;24;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;2;07;1;2;0121;01;84;84;73;1186,77726096568
5181681;1;3;1;70;32;48;1; ;2;96;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;2;07;1;2;8412;84;03;39;73;1264,66135529214
5181692;1;3;1;70;6;48;1; ;2;8;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;2;07;1;1;8621;86;39;59;73;1023,67401073158
5181694;1;1;1;70;16;48;1; ;2;24;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;2;07;1;2;9522;95;44;84;73;1600,86005559373
5181697;1;1;1;70;12;50;3; ;2;16;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;2;07;1;1;9700;97;54;54;73;2374,96111277224
5181698;1;2;1;70;24;48;1; ;2;24;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;2;07;1;2;3240;32;97;97;73;1706,51192352263
5181698;1;3;1;70;24;48;1; ;2;24;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;2;07;1;2;3240;32;97;97;73;1706,51192352263
5181698;1;4;1;70;30;50;8; ;2;30;8; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;2;07;1;2;0128;01;62;62;73;1706,51192352263
5181701;1;4;1;70;8;48;8; ;2;8;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;887900;2; ;2;07;1;1;0121;01;62;62;73;1944,4797062616
5181702;1;1;1;70;8;50;8; ;2;8;8; ;6;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;2;07;1;1;0112;01;62;62;73;1252,60199024492
5181702;1;2;1;70;24;50;4; ;2;24;4; ;1;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;2;07;1;2;0161;01;61;61;73;1252,60199024492
5181702;1;3;1;70;1;48;8; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ;2;07;1;1;.; ;62; ;73;1252,60199024492
5181707;1;3;1;70;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1400000; ; ;2;07;1;2;.; ;39; ;73;843,435874908264
5181708;1;2;1;70;8;48;8; ;2;8;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;2;07;1;1;0121;01;62;62;73;2815,31249315752
5181708;1;4;1;70;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877800; ; ;2;07;1;2;.; ;33; ;73;2815,31249315752
5181708;1;8;1;70;4;24;4; ;2;12;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;440000;2; ;2;07;1;1;9700;97;55;54;73;2815,31249315752
5181735;1;1;1;70;16;40;3; ;2;40;4; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;2;07;1;2;7911;79;54;53;44;1574,20058402681
5181751;1;3;1;70;8;48;1; ;2;8;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;2;07;1;1;4111;41;95;95;15;2396,86237359728
5181756;1;5;1;70;52;40;2; ;2;52;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;2;07;1;2;5611;56;13;53;15;3619,06461636751
5181759;1;1;1;70;18;50;1; ;2;18;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;2;07;1;2;4111;41;95;95;15;3597,3416837882
5181771;1;2;1;70;16;50;1; ;2;16;4; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;2;07;1;2;9602;96;59;57;15;2663,75739766466
5181785;1;1;1;70;12;84;1; ;2;12;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;2;07;1;1;4520;45;58;58;15;2047,66257820188
5181982;1;2;1;70;24;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877803; ; ;2;07;1;2;.; ;54; ;19;2985,57630025177
5181999;1;1;1;70;24;40;4; ;2;32;4; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;1;150000;877803;2; ;2;07;1;2;2395;23;61;89;19;2622,17971236543
5182000;1;4;1;70;52;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877803; ; ;2;07;1;2;.; ;55; ;19;1038,82288270748
5182003;1;3;1;70;52;40;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;2;07;1;2;8521;85;19;32;19;1038,82288270748
5182008;1;1;1;70;4;40;3; ;2;12;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;2;07;1;1;0144;01;54;53;19;2241,47998216917
5182014;1;5;1;70;104;48;3; ;2;208;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;2;07;1;2;5511;55;54;54;19;1410,60448582375
5182018;1;1;1;70;104;40;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;877803;2; ;2;07;1;2;2819;28;97;97;19;2673,45883306698
5182052;1;3;1;70;52;20;1; ;2;520;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;2;07;1;2;8610;86;59;59;19;2144,16374109421
5182053;1;1;1;70;20;44;8; ;2;20;4; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;2;07;1;2;0161;01;62;62;19;1236,2332062574
5182056;1;1;1;70;12;48;1; ;2;12;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;2;07;1;1;4923;49;98;98;19;2985,57630025177
5182060;1;1;1;70;20;56;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;2;07;1;2;1071;10;02;02;19;1359,99812274693
5182066;1;4;1;70;26;56;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877803; ; ;2;07;1;2;.; ;54; ;19;1051,61244565191
5182071;1;2;1;70;6;40;3; ;2;5;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;2;07;1;1;9700;97;54;54;19;1818,14225392101
5182073;1;4;1;70;16;30;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;98; ; ;2;07;1;2;.; ;57; ;19;2956,73066973673
5182079;3;1;3;70;52;24;1; ;2;104;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;2;07;1;2;9700;97;97;54;19;1038,82288270748
5182083;1;1;1;70;52;40;1; ;2;32;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;2;07;1;2;0161;01;45;61;19;1855,64990409632
5182083;1;2;1;70;4;40;4; ;2;6;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;1;75000;98;2; ;2;07;1;1;0161;01;61;61;19;1855,64990409632
5182084;1;2;1;70;24;40;3; ;2;104;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;2;07;1;2;9700;97;54;54;19;1038,82288270748
5182086;1;1;1;70;20;40;3; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;2;07;1;2;9700;97;54;54;19;1572,37806742657
5182206;1;1;1;70;104;48;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;2;07;1;2;1082;10;70;70;52;1167,45350189975
5182210;1;1;1;70;6;48;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;2;07;1;1;4111;41;45;95;52;1527,54719130669
5182213;1;2;1;70;7;40;4; ;2;52;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;2;07;1;1;8530;85;13;13;52;758,227854010749
5182213;1;3;1;70;7;40;1; ;2;28;4; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;2;07;1;1;9311;93;18;18;52;758,227854010749
5182213;1;5;1;70;5;40;4; ;2;28;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;2;07;1;1;8530;85;13;13;52;758,227854010749
5182215;1;2;1;70;25;40;1; ;2;156;1; ;7;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;2;07;1;2;1081;10;45;45;52;2688,53258638713
5182228;1;1;1;70;4;48;1; ;2;28;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;2;07;1;1;8621;86;59;59;52;1537,48880653775
5182236;1;2;1;70;7;40;1; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;2;07;1;1;4772;47;45;45;52;1831,22585839737
5182344;1;2;1;70;6;40;1; ;2;108;2; ;9;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;1200000;2; ;2;07;1;1;8610;86;07;21;70;1348,40279192117
5182360;1;3;1;70;4;48;4; ;2;52;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;2;07;1;1;4330;43;93;93;70;1263,7765718693
5182360;1;4;1;70;2;40;4; ;2;4;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;600000;2; ;2;07;1;1;0141;01;97;77;70;1263,7765718693
5182397;1;3;1;70;3;40;3; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;400000;2; ;2;07;1;1;9601;96;54;56;70;616,000998592889
5182398;1;1;1;70;3;40;4; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;500000;2; ;2;07;1;1;0121;01;62;61;70;1724,30705581097
5182406;1;3;1;70;3;24;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;300000;2; ;2;07;1;1;0161;01;61;61;70;1416,54611020255
5182409;1;4;1;70;3;30;4; ;2;13;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;350000;2; ;2;07;1;1;8530;85;59;59;70;1619,58347237883
5182410;1;3;1;70;2;48;1; ;2;8;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;2;07;1;1;0161;01;45;62;70;1246,33891212546
5182415;1;3;1;70;3;45;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;1;150000;400000;2; ;2;07;1;1;8130;81;62;62;70;782,787349639402
5182422;1;3;1;70;4;30;1; ;2;13;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;250000;2; ;2;07;1;1;8890;88;53;53;70;1053,77694878022
5182428;1;4;1;70;6;40;3; ;2;18;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;2;07;1;1;9602;96;54;57;70;1150,05635041976
5182431;1;1;1;70;3;40;4; ;2;10;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;2;07;1;1;4111;41;95;95;70;1054,30332979377
5182431;1;2;1;70;2;40;3; ;2;3;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;250000;300000;2; ;2;07;1;1;9700;97;54;54;70;1054,30332979377
5182433;1;3;1;70;3;40;4; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;2;07;1;1;4921;49;98;98;70;1194,39121325308
5182435;1;1;1;70;2;40;4; ;2;3;4; ;2;2;1; ; ; ; ; ; ; ;1; ; ; ;1;300000;600000;2; ;2;07;1;1;4112;41;95;95;70;1488,91238278009
5182440;1;2;1;70;4;40;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;2;07;1;1;0722;07;61;71;70;1445,71801281341
5183503;1;1;1;70;14;48;1; ;2;14;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;2;07;1;2;0610;06;87;87;68;1973,47592140283
5183504;1;1;1;70;16;48;1; ;2;12;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;2;07;1;2;6820;68;58;58;68;1356,5360522664
5183509;1;3;1;70;16;50;1; ;2;16;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;2;07;1;2;4111;41;95;95;68;1428,89724304011
5183512;1;1;1;70;20;48;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;2;07;1;2;4771;47;58;45;68;1476,87718702411
5183580;1;1;1;70;52;72;1; ;2;52;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;2;07;1;2;3312;33;97;97;68;1481,39122182003
5183580;1;5;1;70;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1700000; ; ;2;07;1;1;.; ;58; ;68;1481,39122182003
5183580;1;6;1;70;26;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;2;07;1;2;.; ;33; ;68;1481,39122182003
5183583;1;1;1;70;14;48;1; ;2;14;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;2;07;1;2;5611;56;53;53;68;1821,55697353427
5183583;1;2;1;70;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;2;07;1;1;8010;80;58;58;68;1821,55697353427
5183588;1;5;1;70;12;50;1; ;2;12;1; ;3;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;2;07;1;1;5611;56;53;56;68;1252,85059561446
5184265;1;3;1;70;12;48;8; ;2;12;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;2;07;1;1;0141;01;62;62;23;3955,66442997596
5184370;1;1;1;70;8;97;1; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;1500000;2; ;2;07;1;1;4921;49;98;98;25;11819,4048323691
5184370;1;2;1;70;78;48;1; ;2;78;1; ;9;1;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;2;07;1;2;8220;82;39;38;25;11819,4048323691
5184405;1;2;1;70;16;48;1; ;2;16;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;2;07;1;2;1103;11;53;53;25;4327,54905550231
5184406;1;1;1;70;12;48;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;2;07;1;1;4771;47;45;45;25;7232,04455308142
5184409;2;2;2;70;2;48;1; ;2;7;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;2;07;1;1;0125;01;79;62;25;8266,74499697
5184412;1;2;1;70;8;48;8; ;2;8;8; ;4;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;2;07;1;1;0121;01;62;62;25;2497,45865406388
5184412;1;7;1;70;16;48;8; ;2;16;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;2;07;1;2;2100;21;62;45;25;2497,45865406388
5184447;1;2;1;70;24;24;3; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;2;07;1;2;9700;97;54;54;25;4259,14832682063
5184464;1;1;1;70;84;48;1; ;2;84;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;3000000;2; ;2;07;1;2;2310;23;21;32;25;3378,07562547062
5184518;1;1;1;70;24;48;1; ;2;28;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;2;07;1;2;4923;49;98;98;50;1049,81752461142
5184521;1;1;1;70;12;48;4; ;2;13;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;2;07;1;1;4111;41;95;95;50;730,332044848053
5184533;1;1;1;70;4;50;8; ;2;4;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;2;07;1;1;0121;01;62;62;50;1475,77467960909
5184546;1;1;1;70;18;48;1; ;2;32;1; ;2;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;2;07;1;2;4290;42;87;97;50;1213,82099251526
5184556;1;1;1;70;12;24;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;2;07;1;1;1410;14;79;79;50;737,101594797751
5184557;1;2;1;70;18;48;8; ;2;20;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;2;07;1;2;0162;01;62;62;50;780,981861879102
5184572;1;2;1;70;16;48;1; ;2;16;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;2;07;1;2;4111;41;95;95;50;1466,96620799068
5184632;1;1;1;70;2;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;1000000;2; ;2;07;1;1;4111;41;95;95;50;1466,96620799068
5184699;1;1;1;70;2;50;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;1000000;2; ;2;07;1;1;0162;01;61;61;50;1020,84468294718
5184710;1;2;1;70;72;48;8; ;2;72;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;2;07;1;2;0123;01;62;62;50;776,507939090166
5184724;1;1;1;70;2;50;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;900000;2; ;2;07;1;1;0141;01;61;61;50;898,809435540835
5184742;1;3;1;70;22;50;1; ;2;22;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;2;07;1;2;4111;41;95;95;66;2296,0627805243
5184742;1;4;1;70;9;50;1; ;2;18;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;2;07;1;1;2511;25;87;87;66;2296,0627805243
5184747;1;1;1;70;3;42;4; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;2;07;1;1;0161;01;97;62;70;1137,11028377347
5184747;1;2;1;70;10;40;4; ;2;14;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;2;07;1;1;8530;85;13;13;70;1137,11028377347
5184809;1;1;1;70;4;48;8; ;2;4;8; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;1;200000;600000;2; ;2;07;1;1;0141;01;62;62;76;4908,19108631535
5184818;1;3;1;70;8;40;4; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;2;07;1;1;9602;96;57;57;05;2538,24297350594
5184979;1;1;1;70;4;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;800000;2; ;2;07;1;1;4111;41;95;95;76;2463,43409944455
5184982;1;1;1;70;3;60;1; ;2;6;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;2;07;1;1;1410;14;58;79;76;2791,38116330666
