DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;AREA;fex_c_2011
1994050;1;2;1;80;1;1;2;5; ;3; ;2; ; ; ; ;11;2;1;68;68;574,613193160333
1994050;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;68;68;574,613193160333
1994051;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;68;68;560,279978724604
1994053;1;1;1;80;1;1;1;6; ;2; ;2; ; ; ; ;8;2;1;68;68;1070,58599977178
1994053;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;68;68;1070,58599977178
1994070;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;68;68;586,255405034647
1994072;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;68;68;1062,06914312672
1994073;1;2;1;80;1;1;2;6; ;2; ;2; ; ;2; ;2;1;1;68;68;965,843749483675
1994073;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;68;68;965,843749483675
1994084;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;68;68;407,085660123714
1994087;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;68;68;437,293595266552
1994088;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;4;2;1;68;68;481,021792407408
1994088;1;4;1;80;1;1;4;4; ;3; ;2; ; ; ; ;8;2;1;68;68;481,021792407408
1994088;1;5;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;68;68;481,021792407408
1994089;1;1;1;80;1;1;4;7; ;3; ;2; ; ; ; ;8;2;1;68;68;476,352035459669
1994089;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;68;68;476,352035459669
1994090;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;68;68;328,518649428588
1994106;1;2;1;80;1;1;2;7; ;2; ;2; ; ; ; ;8;2;1;68;68;463,772270900675
1994106;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;68;68;463,772270900675
1994106;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;68;68;463,772270900675
1994125;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;68;68;464,124001786738
1994148;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;68;68;402,830369942001
1994148;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;68;68;402,830369942001
1994149;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;68;68;450,837234657381
2004935;1;1;1;80;1;1;3;4; ;3; ;2; ; ; ; ;4;2;1;05;05;1100,80310093666
2004935;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1100,80310093666
2005534;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;1086,89192188621
2005534;1;2;1;80;1;1;4;7; ;2; ;2; ; ; ; ;9;2;1;05;05;1086,89192188621
2005534;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1086,89192188621
2005537;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;666,325454736881
2005539;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;4;2;1;05;05;1014,79413973617
2005539;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1014,79413973617
2005541;1;1;1;80;1;1;2;1; ;2; ;2; ; ; ; ;1;2;1;05;05;900,267867863774
2005541;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;05;900,267867863774
2005542;1;5;1;80;1;1;4;7; ;2; ;2; ; ; ; ;1;2;1;05;05;748,626284161683
2005543;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;05;05;1143,71423637357
2005545;1;4;1;80;1;1;2;6; ;2; ;2; ; ; ; ;9;2;1;05;05;896,323112988895
2005546;1;4;1;80;1;1;1;7; ;2; ;2; ; ;1; ;5;1;1;05;05;693,271370266764
2005546;1;7;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;693,271370266764
2005549;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;05;962,724174385447
2005549;1;4;1;80;1;2; ; ; ;2; ;1;25000;2; ;.; ; ;1;05;05;962,724174385447
2005551;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;675,049038612093
2005552;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;948,849244190479
2005555;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;05;1079,6593119558
2005557;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1096,93010088237
2005559;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;880,003427965268
2005560;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;875,635489858899
2005560;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;875,635489858899
2005561;1;1;1;80;1;1;2;6; ;2; ;2; ; ; ; ;1;2;1;05;05;1647,00144994307
2005563;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;11;2;1;05;05;1159,57775554634
2005563;1;7;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1159,57775554634
2005565;1;1;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;05;05;589,274949206494
2005565;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;589,274949206494
2005566;1;2;1;80;1;1;4;7; ;3; ;2; ; ; ; ;9;2;1;05;05;875,635489858899
2005566;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;875,635489858899
2005571;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;893,878358160236
2005575;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;05;935,286587039598
2005576;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1123,45283318076
2005577;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1148,9283114125
2005580;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;941,616634260073
2005581;1;3;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;05;914,142798058742
2005581;1;4;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;05;914,142798058742
2005582;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;893,878358160236
2005583;1;2;1;80;1;1;4;3; ;2; ;2; ; ;4; ;8;1;1;05;05;797,207660488388
2005583;1;4;1;80;1;2; ; ; ;2; ;2; ;1;1; ;2; ;1;05;05;797,207660488388
2005583;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;797,207660488388
2005586;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;11;2;1;05;05;924,180977054902
2005587;1;3;1;80;1;1;1;1; ;2; ;2; ; ; ; ;2;2;1;05;05;786,102050503692
2005588;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;951,618564400751
2005591;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;879,508489913189
2005592;1;2;1;80;1;1;4;8; ;2; ;2; ; ; ; ;11;2;1;05;05;778,118655254488
2005592;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;778,118655254488
2005592;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;778,118655254488
2005593;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1272,61341319871
2005593;1;3;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;05;1272,61341319871
2005594;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1173,98060641275
2005595;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1028,17739811517
2005595;1;3;1;80;1;2; ; ; ;2; ;2; ;1;4; ;9; ;1;05;05;1028,17739811517
2005597;1;2;1;80;1;1;4;8; ;2; ;2; ; ;4; ;11;1;1;05;05;1098,03378072639
2005602;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1035,93792871703
2005604;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1082,0446043014
2005605;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;969,920895185151
2005606;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;4;2;1;05;05;969,920895185151
2005606;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;969,920895185151
2005609;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1128,24068828251
2005609;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1128,24068828251
2005611;1;2;1;80;1;2; ; ; ;3; ;2; ;2; ;.; ; ;1;05;05;951,618564400751
2005612;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;11;2;1;05;05;1146,54301906691
2005612;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1146,54301906691
2005613;1;1;1;80;1;1;4;3; ;3; ;2; ; ; ; ;9;2;1;05;05;736,641708260233
2005613;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;736,641708260233
2005613;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;736,641708260233
2005613;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;736,641708260233
2005613;1;8;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;736,641708260233
2005614;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1119,57983312647
2005614;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1119,57983312647
2005616;1;1;1;80;1;1;2;5; ;3; ;2; ; ; ; ;9;2;1;05;05;1254,55633298824
2005616;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1254,55633298824
2005617;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;05;935,286587039598
2005618;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1119,57983312647
2005618;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1119,57983312647
2005618;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1119,57983312647
2005619;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;05;803,525415371337
2005619;1;4;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;05;803,525415371337
2005619;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;803,525415371337
2005619;1;7;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;803,525415371337
2005621;1;1;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;05;05;1138,43144321975
2005621;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1138,43144321975
2005621;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1138,43144321975
2005621;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1138,43144321975
2005623;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;972,306187530747
2005624;1;1;1;80;1;1;3;5; ;3; ;2; ; ; ; ;11;2;1;05;05;757,749608110388
2005624;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;4;2;1;05;05;757,749608110388
2005624;1;3;1;80;1;1;4;5; ;3; ;2; ; ; ; ;4;2;1;05;05;757,749608110388
2005625;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1294,86088202358
2005626;1;5;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;05;05;725,592524052904
2005628;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1041,15200375596
2005629;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;565,398088870848
2005630;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;05;1100,80310093666
2005631;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;05;1143,71423637357
2005632;1;4;1;80;1;1;1;6; ;2; ;1;150000; ; ; ;11;2;1;05;05;954,06331922941
2005632;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;954,06331922941
2005634;1;1;1;80;1;1;4;7; ;3; ;2; ; ; ; ;8;2;1;05;05;1100,80310093666
2005636;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;1053,13657965741
2005638;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;05;05;1178,27678969853
2005639;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;503,69833076358
2005641;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;05;1146,54301906691
2005642;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;05;954,710833222568
2005642;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;954,710833222568
2005642;1;9;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;954,710833222568
2005644;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;05;590,066356006424
2005644;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;590,066356006424
2005645;1;1;1;80;1;1;4;9;LAS HIJAS NO QUERIAN Q TRABAJARA;2; ;2; ; ; ; ;9;2;1;05;05;969,480441543107
2005645;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;969,480441543107
2005645;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;969,480441543107
2005650;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;886,705210712893
2005650;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;886,705210712893
2005651;1;2;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;05;05;754,791463103553
2005652;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;972,306187530747
2005654;1;2;1;80;1;1;2;7; ;2; ;2; ; ; ; ;9;2;1;05;05;1256,28143583756
2005655;1;2;1;80;1;1;1;2; ;2; ;2; ; ;1; ;2;1;1;05;05;1030,04639377126
2005657;1;2;1;80;1;1;4;3; ;2; ;2; ; ;1; ;6;1;1;05;05;1072,4625911561
2005657;1;4;1;80;1;2; ; ; ;2; ;2; ;1;1; ;8; ;1;05;05;1072,4625911561
2005657;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1072,4625911561
2005658;1;1;1;80;1;1;2;7; ;2; ;2; ; ; ; ;8;2;1;05;05;671,575778631296
2005658;1;3;1;80;1;2; ; ; ;2; ;2; ;1;1; ;2; ;1;05;05;671,575778631296
2005659;1;1;1;80;1;1;4;8; ;2; ;2; ; ; ; ;11;2;1;05;05;924,180977054902
2005663;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;891,109037949964
2005663;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;891,109037949964
2005665;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;11;2;1;05;05;837,092292528355
2005666;1;2;1;80;1;2; ; ; ;2; ;2; ;1;1; ;9; ;1;05;05;948,849244190479
2005666;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;948,849244190479
2005666;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;948,849244190479
2005668;1;1;1;80;1;1;4;7; ;2; ;2; ; ; ; ;8;2;1;05;05;854,527949733525
2005670;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;765,897073088249
2005673;1;1;1;80;1;1;4;9;CAMBIO  DE  RESIDENCIA;2; ;2; ; ; ; ;4;2;1;05;05;924,180977054902
2005674;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;11;2;1;05;05;924,180977054902
2005675;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1148,9283114125
2005676;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;781,314195401946
2005676;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;781,314195401946
2005679;1;2;1;80;1;1;4;9;ARREGLO  CON  LA   EMPRESA;3; ;2; ; ; ; ;11;2;1;05;05;1190,33654029186
2005680;1;3;1;80;1;1;4;2; ;2; ;2; ; ; ; ;2;2;1;05;05;1277,42522481841
2005681;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;05;05;1236,01699593905
2005686;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;4;2;1;05;05;1114,36575808754
2005688;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;05;05;969,920895185151
2005688;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;05;969,920895185151
2005689;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;601,496531372733
2005689;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;601,496531372733
2005690;1;1;1;80;1;1;1;6; ;2; ;2; ; ; ; ;9;2;1;05;05;864,529879874203
2005690;1;3;1;80;1;1;3;8; ;2; ;2; ; ; ; ;7;2;1;05;05;864,529879874203
2005691;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1070,50048204199
2005695;1;1;1;80;1;2; ; ; ;3; ;2; ;2; ;.; ; ;1;05;05;924,180977054902
2005697;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1128,24068828251
2005698;1;2;1;80;1;1;4;9;POR LA EDAD;2; ;2; ; ; ; ;8;2;1;05;05;1100,80310093666
2005700;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;828,14338142218
2005700;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;828,14338142218
2005700;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;828,14338142218
2005700;1;7;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;828,14338142218
2005700;1;9;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;828,14338142218
2005700;1;10;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;828,14338142218
2005701;1;3;1;80;1;1;3;6; ;2; ;2; ; ; ;PORQUE NO HA ENCONTRADO EL TRABAJO QUE EL CONSIDERA APROPIADO;12;2;1;05;05;1449,8475690714
2005702;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;05;05;1003,67623741395
2005702;1;2;1;80;1;1;4;4; ;3; ;2; ; ; ; ;4;2;1;05;05;1003,67623741395
2005702;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1003,67623741395
2005703;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;1053,13657965741
2005704;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;868,402879928494
2005705;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;1210,54151770731
2005706;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;1339,49712030981
2005706;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1339,49712030981
2005707;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;969,920895185151
2005707;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;05;969,920895185151
2005708;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;969,920895185151
2005708;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;969,920895185151
2005709;1;1;1;80;1;1;4;7; ;2; ;2; ; ; ; ;9;2;1;05;05;924,180977054902
2005711;1;3;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;05;05;1041,15200375596
2005714;1;2;1;80;1;2; ; ; ;2; ;2; ;1;1; ;5; ;1;05;05;1206,66851765302
2005714;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1206,66851765302
2005719;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ;POR QUE EL SUELDO  ES MUY POCO Y ABUSAN;12;2;1;05;05;1077,68988353906
2005719;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;1077,68988353906
2005720;1;5;1;80;1;2; ; ; ;3; ;2; ;2; ;.; ; ;1;05;05;1247,79368989561
2005721;2;1;2;80;1;2; ; ; ;3; ;2; ;2; ;.; ; ;1;05;05;1114,17931374055
2005721;2;4;2;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1114,17931374055
2005722;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1075,78631190151
2005723;1;1;1;80;1;1;2;6; ;2; ;2; ; ; ; ;8;2;1;05;05;1510,89287681511
2005723;1;5;1;80;1;1;1;7; ;2; ;1;100000; ; ; ;2;2;1;05;05;1510,89287681511
2005724;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;926,625731883562
2005725;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;850,654949679235
2005725;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;850,654949679235
2005726;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;05;1035,93792871703
2005726;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1035,93792871703
2005727;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1041,15200375596
2005727;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1041,15200375596
2005728;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1162,87499642806
2005729;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;05;1035,93792871703
2005729;1;3;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;05;05;1035,93792871703
2005730;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1075,78631190151
2005730;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1075,78631190151
2005731;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;969,920895185151
2005731;1;2;1;80;1;2; ; ; ;3; ;2; ;2; ;.; ; ;1;05;05;969,920895185151
2005732;1;2;1;80;1;1;3;4; ;2; ;2; ; ; ; ;4;2;1;05;05;1163,97867627208
2005732;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1163,97867627208
2005736;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1128,24068828251
2005740;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;05;05;943,635169151547
2005740;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;943,635169151547
2005741;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1212,10388674792
2005741;1;5;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;05;1212,10388674792
2005741;1;6;1;80;1;1;4;8; ;2; ;2; ; ;2; ;1;1;1;05;05;1212,10388674792
2005742;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;917,53865679034
2005743;1;1;1;80;1;1;3;5; ;3; ;2; ; ; ; ;10;2;1;05;05;753,21503723805
2005743;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;753,21503723805
2005743;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;753,21503723805
2005745;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;608,585248496366
2005745;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;608,585248496366
2005745;1;4;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;05;05;608,585248496366
2005745;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;608,585248496366
2005748;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;777,441195347655
2005749;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;11;2;1;05;05;1119,57983312647
2005749;1;3;1;80;1;1;2;9;PEREZA DE  TRABAJAR;2; ;2; ; ; ; ;11;2;1;05;05;1119,57983312647
2005749;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1119,57983312647
2005750;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ;TIENE CIRUJIA   DE  RIÑON  QUE  LE  IMPIDE  TRABAJAR;12;2;1;05;05;1236,01699593905
2005752;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;836,138151919721
2005753;1;1;1;80;1;2; ; ; ;3; ;2; ;2; ;.; ; ;1;05;05;993,614844790208
2005754;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;4;2;1;05;05;1293,75720217957
2005756;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;05;1123,45283318076
2005757;1;4;1;80;1;1;1;2; ;2; ;2; ; ; ; ;8;2;1;05;05;952,722244244769
2005758;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1100,80310093666
2005759;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;889,09050305849
2005759;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;889,09050305849
2005760;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;924,180977054902
2005761;1;1;1;80;1;1;4;6; ;2; ;2; ; ; ; ;8;2;1;05;05;1111,90871092135
2005761;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1111,90871092135
2005764;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;1148,9283114125
2005766;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;951,618564400751
2005767;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;699,013365977144
2005767;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;05;699,013365977144
2005771;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;05;823,181113477904
