DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;fex_c_2011
2032248;1;1;1;70;2;3;50;8; ;2;4;8; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0140;44;1368,61914655657
2032250;1;1;1;70;2;2;40;8; ;2;2;8; ;2;7; ; ; ; ; ; ; ; ; ;1; ;1;260000;2;62;62;01;1;1;0140;44;1414,98045349865
2032648;1;2;1;70;2;16;48;4; ;2;16;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;62;01;1;2;0121;50;942,176827144462
2032723;1;1;1;70;2;4;40;8; ;2;4;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0113;50;1013,98381341163
2033277;1;2;1;70;2;2;48;1; ;2;48;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5244;05;5067,52047160837
2033304;1;9;1;70;2;1;48;1; ;2;4;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;93;36;1;1;3611;05;2993,57796971701
2033523;1;3;1;70;2;48;48;1; ;2;48;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5211;73;6383,53984883992
2033525;1;3;1;70;2;2;48;1; ;2;2;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;64;05;1;1;0501;73;5760,66128441078
2033532;1;1;1;70;2;2;50;8; ;2;2;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;60000;2;62;62;01;1;1;0121;73;7041,88559385374
2033538;1;1;1;70;2;20;50;8; ;2;20;1; ;7;1; ; ; ; ; ; ; ; ;1; ;V;2; ;2;62;82;26;1;2;2691;73;864,635913189509
2033539;1;2;1;70;2;5;50;1; ;2;20;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;73;971,846407206281
2033581;1;1;1;70;2;3;60;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;64;64;05;1;1;0501;73;3416,06565492325
2033581;1;2;1;70;2;16;56;1; ;2;52;8; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;62;01;1;2;0118;73;3416,06565492325
2033588;1;2;1;70;2;2;48;3; ;2;2;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;60000;2;55;54;95;1;1;9500;73;3453,12391145272
2038731;1;2;1;70;2;52;24;3; ;2;104;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;05;2557,48755173715
2038731;1;3;1;70;2;30;48;1; ;2;52;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;2;5529;05;2557,48755173715
2038761;1;2;1;70;2;20;48;1; ;2;102;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;05;2638,52061710894
2038810;1;2;1;70;2;24;48;3; ;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;05;3462,34412220409
2038842;1;3;1;70;2;52;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;05;3592,27511958663
2038877;1;2;1;70;2;32;48;1; ;2;40;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5235;05;3230,86925470714
2039640;1;4;1;70;2;5;60;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;25;4482,42527731994
2039640;1;5;1;70;2;4;16;8; ;2;1;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;15000;2;62;62;01;1;1;0118;25;4482,42527731994
2039640;1;6;1;70;2;2;24;8; ;2;2;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;15000;2;62;62;01;1;1;0118;25;4482,42527731994
2039699;1;3;1;70;2;4;48;1; ;2;4;1; ;6;4; ; ; ; ;1;1; ; ; ; ; ;2; ;2;97;62;01;1;1;0118;25;1782,72436779608
2039712;1;2;1;70;2;2;30;4; ;2;156;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;56;56;93;1;1;9301;25;2440,68618850626
2039762;1;1;1;70;2;4;48;1; ;2;4;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;60000;2;53;62;01;1;1;0123;25;4051,04021934531
2039767;1;3;1;70;2;4;50;1; ;2;4;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;53;53;01;1;1;0114;25;4370,67595893824
2039768;1;2;1;70;2;8;50;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;1; ;25;2945,35260114003
2039770;1;2;1;70;2;2;50;1; ;2;144;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;62;01;1;1;0112;25;3347,57862872784
2039773;1;2;1;70;2;8;48;1; ;2;4;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5529;25;2869,32935459944
2039822;1;2;1;70;2;4;40;8; ;2;4;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;80000;2;62;97;01;1;1;0114;25;3176,29965574459
2039847;1;3;1;70;2;4;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;25;405,30481241471
2039854;1;1;1;70;2;4;48;3; ;2;2;8; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;54;62;01;1;1;0116;25;335,256559878477
2039866;1;2;1;70;2;12;50;1; ;2;24;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;34;74;1;1;7494;25;381,262670161917
2039866;1;5;1;70;2;1;50;1; ;2;1;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;97;97;90;1;1;9000;25;381,262670161917
2039880;1;4;1;70;2;16;15;3; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;30000;2;54;55;74;1;2;7493;25;4539,58594346417
2039904;1;1;1;70;2;2;48;1; ;2;3;1; ;2;1; ; ; ; ; ; ; ; ;1; ;E;1;500000;2;95;95;45;1;1;4521;25;314,650793788231
2039904;1;3;1;70;2;36;25;3; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;30000;2;54;54;95;1;2;9500;25;314,650793788231
2039912;1;1;1;70;2;8;48;3; ;2;32;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;62;01;1;1;0116;25;613,078246948128
2040201;1;3;1;70;2;28;30;3; ;2;50;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;17;426,05898965097
2040236;1;2;1;70;2;12;48;1; ;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;17;1341,49368401483
2040236;1;4;1;70;2;20;40;3; ;2;20;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;17;1341,49368401483
2040242;1;3;1;70;2;12;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;17;1268,17344701528
2040250;1;1;1;70;2;25;48;1; ;2;25;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;2;5530;17;487,866197983921
2040261;1;2;1;70;2;14;48;3; ;2;16;3; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;2;9500;17;760,72651460989
2040300;1;3;1;70;2;24;48;1; ;2;60;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;2;9500;17;492,719561352798
2040313;1;1;1;70;2;24;60;8; ;2;24;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0111;17;858,892293366665
2040328;1;4;1;70;2;8;48;1; ;2;8;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;71;71;13;1;1;1320;17;766,256501416721
2040333;1;1;1;70;2;20;60;8; ;2;20;8; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0121;17;1351,01105953746
2040333;1;4;1;70;2;48;48;1; ;2;48;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6042;17;1351,01105953746
2040333;1;5;1;70;2;24;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;2; ;17;1351,01105953746
2040334;1;1;1;70;2;24;48;1; ;2;24;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;94;45;92;1;2;9242;17;768,419837621389
2040365;1;3;1;70;2;1;50;8; ;2;20;8; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0111;17;767,386179907612
2040372;1;4;1;70;2;18;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;17;526,268816847014
2040404;1;1;1;70;2;12;60;8; ;2;64;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0111;17;931,07090503413
2040407;1;4;1;70;2;5;50;8; ;2;5;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0111;17;924,411239736407
2040419;1;2;1;70;2;4;48;1; ;2;4;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;55;1;1;5511;17;1198,19193714684
2040587;1;2;1;70;2;2;40;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;20000;2;61;61;01;1;1;0140;19;710,466865760373
2040596;1;5;1;70;2;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;19;2166,57933501537
2040596;1;6;1;70;2;32;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;2; ;19;2166,57933501537
2040597;1;2;1;70;2;4;40;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0140;19;856,271530150127
2040604;1;3;1;70;2;32;40;1; ;2;56;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5219;19;548,936586346119
2040647;1;1;1;70;2;6;40;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;19;3355,21529137204
2040668;1;2;1;70;2;4;40;3; ;2;15;3; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;1;9500;19;710,466865760373
2040690;1;2;1;70;2;8;40;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;19;692,747102562925
2040729;1;1;1;70;2;8;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;95; ; ;1;1; ;19;649,276981630603
2040943;1;3;1;70;2;2;36;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;61;61;01;1;1;0111;41;1773,34995635138
2040957;1;2;1;70;2;1;45;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0111;41;1315,17201628817
2041004;1;2;1;70;2;4;40;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;1; ;41;1526,91244063935
2041005;2;2;2;70;2;2;44;2; ;2;48;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;45;52;1;1;5211;41;1395,73942918156
2041005;2;3;2;70;2;48;40;1; ;2;48;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;51;1;2;5127;41;1395,73942918156
2041037;1;4;1;70;2;3;50;3; ;2;2;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;40000;2;54;54;95;1;1;9500;41;1346,41410437857
2041057;1;1;1;70;2;16;48;4; ;2;20;4; ;1;3; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;41;94;36;1;2;3699;41;1253,11079524367
2041397;1;3;1;70;2;96;40;3; ;2;96;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;2;9500;47;1920,57168341735
2041402;1;4;1;70;2;2;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;47;1734,60008239746
2041436;1;2;1;70;2;52;48;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;47;1579,11853474555
2041476;1;2;1;70;2;8;48;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;39;85;1;1;8513;47;1098,86135329849
2041487;1;3;1;70;2;20;60;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;47;1710,16195718723
2041512;1;1;1;70;2;26;60;4; ;2;26;4; ;4;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;55;1;2;5511;47;1312,0880223282
2041548;1;2;1;70;2;24;48;1; ;2;312;3; ;2;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;53;54;95;1;2;9500;47;1319,6543578472
2041555;1;1;1;70;2;48;50;1; ;2;48;2; ;6;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;13;13;80;1;2;8060;47;1712,04775844843
2044138;1;3;1;70;2;12;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;1; ;13;2061,38222219328
2044139;1;2;1;70;2;2;50;8; ;2;12;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0118;13;2487,27081845431
2044139;1;5;1;70;2;2;48;8; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;1; ;13;2487,27081845431
2044665;1;3;1;70;2;32;60;1; ;2;32;2; ;9;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;80;1;2;8012;13;2062,10105781714
2044665;1;4;1;70;2;52;60;1; ;2;104;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;21;64;1;2;6421;13;2062,10105781714
2044748;1;3;1;70;2;8;40;8; ;2;50;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0118;15;726,405003569384
2044750;1;2;1;70;2;58;40;1; ;2;280;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;54;95;1;2;9500;15;1089,70033174636
2044761;1;2;1;70;2;20;40;3; ;2;400;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;62;01;1;2;0121;15;614,417419755559
2044765;1;5;1;70;2;2;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;15;352,492365851302
2044788;1;4;1;70;2;4;20;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;15;913,044003640159
2044937;1;6;1;70;2;4;4;1; ;2;6;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;15;537,115047770689
2044948;1;5;1;70;2;16;40;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;15;687,064104070054
2044955;1;4;1;70;2;48;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;15;627,033350819525
2044960;1;1;1;70;2;1;40;8; ;2;1;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;60000;2;62;62;01;1;1;0118;15;849,42903823215
2044963;1;1;1;70;2;2;45;8; ;2;2;8; ;2;1; ; ; ; ; ; ; ;1; ; ; ;1;120000;2;62;62;01;1;1;0118;15;865,141031655713
2044963;1;2;1;70;2;3;35;4; ;2;3;8; ;2;1; ; ; ; ; ; ; ;1; ; ; ;1;30000;2;54;62;01;1;1;0118;15;865,141031655713
2044968;1;5;1;70;2;99;40;1; ;2;99;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;45;52;1;2;5233;15;468,025624304371
2044972;1;3;1;70;2;2;60;1; ;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;98;98;60;1;1;6031;15;679,330865186999
2044979;1;4;1;70;2;3;48;1; ;2;3;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;89;89;26;1;1;2693;15;352,492365851302
2044988;1;1;1;70;2;8;48;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;15;500,078810973218
2044994;1;3;1;70;2;24;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;15;659,490073535245
2045003;1;3;1;70;2;24;48;1; ;2;24;1; ;6;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;85;1;2;8511;15;865,141031655713
2045500;1;1;1;70;2;2;48;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;61;61;01;1;1;0140;54;1630,04100123177
2045511;1;1;1;70;2;40;40;1; ;2;40;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;74;1;2;7430;54;1229,81605635995
2045556;1;2;1;70;2;8;20;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;54;2434,29730804916
2045626;1;1;1;70;2;2;1;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;160000;2;61;61;01;1;1;0140;70;492,649560655353
2045631;1;4;1;70;2;4;16;2; ;2;48;1; ;3;1; ; ; ; ; ; ; ; ;1; ;E;2; ;2;13;45;52;1;1;5233;70;406,996710912386
2045639;1;4;1;70;2;2;48;3; ;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;70;461,966104144278
2045640;1;2;1;70;2;50;40;2; ;2;48;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8512;70;542,135348803347
2045640;1;3;1;70;2;8;48;1; ;2;48;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;95;45;1;1;4521;70;542,135348803347
2045640;1;4;1;70;2;12;42;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;62;01;1;1;0121;70;542,135348803347
2045640;1;5;1;70;2;50;40;2; ;2;48;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;54;95;1;2;9500;70;542,135348803347
2045647;1;5;1;70;2;1;40;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;41; ; ;1;1; ;70;580,789462841598
2045647;1;6;1;70;2;24;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;41; ; ;1;2; ;70;580,789462841598
2045695;1;5;1;70;2;52;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;70;429,784564141682
2045731;1;3;1;70;2;48;48;3; ;2;24;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;70;371,059739146128
2045796;1;5;1;70;2;8;48;2; ;2;8;1; ;4;4; ; ; ; ;1; ; ; ; ; ; ;2; ;2;13;13;80;1;1;8041;70;535,906376598677
2045835;1;1;1;70;2;40;40;3; ;2;48;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;39;55;1;2;5511;70;448,598057051346
2045848;1;5;1;70;2;4;48;4; ;2;6;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;63;1;1;6310;70;612,739817039937
2045853;1;2;1;70;2;12;40;3; ;2;240;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;1;5521;70;468,031725517771
2052238;1;4;1;70;2;4;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;27;898,717618771468
2052242;1;3;1;70;2;6;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;27;873,166773898554
2052245;1;1;1;70;2;5;40;4; ;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;98;60;1;1;6021;27;1545,99314998298
2052249;1;3;1;70;2;6;40;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;21; ; ;1;1; ;27;687,838599184104
2052304;1;1;1;70;2;12;60;4; ;2;24;4; ;5;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;98;98;60;1;1;6042;27;1087,60037698886
2052316;1;1;1;70;2;24;48;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;27;986,491066993152
