PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P70;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5222S1;P5222S2;P5222S3;P5222S4;P5222S5;P5222S6;P5222S7;P5222S8;P5222S9;P5222S10;P5222S8A1;P6008
20220521;05;2022;7061907;1;1;01;;2;1266.1335602;54;1;1;4;1;2;2;2;2;;2;1;4;2;2;1;4;2;1;5;1;;;15000000;200000;;;;;;;;;;1;;;2
20220521;05;2022;7061908;1;1;01;;2;782.10816822;54;1;1;2;1;2;2;2;2;;2;1;3;2;3;1;4;6;1;5;4;;;;180000;;;;;;;;;;1;;;3
20220521;05;2022;7061909;1;1;01;;2;782.10816822;54;1;1;4;1;2;2;2;2;;2;1;3;2;3;1;4;2;1;5;4;;;;200000;;;;;;;;;;1;;;2
20220521;05;2022;7061910;1;1;01;;2;1462.4468247;54;1;1;2;1;2;2;2;2;;2;1;3;1;3;1;4;6;1;4;4;;;;350000;;;;;;;;;;1;;;1
20220521;05;2022;7061911;1;1;01;;2;1368.3018073;54;1;2;2;1;2;2;2;2;;2;1;2;1;3;1;5;2;1;5;4;;;;150000;;;;;;;;;;1;;;1
20220521;05;2022;7061912;1;1;01;;2;995.12858714;54;2;1;4;1;1;2;1;1;1;2;1;3;1;3;1;1;2;6;;1;;;75000000;200000;;;;;;;;;;1;;;1
20220521;05;2022;7061913;1;1;01;;2;568.80594052;54;1;1;2;1;1;2;1;1;1;2;1;3;2;1;1;1;2;1;5;4;;;;200000;;;;;;;;;;1;;;3
20220521;05;2022;7061915;1;1;01;;2;995.12858714;54;2;1;2;1;1;2;1;1;1;2;1;2;1;1;1;1;2;1;4;3;;;;;1500000;;;;;;;;;1;;;1
20220521;05;2022;7061916;1;1;01;;2;1200.1711452;54;2;3;2;1;1;2;1;1;1;2;1;3;2;1;1;1;2;1;5;3;;;;;60000;;;;;;;;;1;;;4
20220521;05;2022;7061917;1;1;01;;2;1291.546937;54;1;1;2;1;1;2;1;1;1;2;1;3;1;1;1;1;2;1;4;3;;;;;180000;;;;;;;;;1;;;1
20220521;05;2022;7061918;1;1;01;;2;774.67608194;54;2;1;4;1;1;2;2;1;1;2;1;2;1;2;1;1;2;1;4;3;;;;;100000;;;;;;;;;1;;;1
20220521;05;2022;7061920;1;1;01;;2;1210.8664371;54;1;1;2;1;1;2;1;1;1;2;1;3;2;1;1;1;2;1;4;3;;;;;250000;;;;;;;;;1;;;4
20220521;05;2022;7061921;1;1;01;;1;185.01578094;66;1;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;310000;;1;;;;;;;;;;3
20220521;05;2022;7061922;1;1;01;;1;179.99553825;66;1;1;4;1;3;1;1;1;2;1;1;4;1;1;1;1;1;1;3;4;;;;300000;;;;;;;;;;1;;;1
20220521;05;2022;7061923;1;1;01;;1;210.08319047;66;1;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;300000;;1;;;;;;;;;;3
20220521;05;2022;7061924;1;1;01;;1;196.74882787;66;1;1;4;1;3;1;1;1;2;1;1;5;1;1;1;1;1;1;3;2;;340000;100000000;500000;;;1;;1;;1;;;;;;2
20220521;05;2022;7061925;1;1;01;;1;220.5700442;66;1;1;4;1;2;1;1;1;2;1;1;5;2;1;1;1;1;1;3;3;;;;;300000;;;;;;;;;1;;;3
20220521;05;2022;7061926;1;1;01;;1;314.89198447;66;1;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;400000;;;;;;;;;1;;;5
20220521;05;2022;7061927;1;1;01;;1;212.94259579;66;1;1;4;1;3;1;1;1;3;1;1;4;1;1;1;1;1;1;3;1;;;100000000;350000;;;1;;;;;;;;;;1
20220521;05;2022;7061928;1;1;01;;1;213.60468099;66;1;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;350000;;;;;;;;;1;;;4
20220521;05;2022;7061929;1;1;01;;2;554.4627577;66;1;1;2;1;1;2;2;2;;1;1;3;3;2;1;4;1;1;5;1;;;45000000;300000;;;;;;;;;;1;;;4
20220521;05;2022;7061930;1;1;01;;2;680.79619424;66;1;1;4;1;2;2;2;2;;1;1;3;1;5;1;5;1;1;4;3;;;;;150000;;1;;;;;;;;;;2
20220521;05;2022;7061931;1;1;01;;2;459.92464595;66;1;1;2;1;2;2;2;2;;1;1;3;1;2;1;4;1;1;5;1;;;20000000;300000;;;1;;;;;;;;;;2
20220521;05;2022;7061932;1;1;01;;2;905.74005247;66;1;4;2;1;1;2;2;2;;1;1;1;1;2;1;5;1;1;5;4;;;;200000;;;;;;;;;;1;;;5
20220521;05;2022;7061933;1;1;01;;2;831.586257;66;1;4;2;1;1;2;2;2;;1;1;4;4;2;1;5;1;1;5;1;;;80000000;100000;;;1;;;;;;;;;;5
20220521;05;2022;7061934;1;1;01;;2;636.0157437;66;1;4;2;1;1;2;2;2;;1;1;4;3;3;1;4;1;1;5;1;;;20000000;120000;;;;;;;;;;1;;;6
20220521;05;2022;7061935;1;1;01;;2;612.19666768;66;1;4;1;1;1;2;2;2;;1;1;2;2;4;1;4;1;5;5;1;;;8000000;70000;;;;;;;;;;1;;;3
20220521;05;2022;7061936;1;1;01;;2;543.15959015;66;1;4;2;1;1;2;2;2;;1;1;4;3;3;1;3;1;1;5;4;;;;250000;;;;;;;;;;1;;;3
20220521;05;2022;7061937;1;1;01;;2;960.6787775;66;1;4;2;1;1;2;2;2;;1;1;3;2;3;1;3;1;1;5;4;;;;150000;;;;;;;;;;1;;;5
20220521;05;2022;7061938;1;1;01;;2;459.92464595;66;1;4;1;1;2;2;2;2;;1;1;2;1;4;1;4;1;5;5;4;;;;100000;;;;;;;;;;1;;;2
20220521;05;2022;7061939;1;1;01;;2;997.51908027;66;1;4;1;1;2;2;2;2;;1;1;2;2;5;1;4;1;5;5;3;;;;;100000;;;;;;;;;1;;;5
20220521;05;2022;7061940;1;1;01;;2;507.19370183;66;1;1;4;1;1;2;2;2;;1;1;3;2;2;1;5;1;1;5;1;;;80000000;300000;;;1;;1;;;;;;;;3
20220521;05;2022;7061941;1;1;01;;1;210.08319047;66;1;1;4;1;3;1;1;1;2;1;1;4;1;1;1;1;1;1;3;3;;;;;200000;;1;;;;;1;;;;;3
20220521;05;2022;7061942;1;1;01;;1;209.27342574;66;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;45000000;350000;;;;;;;;;;1;;;3
20220521;05;2022;7061943;1;1;01;;1;236.986343;66;2;1;2;1;2;1;1;1;3;1;1;2;2;1;1;1;1;2;3;1;;;25000000;200000;;;1;;;;;;;;;;4
20220521;05;2022;7061944;1;1;01;;1;179.99553825;66;1;1;4;1;1;2;1;1;3;1;1;2;1;1;1;1;1;1;4;3;;;;;250000;;;;;;;;;1;;;1
20220521;05;2022;7061945;1;1;01;;1;240.82429461;66;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;380000;;1;;;;;1;;;;;3
20220521;05;2022;7061946;1;1;01;;1;261.14455015;66;2;1;4;1;2;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;450000;;;;;;;;;1;;;5
20220521;05;2022;7061947;1;1;01;;1;316.24074118;66;1;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;4;;;;350000;;;;;;;;;;1;;;5
20220521;05;2022;7061949;1;1;01;;1;205.39993861;66;2;1;4;1;2;1;1;1;2;1;1;4;1;1;1;1;1;1;3;2;;40000;98;400000;;;1;;1;;;;;;;;1
20220521;05;2022;7061950;1;1;01;;1;212.94259579;66;1;1;4;1;2;1;1;1;3;1;1;3;1;1;1;1;1;2;3;4;;;;350000;;;;;;;;;;1;;;1
20220521;05;2022;7061951;1;1;01;;1;177.07394508;66;2;1;4;1;3;1;1;1;2;1;1;4;1;1;1;1;1;1;3;1;;;98;600000;;1;1;;;;;;;;;;2
20220521;05;2022;7061952;1;1;01;;1;202.3003856;66;2;1;4;1;3;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;370000;;1;;;;1;1;;;;;1
20220521;05;2022;7061953;1;1;01;;1;194.51438594;66;1;1;4;1;3;1;1;1;2;1;1;4;2;1;1;1;1;1;3;1;;;100000000;400000;;;;;;;;;;1;;;2
20220521;05;2022;7061954;1;1;01;;1;166.99929562;66;1;1;4;1;3;1;1;1;2;1;1;4;2;1;1;1;1;1;3;1;;;100000000;600000;;;1;;;;1;;;;;;3
20220521;05;2022;7061955;1;1;01;;1;204.43764707;66;2;1;4;1;2;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;250000;;;;;;;;;1;;;2
20220521;05;2022;7061956;1;1;01;;1;191.64833621;66;1;1;4;1;3;1;1;1;3;1;1;3;1;1;1;1;1;1;3;4;;;;350000;;;1;;;;;1;;;;;1
20220521;05;2022;7061958;1;1;01;;1;181.94434471;66;2;1;4;1;3;1;1;1;3;1;1;5;4;1;1;1;1;1;3;1;;;99;400000;;;1;;;;;;;;;;7
20220521;05;2022;7061959;1;1;01;;1;191.64833621;66;1;1;4;1;3;1;1;1;2;1;1;4;1;1;1;1;1;1;3;1;;;80000000;400000;;;;;;;;;;1;;;1
20220521;05;2022;7061961;1;1;01;;1;313.05624148;66;2;1;2;1;2;2;1;1;3;1;1;4;3;1;1;1;1;1;4;3;;;;;280000;;;;;;;;;1;;;4
20220521;05;2022;7061962;1;1;01;;2;400.62312872;66;1;1;4;1;2;2;2;2;;1;1;4;3;2;1;4;1;1;5;1;;;45000000;250000;;;;;;;;;;1;;;3
20220521;05;2022;7061963;1;1;01;;2;610.13077653;66;1;1;2;1;2;2;2;2;;1;1;2;1;2;1;4;1;1;4;4;;;;150000;;;1;;;;;;;;;;1
20220521;05;2022;7061964;1;1;01;;2;459.92464595;66;1;1;2;1;1;2;2;2;;1;1;4;1;2;1;5;1;1;4;4;;;;250000;;;1;;;;1;;;;;;2
20220521;05;2022;7061965;1;1;01;;2;574.1648882;66;1;1;2;1;1;2;2;2;;1;1;2;1;3;1;4;1;1;5;1;;;35000000;150000;;;;;;;;;;1;;;1
20220521;05;2022;7061966;1;1;01;;2;585.52878869;66;1;1;2;1;2;2;2;2;;1;1;3;2;5;1;5;1;1;5;4;;;;150000;;;;;;;;;;1;;;3
20220521;05;2022;7061967;1;1;01;;2;442.99232726;66;1;1;2;1;2;2;2;2;;1;1;4;2;2;1;4;1;1;5;4;;;;150000;;;;;;;;;;1;;;3
20220521;05;2022;7061968;1;1;01;;2;711.15830457;66;1;1;4;1;2;2;2;2;;1;1;4;3;2;1;5;1;1;4;1;;;40000000;600000;;;1;;;;;;;;;;5
20220521;05;2022;7061969;1;1;01;;2;612.19666768;66;1;1;2;1;2;2;2;2;;1;1;4;2;2;1;5;1;1;5;4;;;;200000;;;;;;;;;;1;;;3
20220521;05;2022;7061970;1;1;01;;2;459.92464595;66;1;4;2;1;2;2;2;2;;1;1;2;1;2;1;4;1;1;5;1;;;98;150000;;;;;;;;;;1;;;2
20220521;05;2022;7061971;1;1;01;;2;888.74700084;66;1;4;2;1;2;2;2;2;;1;1;2;2;3;1;5;1;1;5;4;;;;200000;;;;;;;;;;1;;;5
20220521;05;2022;7061972;1;1;01;;2;545.16474836;66;1;4;2;1;2;2;2;2;;1;1;3;2;5;1;4;1;1;5;4;;;;150000;;;;;;;;;;1;;;4
20220521;05;2022;7061973;1;1;01;;2;635.58459883;66;1;1;2;1;2;2;2;2;;1;1;4;4;2;1;4;1;1;5;4;;;;200000;;;1;;;;;;;;;;4
20220521;05;2022;7061974;1;1;01;;2;343.16997928;05;1;1;4;1;2;2;2;1;2;1;1;4;2;2;1;1;1;1;4;1;;;150000000;500000;;;;;;;;;;1;;;2
20220521;05;2022;7061975;1;1;01;;2;603.05267159;05;1;1;2;1;2;2;2;1;2;1;1;2;2;2;1;1;1;1;4;3;;;;;200000;;;;;;;;;1;;;2
20220521;05;2022;7061976;1;1;01;;2;536.90105813;05;1;1;4;1;2;2;2;1;2;1;1;4;2;2;1;1;1;1;4;1;;;200000000;280000;;;;;;;;;;1;;;3
20220521;05;2022;7061977;1;1;01;;2;762.18301819;05;2;1;2;1;2;2;2;1;2;1;1;2;2;2;1;1;1;1;4;3;;;;;300000;;1;;;;;;;;;;4
20220521;05;2022;7061978;1;1;01;;2;557.61675875;05;1;1;4;1;2;2;2;1;2;1;1;3;1;2;1;1;1;1;4;1;;;200000000;300000;;;1;;;;;;;;;;1
20220521;05;2022;7061979;1;1;01;;2;649.43016729;05;1;1;4;1;2;2;2;1;2;1;1;5;3;2;1;1;1;1;4;1;;;250000000;700000;;;1;;;;;;;;;;3
20220521;05;2022;7061980;1;1;01;;2;830.81177273;05;2;1;2;1;2;2;2;1;2;1;1;3;2;2;1;1;1;1;4;3;;;;;200000;;1;;;;;;;;;;5
20220521;05;2022;7061981;1;1;01;;2;650.96572551;05;1;1;2;1;2;2;2;1;2;1;1;4;3;2;1;1;1;1;4;3;;;;;1450000;;1;;;;;;;;;;5
20220521;05;2022;7061982;1;1;01;;2;370.65066706;05;2;1;2;1;2;2;2;1;2;1;1;4;3;2;1;1;1;1;4;1;;;250000000;900000;;;1;;;;;;;;;;3
20220521;05;2022;7061983;1;1;01;;2;598.76753817;05;2;1;4;1;2;2;2;1;2;1;1;5;5;2;1;1;1;1;4;4;;;;350000;;;;;;;;;;1;;;7
20220518;05;2022;7061984;1;1;01;05;1;1084.8873885;05;1;1;4;1;3;1;1;1;2;1;1;4;1;1;1;1;1;1;3;1;;;180000000;1000000;;;1;;;;;;;;;;1
20220518;05;2022;7061985;1;1;01;;1;144.48713161;05;2;1;4;1;3;2;1;1;3;1;1;3;3;1;1;1;1;1;4;4;;;;800000;;1;1;;;;;1;;;;;3
20220518;05;2022;7061986;1;1;01;;1;127.90997587;05;1;1;4;1;3;1;1;1;3;1;1;5;2;1;1;1;1;1;3;3;;;;;900000;;1;;;;;1;;;;;3
20220518;05;2022;7061987;1;1;01;;1;154.37194857;05;1;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;180000000;1000000;;;1;;;;;;;;;;3
20220518;05;2022;7061988;1;1;01;;1;212.33959011;05;2;1;4;1;3;2;1;1;3;1;2;3;3;1;1;1;1;1;4;1;;;120000000;800000;;1;1;;;;;;;;;;1
20220518;05;2022;7061988;2;2;01;;1;212.33959011;05;2;1;4;1;3;2;1;1;3;1;2;1;1;1;2;1;1;1;4;3;;;;;450000;;1;;;;;;;;;;1
20220518;05;2022;7061989;1;1;01;;1;183.65091587;05;1;1;4;1;4;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;350000000;1200000;;;1;;;;;;;;;;2
20220518;05;2022;7061990;1;1;01;;1;165.5315216;05;1;1;4;1;4;1;1;1;3;1;1;5;3;1;1;1;1;1;3;3;;;;;1300000;1;1;;;;;1;;;;;3
20220518;05;2022;7061991;1;1;01;;1;205.92523;05;1;1;4;1;4;2;1;1;3;1;1;4;1;1;1;1;1;1;4;3;;;;;900000;;1;;;;;;;;;;2
20220518;05;2022;7061992;1;1;01;;1;155.39692881;05;2;1;4;1;3;1;1;1;3;1;1;5;1;1;1;1;1;1;3;1;;;220000000;1000000;;;1;;;;;;;;;;2
20220518;05;2022;7061993;1;1;01;;1;139.12082549;05;2;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;200000000;1000000;;;1;;;;;;;;;;5
20220518;05;2022;7061994;1;1;01;05;1;1156.9973869;05;1;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;450000;;1;;;;;;;;;;2
20220518;05;2022;7061995;1;1;01;;1;174.24442539;05;1;1;4;1;3;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;800000;;1;;;;;;;;;;2
