Directorio;Secuencia_p;Orden;Regis;P7480;P7480s1;P7480s2;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s12;P7480s1a1;P7480s2a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;P7480s12a1;Clase;Dpto;Fex_c_2011
317877;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;18; ; ; ; ; ; ; ; ; ;2;23;1446,66197985681
317877;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;2;23;1446,66197985681
317877;2;5;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;12; ;6; ; ; ; ; ; ; ;2;23;1446,66197985681
317878;2;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;35; ; ; ; ; ; ; ; ; ;2;23;1272,26736890908
317878;2;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1272,26736890908
317879;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ; ;2;23;1266,05479006653
317879;2;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1266,05479006653
317879;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;23;1266,05479006653
317879;2;4;90; ;1;2;1;2;2;2;2;2;2;2;2;2;5; ;21; ; ; ; ; ; ; ; ; ;2;23;1266,05479006653
317880;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;23;1095,49925297833
317880;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;42; ; ; ; ; ; ; ; ; ;2;23;1095,49925297833
317880;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;23;1095,49925297833
317880;2;4;90; ;2;2;2;2;2;2;2;1;2;2;2;2; ; ; ; ; ; ; ;4; ; ; ; ;2;23;1095,49925297833
317880;2;5;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;23;1095,49925297833
317880;2;6;90; ;1;2;1;2;2;2;2;2;2;2;2;2;5; ;10; ; ; ; ; ; ; ; ; ;2;23;1095,49925297833
317881;2;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;3; ;7; ; ; ; ; ; ; ; ; ;2;23;1265,21521893293
317881;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;35; ; ; ; ; ; ; ; ; ;2;23;1265,21521893293
317881;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;23;1265,21521893293
317881;2;4;90; ;1;2;1;2;2;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ; ;2;23;1265,21521893293
317881;2;5;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;2;23;1265,21521893293
317882;2;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;14; ;14; ; ; ; ; ; ; ; ; ;2;23;1528,30000410468
317882;2;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;12; ; ; ; ; ; ; ;2;23;1528,30000410468
317882;2;3;90; ;1;2;1;2;1;2;2;2;2;2;2;2;14; ;14; ;21; ; ; ; ; ; ; ;2;23;1528,30000410468
317882;2;4;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;28; ;42; ; ; ; ; ; ; ;2;23;1528,30000410468
317882;2;6;90; ;1;2;1;2;2;2;2;2;2;2;2;2;4; ;7; ; ; ; ; ; ; ; ; ;2;23;1528,30000410468
317883;2;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;5; ;25; ; ; ; ; ; ; ; ; ;2;23;1499,14743451103
317884;2;1;90; ;1;1;1;2;2;2;2;2;2;2;2;2;6;7;10; ; ; ; ; ; ; ; ; ;2;23;1407,73795346715
317884;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;6; ;30; ; ; ; ; ; ; ; ; ;2;23;1407,73795346715
317884;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;23;1407,73795346715
317884;2;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;2;23;1407,73795346715
317885;2;1;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;25; ; ; ; ; ; ; ;2;23;1519,59666099499
317885;2;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;28; ;48; ; ; ; ; ; ; ;2;23;1519,59666099499
317886;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;16; ; ; ; ; ; ; ; ; ;2;23;1349,47665618848
317886;2;2;90; ;1;2;1;2;1;2;1;2;2;2;2;2;6; ;30; ;21; ;2; ; ; ; ; ;2;23;1349,47665618848
317886;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;24; ; ; ; ; ; ; ; ; ;2;23;1349,47665618848
317886;2;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;2;23;1349,47665618848
317886;2;5;90; ;1;2;1;2;1;2;2;2;2;2;2;2;3; ;10; ;15; ; ; ; ; ; ; ;2;23;1349,47665618848
317887;2;1;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;21; ;21; ; ; ; ; ; ; ;2;23;1183,17644113256
317887;2;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;7; ; ; ; ; ; ; ;2;23;1183,17644113256
317888;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;2;23;1352,93083453506
317889;2;1;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;7; ; ; ; ; ; ; ;2;23;1548,94507577517
317889;2;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;21; ;21; ; ; ; ; ; ; ;2;23;1548,94507577517
317890;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;23;1097,97745756822
317890;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;5; ;21; ; ; ; ; ; ; ; ; ;2;23;1097,97745756822
317891;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;23;715,652852382279
317891;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;1; ; ;14; ; ; ; ; ; ; ; ;14;2;23;715,652852382279
317891;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;23;715,652852382279
317891;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;23;715,652852382279
317891;2;5;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;23;715,652852382279
317891;2;6;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;23;715,652852382279
317893;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;2;23;1058,75737723294
317893;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;23;1058,75737723294
317894;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1124,88036512469
317894;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;21; ; ; ; ; ; ; ; ; ;2;23;1124,88036512469
317894;2;3;90; ;1;2;1;2;2;2;2;2;2;2;2;2;4; ;14; ; ; ; ; ; ; ; ; ;2;23;1124,88036512469
317894;2;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;2;23;1124,88036512469
317895;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;23;1199,60096949996
317895;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;21; ; ; ; ; ; ; ; ; ;2;23;1199,60096949996
317895;2;3;90; ;1;2;1;2;2;2;2;2;2;2;2;2;4; ;14; ; ; ; ; ; ; ; ; ;2;23;1199,60096949996
317896;2;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;7; ; ; ; ; ; ; ; ; ;2;23;1186,83552784511
317896;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;23;1186,83552784511
317896;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;2;23;1186,83552784511
317896;2;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;23;1186,83552784511
317897;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;23;1343,70289492703
317897;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;21; ; ; ; ; ; ; ; ; ;2;23;1343,70289492703
317897;2;3;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;7; ;14; ; ; ; ; ; ; ;2;23;1343,70289492703
317897;2;4;90; ;1;2;1;2;2;2;2;2;2;2;2;2;4; ;14; ; ; ; ; ; ; ; ; ;2;23;1343,70289492703
317898;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;23;914,790439294157
317898;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;14; ; ; ; ; ; ; ; ; ;2;23;914,790439294157
317898;2;3;90; ;1;2;1;2;1;2;2;2;2;2;2;2;7; ;21; ;7; ; ; ; ; ; ; ;2;23;914,790439294157
317898;2;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;23;914,790439294157
317899;2;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;4; ;28; ; ; ; ; ; ; ; ; ;2;23;715,1441139235
317899;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;7; ; ; ; ; ; ; ; ; ;2;23;715,1441139235
317899;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;2;23;715,1441139235
317899;2;4;90; ;1;2;1;2;1;2;2;2;2;2;2;2;4; ;30; ;12; ; ; ; ; ; ; ;2;23;715,1441139235
317899;2;5;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;2;23;715,1441139235
317899;2;6;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ; ;2;23;715,1441139235
317900;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;2;23;1351,25169226786
317900;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;23;1351,25169226786
317900;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ; ;2;23;1351,25169226786
317902;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1294,30600721538
317902;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;14; ;32; ; ; ; ; ; ; ; ; ;2;23;1294,30600721538
317902;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;23;1294,30600721538
317902;2;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;2;23;1294,30600721538
317902;2;5;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;23;1294,30600721538
317904;2;1;90; ;1;2;1;2;1;2;2;2;2;2;2;2;14; ;32; ;21; ; ; ; ; ; ; ;2;23;1182,06098903981
317907;2;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;2; ;38; ; ; ; ; ; ; ; ; ;2;23;1199,93180217478
317907;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;2;23;1199,93180217478
318291;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;612,945927124462
318291;2;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;35; ;25; ; ; ; ; ; ; ;2;66;612,945927124462
318293;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;578,101701098616
318293;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;40; ; ; ; ; ; ; ; ; ;2;66;578,101701098616
318293;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;2;66;578,101701098616
318295;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;623,238476102485
318295;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;30; ; ; ; ; ; ; ; ; ;2;66;623,238476102485
318297;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;684,333466589643
318297;2;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;35; ;40; ; ; ; ; ; ; ;2;66;684,333466589643
318299;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;66;697,87275946946
318300;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;649,838194097133
318300;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;25; ; ; ; ; ; ; ; ; ;2;66;649,838194097133
318300;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;2;66;649,838194097133
318300;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;649,838194097133
318304;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;786,320889677654
318304;2;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;786,320889677654
318305;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;571,682612866963
318305;2;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;40; ;20; ; ; ; ; ; ; ;2;66;571,682612866963
318305;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;30; ; ; ; ; ; ; ; ; ;2;66;571,682612866963
318306;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;641,693605078453
318306;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;40; ; ; ; ; ; ; ; ; ;2;66;641,693605078453
318307;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;595,210455689251
318307;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;40; ; ; ; ; ; ; ; ; ;2;66;595,210455689251
318308;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;690,778307929025
318308;2;2;90; ;2;2;1;2;1;2;2;2;2;1;2;2; ; ;30; ;20; ; ; ; ;2; ; ;2;66;690,778307929025
318308;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;690,778307929025
318309;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;606,129721511851
318309;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;50; ; ; ; ; ; ; ; ; ;2;66;606,129721511851
318309;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;606,129721511851
318319;2;1;90; ;2;1;1;2;1;2;2;2;2;2;2;2; ;10;30; ;15; ; ; ; ; ; ; ;2;66;961,949566523247
318319;2;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;961,949566523247
318319;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;961,949566523247
318319;2;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;24; ; ; ; ; ; ; ; ; ;2;66;961,949566523247
318319;2;5;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;2;66;961,949566523247
318319;2;6;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;30; ; ; ; ; ; ; ; ; ;2;66;961,949566523247
318319;2;7;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;961,949566523247
318319;2;8;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;961,949566523247
318319;2;9;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;961,949566523247
318320;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;840,321911240959
318320;2;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;840,321911240959
318320;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;840,321911240959
318321;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;2;66;704,291847701114
318322;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;581,975161844986
318322;2;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;35; ;35; ; ; ; ; ; ; ;2;66;581,975161844986
318322;2;3;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;15; ;10; ; ; ; ; ; ; ;2;66;581,975161844986
318324;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;504,584192653356
318324;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ; ;2;66;504,584192653356
318324;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;2;66;504,584192653356
318326;2;1;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;5; ; ; ; ; ; ; ;2;66;578,498818479574
318326;2;2;90; ;2;1;1;2;1;2;2;2;2;2;2;2; ;10;30; ;25; ; ; ; ; ; ; ;2;66;578,498818479574
318327;2;1;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ; ; ;2;66;602,653378146439
318327;2;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;30; ;25; ; ; ; ; ; ; ;2;66;602,653378146439
318336;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;660,130743075156
318336;2;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;60; ;12; ; ; ; ; ; ; ;2;66;660,130743075156
318336;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;1; ; ; ; ; ; ; ; ; ;2;66;660,130743075156
318336;2;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;40; ; ; ; ; ; ; ; ; ;2;66;660,130743075156
318339;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;588,791367457598
318339;2;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;42; ;36; ; ; ; ; ; ; ;2;66;588,791367457598
318340;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;533,666042511257
318340;2;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;35; ;30; ; ; ; ; ; ; ;2;66;533,666042511257
318340;2;3;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;18; ;8; ; ; ; ; ; ; ;2;66;533,666042511257
318341;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;24; ; ; ; ; ; ; ; ; ;2;66;732,319868114348
318343;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;585,544623555804
318343;2;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;28; ;42; ; ; ; ; ; ; ;2;66;585,544623555804
318343;2;3;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;8; ;14; ; ; ; ; ; ; ;2;66;585,544623555804
318344;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;407,520850406543
318344;2;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;30; ;20; ; ; ; ; ; ; ;2;66;407,520850406543
318344;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;407,520850406543
318344;2;5;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;30; ;20; ; ; ; ; ; ; ;2;66;407,520850406543
318344;2;6;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;407,520850406543
318344;2;7;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;10; ;15; ; ; ; ; ; ; ;2;66;407,520850406543
318346;2;1;90; ;2;1;1;2;2;2;2;2;2;2;2;2; ;2;5; ; ; ; ; ; ; ; ; ;2;66;732,319868114348
318347;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;663,655250288191
318347;2;2;90; ;1;2;1;2;1;2;2;2;2;2;2;2;4; ;35; ;30; ; ; ; ; ; ; ;2;66;663,655250288191
318347;2;5;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;2;66;663,655250288191
318348;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;677,239497665791
318348;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;40; ; ; ; ; ; ; ; ; ;2;66;677,239497665791
318348;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;677,239497665791
318349;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;2;66;732,319868114348
318350;2;1;90; ;2;2;1;2;1;1;2;2;2;2;2;2; ; ;30; ;10;10; ; ; ; ; ; ;2;66;578,498818479574
318350;2;5;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;578,498818479574
318353;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ; ; ; ;2;66;704,944317653419
318353;2;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;34; ;34; ; ; ; ; ; ; ;2;66;704,944317653419
318353;2;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;2;66;704,944317653419
318354;2;1;90; ;1;2;2;2;2;2;2;2;2;2;2;2;5; ; ; ; ; ; ; ; ; ; ; ;2;66;660,130743075156
318354;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;5; ;10; ; ; ; ; ; ; ; ; ;2;66;660,130743075156
318354;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;660,130743075156
318354;2;4;90; ;1;2;1;2;2;2;2;2;2;2;2;2;15; ;40; ; ; ; ; ; ; ; ; ;2;66;660,130743075156
318355;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;2;66;856,629080257583
318355;2;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;21; ;10; ; ; ; ; ; ; ;2;66;856,629080257583
318355;2;3;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;12; ;7; ; ; ; ; ; ; ;2;66;856,629080257583
318355;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;856,629080257583
318355;2;5;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;28; ;14; ; ; ; ; ; ; ;2;66;856,629080257583
318357;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;714,131764638462
318357;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;10; ;48; ; ; ; ; ; ; ; ; ;2;66;714,131764638462
318357;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;714,131764638462
318357;2;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ; ;2;66;714,131764638462
318357;2;5;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;714,131764638462
318358;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;1; ; ;48; ; ; ; ; ; ; ; ;4;2;66;571,379096447993
318358;2;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;571,379096447993
318359;2;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;10; ;42; ; ; ; ; ; ; ; ; ;2;66;615,087569033275
318359;2;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;615,087569033275
318359;2;3;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ; ; ;2;66;615,087569033275
318367;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;326,361226814323
318367;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ; ;2;66;326,361226814323
318369;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;66;334,927858720403
318369;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ; ;2;66;334,927858720403
