Directorio;Secuencia_p;Orden;Regis;P7250;P7260;P7280;P7280s1;P7290;P7300;P7310;P7320;P7350;P7350s1;P7360;P7370;P7380;P7380s1;P7390;P7390s1;P7400;P7410;P7410s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P7424;P7424s1;Clase;Oficio1;Oficio2;Rama4d_d;Rama2d_d;Dpto;Fex_c_2011
311826;2;3;70;4;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;45; ; ; ;23;1407,73795346715
313149;2;3;70;8;60;8; ;1;1;2;8;8; ;4;2;2; ;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;62;62;0111;01;66;385,93520311461
313151;2;2;70;8;50;8; ;1;1;2;8;8; ;4;2;7; ;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;62;62;0111;01;66;307,679639802813
313195;2;3;70;8;50;8; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;62; ; ; ;66;299,298700663925
313223;2;2;70;4;45;8; ;1;1;2;6;8; ;3;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;460000;2;62;62;0114;01;66;283,017233846111
313230;2;3;70;12;50;8; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;62; ; ; ;66;395,737879082562
313237;2;5;70;8;50;8; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;62; ; ; ;66;359,911034754109
313248;2;1;70;8;50;3; ;1;1;2;8;3; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;2;54;54;9500;95;66;302,199339409705
313653;2;3;70;4;48;8; ;1;1;2;16;7; ;4;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;180000;2;62;62;0118;01;15;987,59753458928
313710;2;5;70;4;40;8; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;62; ; ; ;15;693,039400212871
313717;2;4;70;4;48;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;54; ; ; ;15;1188,60882118948
313725;2;2;70;4;24;1; ;1;1;2;6;1; ;3;2;3; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;2;55;74;1411;14;15;1164,35685798921
313730;2;3;70;2;24;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;62; ; ; ;15;571,240664801246
313763;2;2;70;1;21;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;53; ; ; ;15;875,627610127126
313766;2;4;70;4;48;8; ;1;1;2;6;8; ;2;2;2; ;1; ;2;7; ; ; ; ;1; ; ; ; ; ; ;2; ;1;500000;2;62;62;0118;01;15;1023,50490354839
313768;2;7;70;4;55;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;97; ; ; ;15;1417,71750936695
313776;2;3;70;12;25;1; ;1;1;2;40;1; ;4;2;4; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;2;32;97;1530;15;15;1050,76782717786
313781;2;2;70;12;20;8; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;62; ; ; ;15;1241,22994237831
313782;2;2;70;2;50;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;54; ; ; ;15;1054,43182234239
313786;2;4;70;15;50;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;54; ; ; ;15;1134,0901181184
313790;2;2;70;40;45;4; ;1;1;2;192;1; ;3;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;79;79;1810;18;15;915,782796671061
313795;2;4;70;4;45;1; ;1;1;2;4;1; ;3;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;2;53;53;5522;55;15;1510,82132606872
313803;2;3;70;6;45;3; ;1;1;2;6;3; ;1;2;5; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;2;54;54;9500;95;15;1676,00118859267
313810;2;5;70;15;40;3; ;1;1;2;192;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;54;54;9500;95;15;1278,04317000375
315578;2;3;70;12;48;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;54; ; ; ;13;3238,59552256406
315723;2;5;70;8;48;2; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;13; ; ; ;70;659,897749586926
316293;2;7;70;4;40;1; ;1;2;2;12;1; ;4;2;4; ;7; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;2;97;77;5211;52;25;2578,70616461064
316294;2;4;70;2;48;1; ;1;2;2;1;1; ;2;2;4; ;9;HOJA  DE  VINCULADO;2;1; ; ; ; ; ; ; ; ; ;1; ;1;360000;1;4000000;2;95;95;4521;45;25;2711,77880003134
316296;2;2;70;2;14;4; ;1;1;2;8;1; ;4;2;4; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;2;56;53;5521;55;25;3679,10931185354
316299;2;1;70;4;20;3; ;1;1;2;16;3; ;1;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;540000;2;54;54;9500;95;25;4415,42086752683
316301;2;3;70;16;48;8; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;62; ; ; ;25;2082,39726818254
316302;2;2;70;12;40;1; ;2;2;2;52;1; ;4;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;45;62;0121;01;25;2816,09927433837
316304;2;6;70;16;48;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;45; ; ; ;25;4905,6096556585
316306;2;3;70;8;48;1; ;2;2;2;8;1; ;3;2;4; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1424000;2;45;77;5521;55;25;4192,07278349525
316309;2;3;70;4;48;1; ;2;2;2;6;8; ;2;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;240000;2;45;62;0121;01;25;2654,49722563199
316317;2;1;70;24;24;3; ;2;2;2;800;8; ;5;2;4; ;3; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;62;62;0118;01;25;3797,71933331808
316320;2;1;70;8;48;3; ;1;1;2;8;4; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;200000;2;54;55;8511;85;25;3008,63193957393
316650;2;7;70;4;48;4; ;2;2;2;1;1; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;240000;1;500000;2;79;80;1939;19;41;743,869569340587
316654;2;2;70;4;24;3; ;1;1;2;8;3; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;2;54;54;9500;95;41;1366,34276752056
317104;2;3;70;8;48;1; ;1;1;2;8;4; ;5;2;5; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3600000;2;62;62;0140;01;70;713,345330110545
317109;2;2;70;1;6;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;55; ; ; ;70;999,216431676397
317132;2;1;70;2;40;8; ;1;1;2;2;8; ;2;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;20000;1;150000;2;62;62;0140;01;70;760,894971727039
317157;2;1;70;4;7;1; ;1;1;2;30;5; ;4;2;7; ;4; ;2;9; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;2;62;62;0140;01;70;922,722755798468
317319;2;2;70;1;48;4; ;2;2;2;624;3; ;2;2;4; ;6; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;41;54;9500;95;73;1381,4787089421
317319;2;3;70;12;16;1; ;2;2;2;12;1; ;2;2;8; ;4; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;540000;2;53;53;5521;55;73;1381,4787089421
317870;2;4;70;5;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;45; ; ; ;23;1340,44456176698
317871;2;1;70;1;20;3; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;54; ; ; ;23;1000,7942152629
317873;2;3;70;6;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;45; ; ; ;23;1340,44456176698
317873;2;4;70;12;20;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;45; ; ; ;23;1340,44456176698
317880;2;3;70;120;48;1; ;1;1;2;120;4; ;1;2;7; ;7; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;98;98;6021;60;23;1095,49925297833
317882;2;3;70;12;70;2; ;1;1;2;12;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;2;44;62;0122;01;23;1528,30000410468
317891;2;4;70;12;40;5; ;1;1;2;24;5; ;5;2;8; ;4; ;2;11;NO LE INTERESA; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;02;02;7010;70;23;715,652852382279
317898;2;3;70;6;40;1; ;1;1;2;8;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;1;900000;2;77;53;5529;55;23;914,790439294157
317899;2;2;70;2;48;8; ;1;1;2;8;8; ;2;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2700000;2;58;58;0115;01;23;715,1441139235
317902;2;3;70;2;40;1; ;1;1;2;2;1; ;3;2;5; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;360000;1;4500000;2;95;95;4521;45;23;1294,30600721538
317902;2;4;70;2;48;1; ;1;1;2;2;1; ;3;2;4; ;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;350000;1;2100000;2;97;95;4521;45;23;1294,30600721538
318339;2;2;70;24;30;8; ;1;1;2;24;8; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;160000;2;62;62;0111;01;66;588,791367457598
318344;2;5;70;24;48;1; ;1;1;2;24;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;750000;2;45;54;9500;95;66;407,520850406543
318377;2;3;70;4;40;1; ;1;1;2;4;1; ;3;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3300000;2;45;45;5221;52;66;311,708426552178
318461;2;3;70;3;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;45; ; ; ;66;1117,25744645724
318471;2;4;70;16;40;1; ;2;2;2;24;2; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;200000;2;13;13;8050;80;66;784,160875579684
318478;2;2;70;12;48;3; ;1;1;2;12;3; ;1;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;450000;2;54;54;9500;95;66;927,068346251529
318478;2;3;70;52;48;3; ;1;1;2;52;3; ;1;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;55;54;8532;85;66;927,068346251529
318484;2;3;70;4;50;1; ;1;1;2;4;1; ;3;2;4; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;320000;1;640000;2;53;53;5521;55;66;815,942804502129
318848;2;4;70;2;48;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;54; ; ; ;05;707,170870535301
320393;2;2;70;4;24;1; ;2;2;2;150;3; ;2;1; ;.;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;2;77;54;9500;95;76;5643,29800600882
320394;2;2;70;2;24;1; ;1;2;2;4;1; ;9;2;5; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;59;45;9242;92;76;4909,81506351569
320395;2;2;70;4;48;3; ;2;2;2;775;3; ;1;2;5; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;54;54;9500;95;76;8039,0653486271
320395;3;2;70;8;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;33; ; ; ;76;8039,0653486271
320441;2;3;70;60;12;1; ;1;1;2;60;1; ;6;2;2; ;1; ;2;11;NO  TIENE  DINERO  Y UN  TRABAJO  ESTABLE; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;2;84;77;1511;15;76;7050,21812393417
320479;2;2;70;8;40;1; ;1;1;2;8;1; ;3;2;7; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;2;97;71;1010;10;76;7913,45129302084
321361;2;5;70;52;52;1; ;1;1;2;20;1; ;2;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;10000;1;360000;2;45;95;4521;45;52;3692,44297266382
321788;3;2;70;8;48;1; ;1;1;2;60;4; ;9;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;53;13;8043;80;54;114,46145756194
322106;2;4;70;16;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;55; ; ; ;54;112,68086122531
322129;2;4;70;8;40;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;54; ; ; ;54;133,700153910365
322171;2;4;70;15;50;8; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;62; ; ; ;68;1357,72993922991
322179;2;4;70;9;48;8; ;1;1;2;10;8; ;6;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;80000;1;195000;2;62;62;0114;01;68;982,256461750645
322249;2;2;70;4;48;4; ;1;1;2;900;1; ;7;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;54;90;2529;25;05;3213,88302591368
322263;2;2;70;12;48;8; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;62; ; ; ;05;3174,75818970758
322263;2;3;70;40;48;8; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;62; ; ; ;05;3174,75818970758
322263;2;4;70;14;48;8; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;62; ; ; ;05;3174,75818970758
322266;2;2;70;12;24;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;53; ; ; ;05;3101,78596499577
322269;2;2;70;36;48;1; ;1;1;2;12;1; ;9;2;5; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4500000;2;98;98;6516;65;05;3213,88302591368
322290;2;2;70;2;48;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;45; ; ; ;05;2888,03072333395
322290;2;7;70;4;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;45; ; ; ;05;2888,03072333395
322321;2;5;70;20;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;45; ; ; ;05;1540,61359066057
322321;2;8;70;8;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;62; ; ; ;05;1540,61359066057
322322;2;3;70;24;48;1; ;2;1;2;20;1; ;6;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3640000;2;58;58;6331;63;05;988,60544739156
322331;2;4;70;4;48;1; ;2;2;2;4;1; ;9;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;320000;1;320000;2;45;45;5211;52;05;1117,25744645724
322347;2;4;70;52;24;8; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;62; ; ; ;05;1203,27313780681
322360;2;4;70;52;94;2; ;2;2;2;52;8; ;5;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;58;62;0111;01;05;1687,21559841127
322375;2;5;70;4;48;8; ;1;1;2;14;8; ;5;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;62;62;0111;01;05;1243,72157961554
322375;2;6;70;2;16;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;45; ; ; ;05;1243,72157961554
322376;2;3;70;8;24;3; ;1;1;2;8;3; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;54;54;9500;95;05;1310,31982008733
322378;2;1;70;3;50;8; ;1;1;2;5;8; ;3;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;2;62;62;0114;01;05;1439,15545063116
322388;2;3;70;18;24;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;54; ; ; ;05;1516,8281579881
322391;2;3;70;24;24;8; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;62; ; ; ;05;1690,93414719317
322395;2;3;70;20;48;1; ;1;1;2;20;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;750000;2;54;44;6421;64;05;1447,76703801607
322406;2;6;70;2;53;1; ;1;1;2;2;8; ;2;2;2; ;1; ;2;11;NO LES DA A LOS PATRONES PARA PAGAR PENSION; ; ; ; ; ; ; ; ;1; ;1;78000;1;98;2;53;62;0111;01;19;2157,44841460463
322421;2;3;70;4;40;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;54; ; ; ;19;2471,49468696619
322430;2;2;70;6;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;45; ; ; ;19;1958,47060080376
322442;3;1;70;52;60;1; ;1;2;2;156;1; ;6;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;59;59;8511;85;19;3843,61492267754
322448;2;1;70;12;60;8; ;1;1;2;24;8; ;8;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;2;62;62;0114;01;19;2003,18980510173
322607;2;6;70;8;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;97; ; ; ;41;1140,03033868889
322610;2;3;70;4;25;9;COCINERA;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;53; ; ; ;41;835,229252292096
322626;2;2;70;12;40;2; ;1;1;2;9;2; ;4;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2250000;2;13;13;8045;80;41;1110,21768304729
322682;2;4;70;4;45;8; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;62; ; ; ;41;1487,19144963293
322688;2;2;70;16;45;8; ;1;1;2;16;8; ;2;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;2;62;62;0111;01;41;1081,6494654994
322688;2;6;70;12;45;8; ;1;1;2;12;3; ;1;2;5; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;720000;2;62;54;9500;95;41;1081,6494654994
322776;2;7;70;2;54;3; ;1;1;2;5;3; ;1;2;2; ;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;2;54;54;9500;95;41;748,822977142061
322910;2;3;70;2;25;1; ;1;1;2;2;1; ;4;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;170000;1;240000;2;13;13;8041;80;20;3458,99431808189
322952;2;7;70;48;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;54; ; ; ;20;3022,81373289126
323183;2;2;70;8;48;4; ;1;1;2;8;4; ;1;2;7; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;750000;2;61;71;1320;13;76;4252,49885964765
323693;2;1;70;5;40;8; ;1;1;2;8;8; ;2;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;2;62;62;0115;01;54;87,9207471152632
323706;2;3;70;48;40;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;53; ; ; ;54;97,8477681344852
323706;2;4;70;24;50;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;87; ; ; ;54;97,8477681344852
323765;2;1;70;3;45;8; ;1;1;2;3;8; ;3;2;2; ;1; ;2;6; ; ; ; ; ; ; ; ; ;1; ;1;240000;1;2000000;2;62;62;0118;01;54;90,4042882057073
323850;2;1;70;3;48;8; ;1;1;2;3;8; ;2;2;12;NO TIENE RECURSOS;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;30000;1;830000;2;62;62;0113;01;54;101,295095074131
323914;2;3;70;12;48;1; ;1;1;2;12;1; ;3;2;8; ;9;CON EL SISBEN;2;11;PORQUE CONSIDERA QUE ERA UN TRABAJO TEMPORALMENTE; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;2;45;53;5521;55;54;685,186594296704
324614;2;4;70;3;50;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;54; ; ; ;18;410,062840101375
324721;2;2;70;4;50;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;32; ; ; ;18;322,068082685751
324722;2;3;70;6;35;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;45; ; ; ;18;399,525276380007
324732;2;3;70;12;30;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;54; ; ; ;18;354,340971933028
324751;2;3;70;6;48;3; ;1;1;2;10;3; ;1;2;5; ;6; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;150000;2;54;54;9500;95;18;413,233018868538
324768;2;2;70;4;50;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;32; ; ; ;18;322,068082685751
324769;2;3;70;6;35;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;45; ; ; ;18;399,525276380007
324776;2;3;70;12;30;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;54; ; ; ;18;354,340971933028
328700;2;3;70;16;14;8; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;62; ; ; ;05;1541,43921811071
