Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
2883109;1;3;1;70;73;4;24;1; ;2;51;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5211;02;73;335,556036652347
2883110;1;3;1;70;73;8;48;1; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;03;51;1;1;5170;02;73;505,463477057252
2883112;1;2;1;70;73;6;48;1; ;2;6;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;45;1;1;4530;02;73;234,867415251931
2883117;1;2;1;70;73;2;48;1; ;2;160;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;59;85;1;1;8512;02;73;280,053647225525
2883118;1;2;1;70;73;56;48;1; ;2;24;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;62;01;1;2;0140;02;73;261,208331244141
2883121;1;2;1;70;73;2;48;1; ;2;2;1; ;2;1; ; ;1; ; ; ; ; ; ; ; ;1;350000;2;95;95;45;1;1;4521;02;73;207,478384814747
2883195;1;3;1;70;73;4;48;1; ;2;6;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5237;02;73;269,614559792332
2883195;2;2;2;70;73;104;30;1; ;2;78;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;02;73;269,614559792332
2883198;1;7;1;70;73;20;15;4; ;2;20;4; ;1;9;TIENE ARS EN ARMENIA  Y VIAJARIA; ; ; ; ; ; ; ; ;1; ;2; ;2;56;56;93;1;2;9301;02;73;219,094345799767
2883206;1;1;1;70;73;36;40;3; ;2;192;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;2;5521;02;73;132,026931695384
2883209;1;4;1;70;73;8;48;1; ;2;150;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;34;80;1;1;8041;02;73;120,036303190743
2883211;1;2;1;70;73;52;48;1; ;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8060;02;73;231,86207956625
2883408;1;2;1;70;23;24;48;1; ;2;24;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8043;02;23;143,287338717607
2883410;1;2;1;70;23;4;48;1; ;2;8;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;87;87;15;1;1;1594;02;23;142,41592850748
2883416;1;1;1;70;23;24;48;1; ;2;32;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;63;1;2;6331;02;23;141,678208360088
2883416;1;2;1;70;23;4;48;4; ;2;4;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;85;1;1;8532;02;23;141,678208360088
2883425;1;2;1;70;76;5;48;1; ;2;5;4; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;85;40;1;1;4010;02;76;1216,224545638
2883427;2;2;2;70;76;52;48;4; ;2;108;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;02;76;891,815311169239
2883428;1;3;1;70;76;2;48;1; ;2;2;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;84;95;45;1;1;4521;02;76;776,418150462194
2883428;1;4;1;70;76;4;48;1; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;650000;2;45;58;74;1;1;7492;02;76;776,418150462194
2883467;1;1;1;70;68;2;48;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;80;80;19;1;1;1921;02;68;565,854860209608
2883467;1;2;1;70;68;2;48;4; ;2;4;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;80;80;19;1;1;1922;02;68;565,854860209608
2883467;1;3;1;70;68;4;48;1; ;2;8;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;450000;2;84;84;50;1;1;5040;02;68;565,854860209608
2883474;1;3;1;70;68;2;44;1; ;2;2;1; ;2;1; ; ; ; ;1; ; ; ; ; ; ;1;400000;2;40;40;52;1;1;5233;02;68;475,649765403483
2883475;1;2;1;70;68;1;48;1; ;2;8;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;80;19;1;1;1929;02;68;303,492793565636
2883478;1;2;1;70;68;4;24;1; ;2;8;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;45;15;1;1;1551;02;68;491,913153955694
2883501;1;2;1;70;66;104;84;1; ;2;48;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;93;45;1;2;4552;02;66;269,414382948053
2883502;1;2;1;70;66;24;48;1; ;2;24;1; ;9;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;61;01;1;2;0123;02;66;291,69405885846
2883502;1;3;1;70;66;20;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;02;66;291,69405885846
2883504;1;2;1;70;66;4;50;1; ;2;26;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5522;02;66;291,490931199091
2883507;1;1;1;70;66;52;60;1; ;2;52;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;02;66;258,716295424627
2883507;1;3;1;70;66;4;48;1; ;2;104;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;85;39;26;1;1;2610;02;66;258,716295424627
2883507;1;4;1;70;66;52;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;02;66;258,716295424627
2883507;1;5;1;70;66;8;50;3; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;79;18;1;1;1810;02;66;258,716295424627
2883508;1;2;1;70;66;52;24;3; ;2;52;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;2;5521;02;66;273,804051243495
2883510;1;2;1;70;76;12;48;1; ;2;12;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;03;72;1;1;7250;02;76;904,66351159951
2883517;1;4;1;70;52;8;48;1; ;2;8;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;33;55;1;1;5521;02;52;102,600409070969
2883523;1;2;1;70;52;240;24;3; ;2;156;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;52;1;2;5261;02;52;171,462947631645
2883526;1;3;1;70;52;4;54;5; ;2;1;4; ;1;6; ; ; ; ;1; ; ; ; ; ; ;1;250000;2;95;95;45;1;1;4521;02;52;165,941161160409
2883530;1;2;1;70;52;54;48;4; ;2;54;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;02;52;174,929536670744
2883533;1;4;1;70;52;5;48;4; ;2;4;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;3700000;2;02;02;75;1;1;7512;02;52;139,878211152837
2883535;1;1;1;70;52;1;35;1; ;2;1;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;59;59;85;1;1;8513;02;52;153,3632237951
2883540;1;2;1;70;52;2;40;1; ;2;2;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;1;90000;2;98;58;52;1;1;5241;02;52;97,4452687258541
2883550;1;3;1;70;05;6;48;1; ;2;6;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;37;55;1;1;5521;02;05;979,461880537613
2883551;1;2;1;70;05;8;48;1; ;2;6;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;1;1810;02;05;947,131774787649
2883552;1;2;1;70;05;1;48;1; ;2;208;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;97;52;1;1;5211;02;05;1220,30507034616
2883556;1;1;1;70;05;2;48;1; ;2;2;1; ;5;8; ; ; ; ; ; ; ; ; ;1; ;1;1000000;2;95;95;45;1;1;4530;02;05;1118,32015196999
2883564;1;3;1;70;05;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;19; ; ;1;1; ;02;05;834,164555106423
2883614;1;2;1;70;17;24;48;1; ;2;24;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;80;1;2;8011;02;17;155,228530842039
2883616;1;2;1;70;17;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;1; ;02;17;169,482020787459
2883617;1;2;1;70;17;4;48;1; ;2;4;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5223;02;17;213,008587763764
2883621;1;3;1;70;17;2;24;1; ;2;12;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;17;92;1;1;9214;02;17;130,738884354325
2883622;1;2;1;70;17;6;48;1; ;2;6;1; ;9;4; ; ; ; ;1; ; ; ; ; ; ;2; ;2;13;59;85;1;1;8532;02;17;149,122408553278
2883680;1;2;1;70;68;8;48;1; ;2;8;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;1;1810;02;68;449,83189606733
2883681;1;2;1;70;68;3;48;4; ;2;24;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;50;55;1;1;5521;02;68;386,646902362942
2883688;1;3;1;70;68;2;24;1; ;2;6;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;97;52;1;1;5234;02;68;501,123901178029
2883689;1;3;1;70;68;4;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;02;68;461,595372657974
2883736;1;1;1;70;54;3;70;1; ;2;3;5; ;7;2; ; ; ; ; ;1; ; ; ; ; ;1;99;2;21;41;40;1;1;4010;02;54;335,637723390345
2883744;1;1;1;70;54;8;48;1; ;2;8;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;95;36;1;1;3611;02;54;386,052192059468
2883744;1;3;1;70;54;16;48;4; ;2;16;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;74;1;2;7421;02;54;386,052192059468
2883745;1;2;1;70;54;2;48;4; ;2;12;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;45;52;1;1;5261;02;54;353,557954042339
2883762;1;3;1;70;54;8;48;1; ;2;8;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;21;64;1;1;6422;02;54;416,190043254706
2883765;1;2;1;70;54;48;60;1; ;2;48;1; ;6;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;36;1;2;3611;02;54;352,988973395748
2883766;1;2;1;70;54;6;60;1; ;2;6;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;02;54;221,346198780965
