Directorio;Secuencia_p;Orden;Hogar;Regis;P6016;P6020;P6030;P6030s1;P6030s3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210s1;P6220;Clase;Esc;Mes;Dpto;Fex_c_2011
2889051;1;3;1;10;2;2;1;11;2007;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;02;63;5483,65931140754
2889051;1;4;1;10;2;1;1;5;2010;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;02;63;5483,65931140754
2889051;1;5;1;10;2;1;1;11;2011;0;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;02;63;5483,65931140754
2889052;1;1;1;10;1;1;1;7;1940;71;1;4;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;02;63;3242,8510908495
2889053;1;1;1;10;1;1;1;10;1978;33;1;4;1; ; ;1;3;70000;2;1;2; ;6;5;3;2;16;02;63;3060,53162303435
2889054;1;1;1;10;1;1;1;4;1956;55;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;02;63;3372,10710195164
2889054;1;2;1;10;2;2;1;2;1960;52;2;2;1; ; ;3; ; ;1;1;2; ;3;5; ;2;5;02;63;3372,10710195164
2889054;1;3;1;10;3;1;1;4;1993;18;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;02;63;3372,10710195164
2889054;1;4;1;10;4;1;1;10;1994;17;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;02;63;3372,10710195164
2892389;1;1;1;10;1;1;1;5;1949;62;1;3;1; ; ;2;5; ;2;1;2; ;4;9; ;2;9;02;63;2301,32750235652
2892389;1;2;1;10;2;2;1;7;1950;61;2;3;1; ; ;2;5; ;2;1;2; ;5;11;2;2;11;02;63;2301,32750235652
2892390;1;1;1;10;1;1;1;12;1956;55;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;02;63;3418,66744060484
2892390;1;2;1;10;2;2;1;6;1964;47;2;3;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;02;63;3418,66744060484
2892390;1;3;1;10;3;2;1;6;1989;22;3;4;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;02;63;3418,66744060484
2892390;1;4;1;10;4;2;1;5;2008;3;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;02;63;3418,66744060484
2892390;1;5;1;10;5;1;2; ; ;50;8;4;2;1;12; ; ; ;2;1;2; ;3;4; ;2;4;02;63;3418,66744060484
2892391;1;1;1;10;1;1;2; ; ;60;1;1;1; ; ;3; ; ;1;1;2; ;3;1; ;2;1;02;63;2673,26929607622
2892391;1;2;1;10;2;2;1;3;1968;43;2;2;1; ; ;3; ; ;1;1;2; ;4;8; ;2;8;02;63;2673,26929607622
2892392;1;1;1;10;1;1;1;11;1977;34;1;2;1; ; ;1;4; ;2;1;2; ;3;4; ;2;4;02;63;3653,7706600353
2892392;1;2;1;10;2;2;1;9;1987;24;2;2;1; ; ;1;5; ;2;1;1;1;4;9; ;2;9;02;63;3653,7706600353
2892392;1;3;1;10;3;1;1;6;2004;7;3; ;1; ; ;1;5; ;2;1;1;1;3;2; ;2;2;02;63;3653,7706600353
2892392;1;4;1;10;4;1;1;4;1950;61;8;5;2;1;48; ; ; ;2;2;2; ;1;0; ;2;0;02;63;3653,7706600353
2892392;1;5;1;10;5;1;1;8;1934;77;8;4;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;02;63;3653,7706600353
2892393;1;1;1;10;1;1;1;5;1950;61;1;3;2;1;120; ; ; ;2;1;2; ;3;2; ;2;2;02;63;2003,41048388572
2892393;1;2;1;10;2;2;1;12;1951;60;2;3;1; ; ;1;5; ;2;1;2; ;3;2; ;2;2;02;63;2003,41048388572
2892393;1;3;1;10;3;1;1;5;1975;36;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;02;63;2003,41048388572
2892393;1;4;1;10;4;1;1;10;1977;34;3;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;02;63;2003,41048388572
2892393;1;5;1;10;5;2;1;1;1979;33;5;2;1; ; ;3; ; ;2;1;2; ;6;4;3;2;15;02;63;2003,41048388572
2892393;1;6;1;10;6;1;1;4;1997;14;4;6;1; ; ;3; ; ;2;1;1;1;4;9; ;2;9;02;63;2003,41048388572
2892393;1;7;1;10;7;2;1;5;1983;28;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;02;63;2003,41048388572
2892393;1;8;1;10;7;2;1;3;2003;8;4; ;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;02;63;2003,41048388572
2892394;1;1;1;10;1;1;1;5;1962;49;1;3;1; ; ;3; ; ;2;1;2; ;1;0; ;2;0;02;63;3758,04829959574
2892394;1;2;1;10;2;2;1;4;1968;43;2;3;1; ; ;3; ; ;1;1;2; ;3;2; ;2;2;02;63;3758,04829959574
2892394;1;3;1;10;3;2;1;12;2003;8;4; ;1; ; ;1;5; ;2;2;2; ;1;0; ;2;0;02;63;3758,04829959574
2892394;1;4;1;10;4;1;1;2;1991;21;8;2;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;02;63;3758,04829959574
2892394;1;5;1;10;5;2;1;2;1989;23;5;1;1; ; ;3; ; ;1;1;2; ;4;6; ;2;6;02;63;3758,04829959574
2892395;1;1;1;10;1;1;1;10;1959;52;1;4;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;02;63;2055,3946091783
2892395;1;2;1;10;2;2;1;12;1985;26;6;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;02;63;2055,3946091783
2892395;1;3;1;10;2;2;1;2;2000;12;9;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;02;63;2055,3946091783
2892395;1;4;1;10;4;1;1;6;1980;31;8;4;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;02;63;2055,3946091783
2892395;1;5;1;10;5;1;1;4;1960;51;8;2;1; ; ;3; ; ;2;1;2; ;1;0; ;2;0;02;63;2055,3946091783
2892395;1;6;1;10;6;1;1;1;1981;31;8;1;2;2; ; ; ; ;1;1;2; ;3;4; ;2;4;02;63;2055,3946091783
2892853;1;1;1;10;1;1;1;7;1961;50;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;02;63;3734,20427949973
2892853;1;2;1;10;2;2;1;7;1971;40;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;02;63;3734,20427949973
2892853;1;3;1;10;3;1;1;6;1995;16;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;2;8;02;63;3734,20427949973
2892853;1;4;1;10;4;2;1;8;1996;15;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;02;63;3734,20427949973
2892853;1;5;1;10;2;2;1;7;2001;10;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;02;63;3734,20427949973
2892853;1;6;1;10;2;2;1;3;2003;8;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;02;63;3734,20427949973
2892853;1;7;1;10;2;2;1;4;2004;7;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;02;63;3734,20427949973
2892853;1;8;1;10;8;2;1;8;1936;75;5;4;2;1;120; ; ; ;2;2;2; ;1;0; ;2;0;02;63;3734,20427949973
2892854;1;1;1;10;1;1;1;9;1960;51;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;02;63;2490,94982826107
2892854;1;2;1;10;2;2;1;3;1965;46;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;02;63;2490,94982826107
2892855;1;1;1;10;1;1;1;10;1953;58;1;2;2;1;48; ; ; ;2;1;2; ;3;5; ;2;5;02;63;2650,74640529424
2892855;1;2;1;10;2;2;1;6;1940;71;2;2;1; ; ;2;2;72000;2;1;2; ;5;13;2;2;13;02;63;2650,74640529424
2892855;1;3;1;10;3;1;1;10;1997;14;4;6;1; ; ;3; ; ;2;1;1;1;4;8; ;2;8;02;63;2650,74640529424
2892856;1;1;1;10;1;1;1;12;1963;48;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;02;63;4115,95064051559
2892856;1;2;1;10;2;2;1;10;1959;52;2;2;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;02;63;4115,95064051559
2892856;1;3;1;10;3;2;1;4;1991;20;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;02;63;4115,95064051559
2892856;1;4;1;10;4;1;1;11;1992;19;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;02;63;4115,95064051559
2892856;1;5;1;10;5;1;1;1;1995;17;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ;2;9;02;63;4115,95064051559
2892856;1;6;1;10;6;2;1;9;1982;29;3;4;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;02;63;4115,95064051559
2892856;1;7;1;10;6;2;1;7;1999;12;4;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;02;63;4115,95064051559
2892856;1;8;1;10;6;1;1;8;2006;5;4; ;1; ; ;3; ; ;2;2;1;1;2;0; ;2;0;02;63;4115,95064051559
2892856;1;9;1;10;6;1;1;11;2011;0;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;02;63;4115,95064051559
2892856;1;10;1;10;10;1;1;3;1993;18;5;6;2;1;2; ; ; ;2;1;1;1;4;9; ;2;9;02;63;4115,95064051559
2892857;1;1;1;10;1;1;1;12;1946;65;1;3;1; ; ;1;3;70837;2;1;2; ;6;2;3;2;13;02;63;2301,32750235652
2892857;1;2;1;10;2;2;1;5;1954;57;2;3;1; ; ;1;5; ;2;1;2; ;6;4;4;2;15;02;63;2301,32750235652
2892858;1;1;1;10;1;1;1;6;1947;64;1;2;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;02;63;3242,8510908495
2892859;1;1;1;10;1;2;1;7;1952;59;1;4;1; ; ;1;3;70000;2;1;2; ;3;3; ;2;3;02;63;2291,28945840971
2892860;1;1;1;10;1;1;1;4;1963;48;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;02;63;3084,2358887655
2892860;1;2;1;10;2;2;1;6;1979;32;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;02;63;3084,2358887655
2892860;1;3;1;10;3;2;1;5;1996;15;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ;2;9;02;63;3084,2358887655
2892860;1;4;1;10;4;2;1;5;1996;15;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;2;8;02;63;3084,2358887655
2892860;1;5;1;10;5;2;1;12;2000;11;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;02;63;3084,2358887655
2892860;1;6;1;10;6;1;1;12;1994;17;8;6;2;1;5; ; ; ;2;1;2; ;4;6; ;2;6;02;63;3084,2358887655
2892872;1;1;1;10;1;1;1;2;1959;53;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;02;63;1921,36803348779
2892872;1;2;1;10;2;2;1;8;1961;50;2;2;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;02;63;1921,36803348779
2892872;1;3;1;10;3;2;1;5;1957;54;5;4;1; ; ;1;2;152000;2;1;2; ;4;8; ;2;8;02;63;1921,36803348779
2892873;1;1;1;10;1;1;1;6;1959;52;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;02;63;1616,40652345134
2892873;1;2;1;10;2;2;1;2;1959;53;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;02;63;1616,40652345134
2892873;1;3;1;10;3;2;1;1;1956;56;5;6;1; ; ;3; ; ;1;2;2; ;1;0; ;2;0;02;63;1616,40652345134
2892873;1;4;1;10;4;1;1;5;1967;44;5;4;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;02;63;1616,40652345134
2892874;1;1;1;10;1;1;1;9;1963;48;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;02;63;3060,53162303435
2892875;1;1;1;10;1;1;1;12;1969;42;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;02;63;3165,94361404048
2892875;1;2;1;10;2;2;1;12;1963;48;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;02;63;3165,94361404048
2892875;1;3;1;10;3;1;1;1;1997;15;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;02;63;3165,94361404048
2892875;1;4;1;10;2;2;1;12;2000;11;3;6;1; ; ;3; ; ;2;1;1;1;3;5; ;2;5;02;63;3165,94361404048
2892875;1;5;1;10;2;2;1;2;2003;9;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;02;63;3165,94361404048
2892875;1;6;1;10;6;2;1;12;1946;65;5;5;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;02;63;3165,94361404048
2892875;1;7;1;10;7;1;1;4;1994;17;9;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;02;63;3165,94361404048
2892876;1;1;1;10;1;1;1;11;1954;57;1;2;1; ; ;1;4; ;2;1;2; ;4;6; ;2;6;02;63;3673,55904630945
2892876;1;2;1;10;2;2;1;12;1990;21;2;2;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;02;63;3673,55904630945
2892876;1;3;1;10;3;1;1;11;1996;15;3;6;1; ; ;1;5; ;2;1;1;1;5;10;1;2;10;02;63;3673,55904630945
2892877;1;1;1;10;1;1;1;7;1969;42;1;3;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;02;63;4326,30896505499
2892877;1;2;1;10;2;2;1;9;1973;38;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;02;63;4326,30896505499
2892877;1;3;1;10;3;2;1;12;1992;19;3;6;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;02;63;4326,30896505499
2892877;1;4;1;10;4;2;1;7;1998;13;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;02;63;4326,30896505499
2892877;1;5;1;10;5;2;1;12;2004;7;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ;2;0;02;63;4326,30896505499
2892877;1;6;1;10;6;2;1;9;2007;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;02;63;4326,30896505499
2892878;1;1;1;10;1;1;1;11;1959;52;1;6;2;1;48; ; ; ;2;1;2; ;3;4; ;2;4;02;63;2726,00681924449
2892878;1;2;1;10;2;1;1;12;1958;53;9;4;2;1;144; ; ; ;2;1;2; ;4;9; ;2;9;02;63;2726,00681924449
2892878;1;3;1;10;3;1;1;11;1955;56;9;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;02;63;2726,00681924449
2892878;1;4;1;10;4;1;1;12;1970;41;9;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;02;63;2726,00681924449
2893286;1;1;1;10;1;2;1;7;1981;30;1;5;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;02;63;2825,80935717388
2893286;1;2;1;10;1;2;1;8;1998;13;3;6;1; ; ;3; ; ;1;1;1;1;3;5; ;2;5;02;63;2825,80935717388
2893286;1;3;1;10;1;2;1;1;2001;11;3;6;1; ; ;3; ; ;2;2;1;1;3;4; ;2;4;02;63;2825,80935717388
2893287;1;1;1;10;1;2;1;2;1956;56;1;3;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;02;63;2165,65386380725
2893287;1;2;1;10;2;1;1;6;1998;13;3;6;1; ; ;1;5; ;2;1;1;2;4;8; ;2;8;02;63;2165,65386380725
2893287;1;3;1;10;1;2;1;7;2008;3;4; ;1; ; ;2;5; ;2;2;1;1;2;0; ;2;0;02;63;2165,65386380725
2893287;1;4;1;10;4;2;1;3;1986;25;5;2;1; ; ;2;5; ;2;1;2; ;6;2;3;2;13;02;63;2165,65386380725
2893287;1;5;1;10;5;2;1;12;1967;44;9;6;1; ; ;1;1;22700;2;1;2; ;5;11;2;2;11;02;63;2165,65386380725
2893287;1;6;1;10;6;1;1;10;1967;44;9;6;2;1;48; ; ; ;1;1;2; ;4;7; ;2;7;02;63;2165,65386380725
2893288;1;1;1;10;1;1;1;8;1963;48;1;4;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;02;63;4311,08813730597
2893288;1;2;1;10;2;2;1;5;1984;27;9;4;2;1;12; ; ; ;1;1;2; ;4;7; ;2;7;02;63;4311,08813730597
2893288;1;3;1;10;2;1;1;7;2002;9;9; ;2;1;12; ; ; ;1;1;1;1;3;1; ;2;1;02;63;4311,08813730597
2893288;1;4;1;10;2;2;1;5;2004;7;9; ;2;1;12; ; ; ;1;1;1;1;3;0; ;2;0;02;63;4311,08813730597
2893288;1;5;1;10;2;1;1;2;2006;6;9; ;2;1;12; ; ; ;1;2;1;1;2;1; ;2;0;02;63;4311,08813730597
2893289;1;1;1;10;1;2;1;11;1941;70;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;02;63;2372,57851093195
2893289;1;2;1;10;2;2;1;2;1989;23;4;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;02;63;2372,57851093195
2893290;1;1;1;10;1;1;1;5;1947;64;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;02;63;2478,4649814259
2893290;1;2;1;10;2;2;1;2;1953;59;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;02;63;2478,4649814259
2893290;1;3;1;10;3;1;1;8;1970;41;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;02;63;2478,4649814259
2893290;1;4;1;10;4;1;1;8;1988;23;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;02;63;2478,4649814259
2893291;1;1;1;10;1;1;1;2;1974;37;1;2;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;02;63;2840,36873119878
2893291;1;2;1;10;2;2;1;8;1965;46;2;2;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;02;63;2840,36873119878
2893291;1;3;1;10;3;1;1;9;1992;19;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;02;63;2840,36873119878
2893292;1;1;1;10;1;2;1;9;1951;60;1;2;1; ; ;3; ; ;2;1;2; ;1;0; ;2;0;02;63;2848,33066618962
2893292;1;2;1;10;2;1;1;3;1943;68;2;2;1; ; ;3; ; ;2;2;2; ;3;1; ;2;1;02;63;2848,33066618962
2893292;1;3;1;10;3;2;1;5;1975;36;3;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;02;63;2848,33066618962
2893292;1;4;1;10;3;1;1;7;2000;11;4;6;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;02;63;2848,33066618962
2893292;1;5;1;10;3;2;1;11;2001;10;4;6;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;02;63;2848,33066618962
2893292;1;6;1;10;3;1;1;7;2003;8;4; ;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;02;63;2848,33066618962
2893292;2;1;2;10;1;2;1;10;1976;35;1;4;1; ; ;1;1;22700;2;1;2; ;3;5; ;2;5;02;63;2848,33066618962
2893292;2;2;2;10;1;1;1;7;2004;7;3; ;1; ; ;1;5; ;2;1;1;1;3;1; ;2;1;02;63;2848,33066618962
2893292;3;1;3;10;1;2;1;7;1982;29;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;02;63;2848,33066618962
2893292;3;2;3;10;1;1;1;12;1999;12;3;6;1; ; ;3; ; ;2;1;1;1;3;0; ;2;0;02;63;2848,33066618962
2893292;3;3;3;10;1;1;1;7;2005;6;5; ;1; ; ;3; ; ;2;2;1;1;3;0; ;2;0;02;63;2848,33066618962
2893293;1;1;1;10;1;1;1;11;1976;35;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;02;63;4163,73086001051
2893293;1;2;1;10;2;2;1;12;1982;29;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;02;63;4163,73086001051
2893293;1;3;1;10;2;2;1;4;2002;9;3; ;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;02;63;4163,73086001051
2893293;1;4;1;10;2;2;1;2;2008;4;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;2;0;02;63;4163,73086001051
2893294;1;1;1;10;1;2;1;1;1933;79;1;4;1; ; ;3; ; ;1;1;2; ;3;1; ;2;1;02;63;2119,00803454137
2893294;1;2;1;10;2;1;1;7;1966;45;3;6;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;02;63;2119,00803454137
2893295;1;1;1;10;1;2;1;11;1946;65;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;02;63;2119,00803454137
2893295;1;2;1;10;2;1;1;6;1976;35;3;6;1; ; ;1;1;22700;2;1;2; ;4;7; ;2;7;02;63;2119,00803454137
2893307;1;1;1;10;1;2;1;7;1964;47;1;4;1; ; ;3; ; ;1;1;2; ;3;3; ;2;3;02;63;3412,21055099208
2893307;1;2;1;10;2;2;1;7;1994;17;3;6;1; ; ;3; ; ;1;1;1;1;5;10;1;2;10;02;63;3412,21055099208
2893307;1;3;1;10;3;2;1;12;1986;25;3;2;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;02;63;3412,21055099208
2893307;1;4;1;10;3;1;1;1;2008;4;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;02;63;3412,21055099208
2893307;1;5;1;10;3;2;1;1;2009;3;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;02;63;3412,21055099208
2893307;1;6;1;10;6;2;1;12;1988;23;3;1;1; ; ;3; ; ;1;1;2; ;5;11;2;2;11;02;63;3412,21055099208
2893307;1;7;1;10;7;1;1;4;1965;46;9;1;1; ; ;1;1;22700;2;1;2; ;4;7; ;2;7;02;63;3412,21055099208
2893316;1;1;1;10;1;2;1;11;1963;48;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;02;63;2757,75854936251
2893316;1;2;1;10;2;2;1;8;1986;25;3;1;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;02;63;2757,75854936251
2893316;1;3;1;10;3;1;1;4;1985;26;9;1;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;02;63;2757,75854936251
2893316;1;4;1;10;2;2;1;2;2006;5;4; ;1; ; ;3; ; ;2;2;1;1;3;0; ;2;0;02;63;2757,75854936251
2893317;1;1;1;10;1;2;1;11;1974;37;1;1;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;02;63;4226,07817608482
2893317;1;2;1;10;2;1;1;5;1981;30;2;1;1; ; ;1;1;22700;2;1;2; ;3;5; ;2;5;02;63;4226,07817608482
2893317;1;3;1;10;3;1;1;12;1994;17;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;02;63;4226,07817608482
2893317;1;4;1;10;1;2;1;7;2000;11;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;02;63;4226,07817608482
2893317;1;5;1;10;2;2;1;8;2005;6;3; ;1; ; ;1;5; ;2;2;1;1;3;0; ;2;0;02;63;4226,07817608482
2893317;1;6;1;10;2;1;1;11;2006;5;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;2;0;02;63;4226,07817608482
2893317;1;7;1;10;7;2;1;3;1993;18;3;4;1; ; ;3; ; ;2;1;1;1;4;9; ;2;9;02;63;4226,07817608482
2893317;1;8;1;10;7;2;1;12;2011;0;4; ;2;2; ; ; ; ;2; ; ; ; ; ; ;2; ;02;63;4226,07817608482
2893317;1;9;1;10;9;2;1;9;1942;69;5;5;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;02;63;4226,07817608482
2893318;1;1;1;10;1;1;1;12;1949;62;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;02;63;2271,92128787119
2893318;1;2;1;10;2;2;1;4;1953;58;2;3;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;02;63;2271,92128787119
2893318;1;3;1;10;3;1;1;6;1977;34;3;1;2;1;72; ; ; ;2;1;2; ;4;8; ;2;8;02;63;2271,92128787119
2893318;1;4;1;10;4;2;1;12;1963;48;5;1;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;02;63;2271,92128787119
2893318;1;5;1;10;4;2;1;3;2001;10;9;6;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;02;63;2271,92128787119
2893318;1;6;1;10;6;2;1;2;1979;33;3;4;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;02;63;2271,92128787119
2893318;1;7;1;10;6;1;1;8;2000;11;4;6;2;1;36; ; ; ;2;1;1;1;4;0; ;2;5;02;63;2271,92128787119
