Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
2889024;1;2;1;70;2;150;24;4; ;2;150;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;2;7493;02;63;1616,40652345134
2889024;1;3;1;70;2;20;50;2; ;2;20;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;85;1;2;8512;02;63;1616,40652345134
2889054;1;1;1;70;2;12;40;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;71;14;1;1;1411;02;63;3372,10710195164
2892390;1;3;1;70;2;96;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;2; ;02;63;3418,66744060484
2892877;1;3;1;70;2;6;48;4; ;2;48;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;1;9500;02;63;4326,30896505499
2893288;1;2;1;70;2;24;24;1; ;2;24;4; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;59;93;1;2;9309;02;63;4311,08813730597
2893291;1;1;1;70;2;7;50;2; ;2;7;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;93;45;1;1;4552;02;63;2840,36873119878
2893291;1;2;1;70;2;10;50;1; ;2;60;1; ;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;54;55;55;1;1;5511;02;63;2840,36873119878
2893291;1;3;1;70;2;2;50;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;97;53;55;1;1;5530;02;63;2840,36873119878
2893316;1;1;1;70;2;12;48;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;85;1;1;8532;02;63;2757,75854936251
2895998;1;2;1;70;2;1;40;2; ;2;60;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8043;02;73;2715,02095934205
2896743;1;1;1;70;2;2;48;1; ;2;2;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;1;566700;2;95;95;45;1;1;4521;02;05;3529,50321825035
2897095;1;1;1;70;2;6;48;1; ;2;6;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;95;62;01;1;1;0121;02;15;1266,0371936614
2897129;1;3;1;70;2;28;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;02;15;1516,01391439507
2897147;1;5;1;70;2;8;48;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;53;41;52;1;1;5224;02;15;1652,45790220642
2897796;1;1;1;70;2;2;40;8; ;2;4;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;02;20;1452,90106059233
2897826;1;2;1;70;2;2;48;1; ;2;2;8; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;62;01;1;1;0121;02;20;2012,67465787529
2897872;1;1;1;70;2;2;40;8; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;62;64;05;1;1;0501;02;20;2492,14642770823
2897923;1;3;1;70;2;6;60;3; ;2;6;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;02;20;2090,29347731927
2897923;1;4;1;70;2;6;60;2; ;2;6;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;54;95;1;1;9500;02;20;2090,29347731927
2897965;1;1;1;70;2;4;48;8; ;2;12;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;02;50;1546,5608111749
2897965;1;4;1;70;2;4;48;8; ;2;4;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0115;02;50;1546,5608111749
2898016;1;3;1;70;2;52;45;4; ;2;8;1; ;2;9;CON CARTA  DE DESPLA; ; ; ; ; ; ; ; ;1; ;2; ;2;61;45;52;1;2;5211;02;50;1453,45658576995
2898016;1;4;1;70;2;52;45;1; ;2;52;3; ;1;9;CON CARTA DE DESPLAZ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;2;9500;02;50;1453,45658576995
2898017;1;2;1;70;2;4;45;4; ;2;4;8; ;3;9;SOLO VINCULADO SISBE; ; ; ; ; ; ; ; ;1; ;1;100000;2;61;62;01;1;1;0117;02;50;1235,35335577797
2898047;1;2;1;70;2;12;45;1; ;2;1;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;130000;2;95;95;45;1;1;4530;02;50;1211,43373481161
2898063;1;1;1;70;2;12;48;4; ;2;12;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;60;01;1;1;0121;02;50;1441,11161452223
2898065;1;2;1;70;2;8;40;4; ;2;36;5; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;53;55;1;1;5521;02;50;1287,25465368343
2898097;1;2;1;70;2;4;40;1; ;2;48;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;1;9500;02;50;1458,58046646599
2898098;1;1;1;70;2;24;48;4; ;2;96;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;61;61;01;1;2;0140;02;50;1257,79650184366
2898098;1;3;1;70;2;12;44;4; ;2;12;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;61;01;1;1;0140;02;50;1257,79650184366
2898146;1;1;1;70;2;2;48;8; ;2;2;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;02;50;1469,04987546657
2898146;1;2;1;70;2;2;48;1; ;2;2;1; ;3;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;95;95;45;1;1;4521;02;50;1469,04987546657
2898202;1;1;1;70;2;3;48;8; ;2;3;8; ;3;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;02;50;1474,17375616261
2898239;1;2;1;70;2;24;24;1; ;2;150;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;02;13;1263,47411348772
2898239;1;5;1;70;2;8;48;1; ;2;40;1; ;9;9;SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5211;02;13;1263,47411348772
2898240;1;3;1;70;2;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;60; ; ;1;1; ;02;13;1318,80472846517
2898242;1;3;1;70;2;12;48;1; ;2;12;1; ;6;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;97;97;60;1;1;6042;02;13;1233,89445117759
2898242;1;4;1;70;2;6;50;4; ;2;6;4; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;75;1;1;7512;02;13;1233,89445117759
2898246;1;2;1;70;2;6;24;1; ;2;20;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;02;13;1216,10981577967
2898262;1;3;1;70;2;4;50;1; ;2;4;1; ;9;3; ; ; ; ;1; ; ; ; ; ; ;2; ;2;97;97;51;1;1;5170;02;68;413,351968175832
2898274;1;3;1;70;2;7;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;02;68;444,990293284525
2898275;1;3;1;70;2;15;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;02;68;527,610790120953
2898301;1;3;1;70;2;6;48;1; ;2;10;8; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;62;01;1;1;0121;02;13;986,175780305253
2898315;1;2;1;70;2;8;24;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;1;1810;02;13;1222,80980848365
2898342;1;2;1;70;2;12;48;1; ;2;20;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;1;7493;02;68;539,998412080623
2898346;1;1;1;70;2;16;48;1; ;2;16;1; ;8;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6042;02;68;703,756030014431
2898347;1;2;1;70;2;4;48;1; ;2;4;1; ;6;7; ; ; ; ; ; ; ; ; ;1; ;1;1800000;2;58;58;85;1;1;8532;02;68;531,485712707844
2898348;1;2;1;70;2;10;40;3; ;2;24;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;02;68;523,737772464742
2898353;1;2;1;70;2;10;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;02;68;914,330397511608
2898368;1;4;1;70;2;4;48;8; ;2;48;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;01;1;1;0115;02;13;762,101384580928
2898373;1;4;1;70;2;6;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;02;13;1743,1577937226
2898380;1;2;1;70;2;4;48;1; ;2;246;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;79;18;1;1;1810;02;13;1301,02009306725
2898383;1;2;1;70;2;6;48;3; ;2;336;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;02;13;1342,4365506846
2898400;1;2;1;70;2;6;48;1; ;2;2;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;99;99;74;1;1;7421;02;68;505,47013641203
2898402;1;1;1;70;2;6;48;1; ;2;20;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4530;02;68;413,351968175832
2898410;1;2;1;70;2;4;48;1; ;2;4;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;1;2560000;2;95;95;11;1;1;1120;02;68;522,42010382053
2898411;1;5;1;70;2;4;48;1; ;2;56;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;11;1;1;1110;02;68;558,148737506272
2898856;1;3;1;70;2;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;02;47;1214,01660174015
2898927;1;4;1;70;2;8;7;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;56;56;93;1;1;9301;02;47;2892,54628358394
2898991;1;5;1;70;2;25;48;1; ;2;30;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;83;28;1;2;2811;02;19;1757,1335939372
2898993;1;5;1;70;2;16;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;02;19;1474,16633155166
2898999;1;2;1;70;2;10;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;02;19;980,174179970969
