Directorio;Secuencia_p;Orden;Hogar;Regis;P7495;P7500;P7500s1;P7500s2;P7500s3a1;P7500s2a1;P7500s1a1;P7500s3;P7505;P7510s3;P7510s6;P7510s2a1;P7510s6a1;P7510s5a1;P7510s3a1;P7510s1a1;P7510s5;P7510s1;P7510s2;P7510s7a1;P7510s7;Area;Mes;Dpto;Fex_c_2011
2883117;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;280,053647225525
2883117;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;880000;2;1;2; ;2;73;02;73;280,053647225525
2883118;1;1;1;95;1; ;2;2;150000; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;261,208331244141
2883118;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;300000;2;1;2; ;2;73;02;73;261,208331244141
2883118;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;261,208331244141
2883120;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;9000000;2;1;2; ;2;73;02;73;198,479930228376
2883121;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;207,478384814747
2883121;1;2;1;95;1; ;2;1; ;535600; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;207,478384814747
2883195;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;269,614559792332
2883195;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;250000;2;1;2; ;2;73;02;73;269,614559792332
2883195;1;3;1;95;1; ;2;2;200000; ; ;1;1;2;2; ; ; ; ;400000;2;1;2; ;2;73;02;73;269,614559792332
2883195;2;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;269,614559792332
2883195;2;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;269,614559792332
2883195;2;6;2;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;1800000;2;1;2; ;2;73;02;73;269,614559792332
2883196;1;1;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;900000; ;2;2;2; ;2;73;02;73;198,479930228376
2883197;1;1;1;95;1; ;1;2; ; ;100000;2;1;1;2; ; ; ;150000;600000;2;1;2; ;2;73;02;73;198,479930228376
2883198;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;219,094345799767
2883198;1;2;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;600000; ;2;2;2; ;2;73;02;73;219,094345799767
2883198;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;219,094345799767
2883198;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;219,094345799767
2883198;1;7;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;300000;2;1;2; ;2;73;02;73;219,094345799767
2883199;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;237,353049210689
2883199;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;237,353049210689
2883200;1;1;1;95;1; ;2;2;100000; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;190,730873505089
2883201;1;1;1;95;1; ;1;2; ; ;300000;2;1;2;2; ; ; ; ;4800000;2;1;2; ;2;73;02;73;207,478384814747
2883201;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;207,478384814747
2883202;1;1;1;95;1; ;1;2; ; ;480000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;207,478384814747
2883202;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;207,478384814747
2883203;1;1;1;95;1; ;1;2; ; ;200000;2;1;2;2; ; ; ; ;2400000;2;1;2; ;2;73;02;73;177,490847137363
2883205;1;1;1;95;1; ;2;1; ;640000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;231,86207956625
2883205;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;231,86207956625
2883206;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;4800000;2;1;2; ;2;73;02;73;132,026931695384
2883206;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;132,026931695384
2883206;1;3;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;1560000;2;1;2; ;2;73;02;73;132,026931695384
2883207;1;1;1;95;1; ;2;1; ;1200000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;198,479930228376
2883208;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;2400000;2;1;2; ;2;73;02;73;219,349589190752
2883208;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;219,349589190752
2883209;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;120,036303190743
2883209;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;120,036303190743
2883209;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;120,036303190743
2883209;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;120,036303190743
2883210;1;1;1;95;1; ;1;2; ; ;180000;2;1;2;2; ; ; ; ;600000;2;1;2; ;2;73;02;73;198,479930228376
2883211;1;1;1;95;1; ;2;1; ;750000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;231,86207956625
2883211;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;3000000;1;73;02;73;231,86207956625
2883213;1;1;1;95;1; ;2;1; ;283350; ;2;1;2;2; ; ; ; ;10800000;2;1;2; ;2;73;02;73;231,86207956625
2883213;1;2;1;95;1; ;2;1; ;283350; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;231,86207956625
2883262;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;11;02;11;1974,65288560465
2883262;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;11;02;11;1974,65288560465
2883262;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;11;02;11;1974,65288560465
2883404;1;1;1;95;1; ;1;2; ; ;100000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;23;02;23;130,20168407677
2883404;2;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;02;23;130,20168407677
2883404;2;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;02;23;130,20168407677
2883405;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;02;23;203,681496586992
2883405;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;02;23;203,681496586992
2883405;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;02;23;203,681496586992
2883405;1;8;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;02;23;203,681496586992
2883406;1;1;1;95;1; ;2;1; ;566700; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;23;02;23;136,969979670519
2883406;1;2;1;95;1; ;1;2; ; ;400000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;23;02;23;136,969979670519
2883406;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;02;23;136,969979670519
2883406;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;02;23;136,969979670519
2883407;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;02;23;182,354354506673
2883407;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;02;23;182,354354506673
2883408;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;02;23;143,287338717607
2883408;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;02;23;143,287338717607
2883408;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;02;23;143,287338717607
2883408;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;02;23;143,287338717607
2883410;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;02;23;142,41592850748
2883410;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;02;23;142,41592850748
2883411;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;02;23;162,871660377672
2883411;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;02;23;162,871660377672
2883412;1;1;1;95;1; ;1;2; ; ;230000;2;1;2;2; ; ; ; ;1200000;2;1;2; ;2;23;02;23;288,384511257332
2883412;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;02;23;288,384511257332
2883413;1;1;1;95;1; ;1;2; ; ;480000;2;1;2;2; ; ; ; ;4800000;2;1;2; ;2;23;02;23;141,93380263192
2883413;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;02;23;141,93380263192
2883413;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;02;23;141,93380263192
2883413;1;4;1;95;1; ;2;2;100000; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;23;02;23;141,93380263192
2883414;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;6000000;2;1;2; ;2;23;02;23;249,203536998083
2883414;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;02;23;249,203536998083
2883415;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;02;23;142,41592850748
2883415;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;02;23;142,41592850748
2883416;1;1;1;95;1; ;2;1; ;1200000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;23;02;23;141,678208360088
2883416;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;02;23;141,678208360088
2883416;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;23;02;23;141,678208360088
2883417;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;799,246332112782
2883417;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;799,246332112782
2883418;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;7200000;2;1;2; ;2;76;02;76;1059,75293081669
2883419;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2;18000000; ; ; ; ;2;2;1; ;2;76;02;76;706,063171016522
2883419;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;706,063171016522
2883420;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;864,75232753084
2883420;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;864,75232753084
2883421;1;1;1;95;1; ;1;2; ; ;280000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;725,956600386996
2883421;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;725,956600386996
2883421;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;725,956600386996
2883422;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1011,29912629371
2883422;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1011,29912629371
2883423;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;725,956600386996
2883423;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;725,956600386996
2883423;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;725,956600386996
2883425;1;1;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;700000; ;2;2;2; ;2;76;02;76;1216,224545638
2883425;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1216,224545638
2883425;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1216,224545638
2883425;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1216,224545638
2883426;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1346,45778007388
2883426;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1346,45778007388
2883426;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1346,45778007388
2883426;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1346,45778007388
2883426;1;7;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1346,45778007388
2883427;1;1;1;95;1; ;2;1; ;535600; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;891,815311169239
2883427;2;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;891,815311169239
2883427;2;2;2;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;600000; ;2;2;2; ;2;76;02;76;891,815311169239
2883427;3;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;891,815311169239
2883427;3;2;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;891,815311169239
2883428;1;1;1;95;1; ;1;2; ; ;200000;2;1;1;2; ; ; ;500000; ;2;2;2; ;2;76;02;76;776,418150462194
2883428;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;776,418150462194
2883428;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;776,418150462194
2883428;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;776,418150462194
2883428;1;5;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;800000;2;1;2; ;2;76;02;76;776,418150462194
2883429;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;994,252619352772
2883429;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;994,252619352772
2883430;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1054,68846669415
2883430;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1054,68846669415
2883430;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1054,68846669415
2883432;1;1;1;95;1; ;2;1; ;1000000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1132,99012560011
2883432;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;1200000;2;1;2; ;2;76;02;76;1132,99012560011
2883432;1;3;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;300000;2;1;2; ;2;76;02;76;1132,99012560011
2883433;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;840000;2;1;2; ;2;76;02;76;1046,89904643228
2883433;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;100000;2;1;2; ;2;76;02;76;1046,89904643228
2883433;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1046,89904643228
2883434;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;660,436416669421
2883434;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;660,436416669421
2883434;1;3;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;1680000;2;1;2; ;2;76;02;76;660,436416669421
2883434;1;6;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;3000000;2;1;2; ;2;76;02;76;660,436416669421
2883434;1;8;1;95;2; ; ; ; ; ; ; ;1;2;2;98; ; ; ;98;2;1;1; ;2;76;02;76;660,436416669421
2883435;1;1;1;95;2; ; ; ; ; ; ; ;1;2;1; ;1000000; ; ; ;2;2;2; ;2;76;02;76;1039,11531012455
2883435;1;2;1;95;2; ; ; ; ; ; ; ;1;2;1; ;540000; ; ;2000000;2;1;2; ;2;76;02;76;1039,11531012455
2883435;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1039,11531012455
2883435;1;5;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;1400000;2;1;2; ;2;76;02;76;1039,11531012455
2883436;1;1;1;95;1; ;2;1; ;914000; ;2;1;2;2; ; ; ; ;300000;2;1;2; ;2;76;02;76;985,690126644805
2883436;1;2;1;95;1; ;1;2; ; ;200000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;985,690126644805
2883436;1;3;1;95;2; ; ; ; ; ; ; ;1;2;1; ;98; ; ;500000;2;1;2;4000000;1;76;02;76;985,690126644805
2883436;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;985,690126644805
2883457;1;1;1;95;1; ;2;1; ;1085040; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;68;02;68;1117,91895322803
2883457;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;68;02;68;1117,91895322803
2883458;1;1;1;95;1; ;2;1; ;1806560; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;68;02;68;999,06836772526
2883459;1;1;1;95;1; ;1;2; ; ;260000;2;1;2;1; ;800000; ; ; ;2;2;2;1500000;1;68;02;68;1033,49741344521
2883459;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;50000;2;1;2; ;2;68;02;68;1033,49741344521
2883459;2;1;2;95;1; ;1;2; ; ;650000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;68;02;68;1033,49741344521
2883462;1;1;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;600000;720000;2;1;2; ;2;68;02;68;447,287822075859
2883463;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;6000000;2;1;2; ;2;68;02;68;1104,77842507496
2883463;1;4;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;1200000;2;1;2; ;2;68;02;68;1104,77842507496
2883463;1;5;1;95;1; ;2;1; ;2200000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;68;02;68;1104,77842507496
2883466;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;68;02;68;499,53418386263
2883467;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;340000;1;68;02;68;565,854860209608
2883467;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;68;02;68;565,854860209608
2883467;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;68;02;68;565,854860209608
2883469;1;1;1;95;1; ;2;1; ;600000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;68;02;68;999,06836772526
2883470;1;1;1;95;2; ; ; ; ; ; ; ;1;2;1; ;115000; ; ; ;2;2;2; ;2;68;02;68;781,016462633751
2883470;1;2;1;95;2; ; ; ; ; ; ; ;1;2;1; ;129000; ; ; ;2;2;2; ;2;68;02;68;781,016462633751
2883471;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;68;02;68;938,636061131683
2883471;1;2;1;95;2; ; ; ; ; ; ; ;1;2;1; ;2500000; ; ; ;2;2;2; ;2;68;02;68;938,636061131683
2883474;1;1;1;95;1; ;1;2; ; ;300000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;68;02;68;475,649765403483
2883474;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;1200000;2;1;2; ;2;68;02;68;475,649765403483
2883474;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;68;02;68;475,649765403483
2883475;1;1;1;95;2; ; ; ; ; ; ; ;1;2;1; ;120000; ; ; ;2;2;2;800000;1;68;02;68;303,492793565636
2883475;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;68;02;68;303,492793565636
2883476;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;1200000;2;1;2; ;2;68;02;68;553,3702629648
2883476;1;2;1;95;2; ; ; ; ; ; ; ;1;2;1; ;73000; ; ; ;2;2;2; ;2;68;02;68;553,3702629648
2883476;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;68;02;68;553,3702629648
2883477;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;68;02;68;390,508231316875
2883477;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;68;02;68;390,508231316875
2883478;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;12000000;2;1;2; ;2;68;02;68;491,913153955694
