Directorio;Secuencia_p;Orden;Hogar;Regis;P7480;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Area;Fex_c_2011;Mes;Dpto
2883118;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;73;261,208331244141;02;73
2883118;1;2;1;90; ;2;2;1;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;261,208331244141;02;73
2883118;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;73;261,208331244141;02;73
2883120;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;198,479930228376;02;73
2883121;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;42; ;20; ; ; ; ; ; ;73;207,478384814747;02;73
2883121;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;73;207,478384814747;02;73
2883195;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;269,614559792332;02;73
2883195;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;49; ;14; ; ; ; ; ; ;73;269,614559792332;02;73
2883195;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;42; ;48; ; ; ; ; ; ;73;269,614559792332;02;73
2883195;2;1;2;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;269,614559792332;02;73
2883195;2;2;2;90; ;2;1;2;1;2;2;2;2;2;2; ;48; ;14; ; ; ; ; ; ;73;269,614559792332;02;73
2883195;2;6;2;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;14; ; ; ; ; ; ;73;269,614559792332;02;73
2883196;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;73;198,479930228376;02;73
2883197;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;73;198,479930228376;02;73
2883198;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;219,094345799767;02;73
2883198;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;35; ; ; ; ; ; ;73;219,094345799767;02;73
2883198;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;3; ;2; ; ; ; ; ; ;73;219,094345799767;02;73
2883198;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;219,094345799767;02;73
2883198;1;7;1;90; ;2;1;2;1;2;2;2;2;2;2; ;3; ;14; ; ; ; ; ; ;73;219,094345799767;02;73
2883199;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;73;237,353049210689;02;73
2883199;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;28; ; ; ; ; ; ;73;237,353049210689;02;73
2883200;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;7; ; ; ; ; ; ;73;190,730873505089;02;73
2883201;1;1;1;90; ;2;1;2;2;2;2;2;2;1;2; ;42; ; ; ; ; ; ;20; ;73;207,478384814747;02;73
2883201;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;73;207,478384814747;02;73
2883202;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;73;207,478384814747;02;73
2883202;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;73;207,478384814747;02;73
2883203;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;73;177,490847137363;02;73
2883205;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;73;231,86207956625;02;73
2883205;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;231,86207956625;02;73
2883206;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;73;132,026931695384;02;73
2883206;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;73;132,026931695384;02;73
2883206;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;73;132,026931695384;02;73
2883207;1;1;1;90; ;2;1;2;2;2;2;1;2;2;2; ;36; ; ; ; ;2; ; ; ;73;198,479930228376;02;73
2883208;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;73;219,349589190752;02;73
2883208;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;73;219,349589190752;02;73
2883209;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;120,036303190743;02;73
2883209;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;73;120,036303190743;02;73
2883209;1;3;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;2; ; ; ;73;120,036303190743;02;73
2883209;1;4;1;90; ;2;1;2;2;2;2;1;2;2;2; ;2; ; ; ; ;2; ; ; ;73;120,036303190743;02;73
2883210;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;73;198,479930228376;02;73
2883211;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;73;231,86207956625;02;73
2883211;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;73;231,86207956625;02;73
2883213;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;38; ; ;35; ; ; ; ; ;73;231,86207956625;02;73
2883213;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;231,86207956625;02;73
2883262;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;3; ;20; ; ; ; ; ; ;11;1974,65288560465;02;11
2883262;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;35; ; ; ; ; ; ;11;1974,65288560465;02;11
2883262;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;11;1974,65288560465;02;11
2883404;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;23;130,20168407677;02;23
2883404;2;1;2;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;23;130,20168407677;02;23
2883404;2;2;2;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;23;130,20168407677;02;23
2883405;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;23;203,681496586992;02;23
2883405;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;23;203,681496586992;02;23
2883405;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;23;203,681496586992;02;23
2883405;1;8;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;23;203,681496586992;02;23
2883406;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;23;136,969979670519;02;23
2883406;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;23;136,969979670519;02;23
2883406;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;23;136,969979670519;02;23
2883406;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;1; ; ; ; ; ; ;23;136,969979670519;02;23
2883407;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;23;182,354354506673;02;23
2883407;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;28; ; ; ; ; ; ;23;182,354354506673;02;23
2883408;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;23;143,287338717607;02;23
2883408;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;23;143,287338717607;02;23
2883408;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;23;143,287338717607;02;23
2883408;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;23;143,287338717607;02;23
2883410;1;1;1;90; ;2;1;2;1;1;2;2;2;2;2; ;14; ;35;2; ; ; ; ; ;23;142,41592850748;02;23
2883410;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;7; ; ; ; ; ; ;23;142,41592850748;02;23
2883411;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;23;162,871660377672;02;23
2883411;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;23;162,871660377672;02;23
2883412;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;23;288,384511257332;02;23
2883412;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;25; ; ;20; ; ; ; ; ;23;288,384511257332;02;23
2883413;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;23;141,93380263192;02;23
2883413;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;23;141,93380263192;02;23
2883413;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;23;141,93380263192;02;23
2883413;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;32; ;21; ; ; ; ; ; ;23;141,93380263192;02;23
2883414;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;32; ;21; ; ; ; ; ; ;23;249,203536998083;02;23
2883414;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;32; ; ; ; ; ; ;23;249,203536998083;02;23
2883415;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;23;142,41592850748;02;23
2883415;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;23;142,41592850748;02;23
2883416;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;23;141,678208360088;02;23
2883416;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;23;141,678208360088;02;23
2883416;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;23;141,678208360088;02;23
2883417;1;1;1;90; ;2;2;2;2;2;2;2;1;2;2; ; ; ; ; ; ; ;1; ; ;76;799,246332112782;02;76
2883417;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;76;799,246332112782;02;76
2883418;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;76;1059,75293081669;02;76
2883419;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;30; ; ; ; ; ; ;76;706,063171016522;02;76
2883419;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;76;706,063171016522;02;76
2883420;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;20; ; ; ; ; ; ;76;864,75232753084;02;76
2883420;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;76;864,75232753084;02;76
2883421;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;725,956600386996;02;76
2883421;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;76;725,956600386996;02;76
2883421;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;76;725,956600386996;02;76
2883422;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;76;1011,29912629371;02;76
2883422;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;76;1011,29912629371;02;76
2883423;1;1;1;90; ;2;1;2;2;2;2;2;2;2;1; ;14; ; ; ; ; ; ; ;3;76;725,956600386996;02;76
2883423;1;2;1;90; ;2;1;2;1;2;2;2;2;2;1; ;21; ;30; ; ; ; ; ;4;76;725,956600386996;02;76
2883423;1;3;1;90; ;2;1;2;2;2;2;1;2;2;2; ;7; ; ; ; ;3; ; ; ;76;725,956600386996;02;76
2883425;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;76;1216,224545638;02;76
2883425;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;76;1216,224545638;02;76
2883425;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;76;1216,224545638;02;76
2883425;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;76;1216,224545638;02;76
2883426;1;1;1;90; ;2;1;2;1;1;2;2;2;2;2; ;28; ;25;30; ; ; ; ; ;76;1346,45778007388;02;76
2883426;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;76;1346,45778007388;02;76
2883426;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;1346,45778007388;02;76
2883426;1;4;1;90; ;2;1;2;2;2;2;1;2;2;2; ;3; ; ; ; ;3; ; ; ;76;1346,45778007388;02;76
2883426;1;7;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;1346,45778007388;02;76
2883427;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;76;891,815311169239;02;76
2883427;2;1;2;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;7; ; ; ; ; ; ;76;891,815311169239;02;76
2883427;2;2;2;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;10; ; ; ; ; ; ;76;891,815311169239;02;76
2883427;3;1;3;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;76;891,815311169239;02;76
2883427;3;2;3;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;20; ; ; ; ; ; ;76;891,815311169239;02;76
2883428;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;76;776,418150462194;02;76
2883428;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;76;776,418150462194;02;76
2883428;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;76;776,418150462194;02;76
2883428;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;76;776,418150462194;02;76
2883428;1;5;1;90; ;2;1;1;1;2;2;2;2;2;2; ;3;14;6; ; ; ; ; ; ;76;776,418150462194;02;76
2883429;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;7; ; ; ; ; ; ;76;994,252619352772;02;76
2883429;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;76;994,252619352772;02;76
2883430;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;25; ; ; ; ; ; ;76;1054,68846669415;02;76
2883430;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;76;1054,68846669415;02;76
2883430;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;76;1054,68846669415;02;76
2883432;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;76;1132,99012560011;02;76
2883432;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;54; ; ; ; ; ; ; ; ;76;1132,99012560011;02;76
2883432;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;76;1132,99012560011;02;76
2883433;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;76;1046,89904643228;02;76
2883433;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;76;1046,89904643228;02;76
2883433;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;76;1046,89904643228;02;76
2883434;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;9; ; ; ; ; ; ;76;660,436416669421;02;76
2883434;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;76;660,436416669421;02;76
2883434;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;3; ; ; ; ; ; ;76;660,436416669421;02;76
2883434;1;6;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;24; ; ; ; ; ; ;76;660,436416669421;02;76
2883434;1;8;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;660,436416669421;02;76
2883435;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;1039,11531012455;02;76
2883435;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;76;1039,11531012455;02;76
2883435;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;76;1039,11531012455;02;76
2883435;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;63; ; ; ; ; ; ; ; ;76;1039,11531012455;02;76
2883436;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;9; ;12; ; ; ; ; ; ;76;985,690126644805;02;76
2883436;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;76;985,690126644805;02;76
2883436;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;985,690126644805;02;76
2883436;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;35; ; ; ; ; ; ;76;985,690126644805;02;76
2883457;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;68;1117,91895322803;02;68
2883457;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;68;1117,91895322803;02;68
2883458;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;68;999,06836772526;02;68
2883459;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;68;1033,49741344521;02;68
2883459;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;1; ; ; ; ;2; ; ; ;68;1033,49741344521;02;68
2883459;2;1;2;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;68;1033,49741344521;02;68
2883462;1;1;1;90; ;2;1;1;1;2;2;2;2;2;2; ;14;14;14; ; ; ; ; ; ;68;447,287822075859;02;68
2883463;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;56; ; ; ; ; ; ;68;1104,77842507496;02;68
2883463;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;1104,77842507496;02;68
2883463;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;8; ;4; ; ; ; ; ; ;68;1104,77842507496;02;68
2883466;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;68;499,53418386263;02;68
2883467;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;565,854860209608;02;68
2883467;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;565,854860209608;02;68
2883467;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;68;565,854860209608;02;68
2883469;1;1;1;90; ;2;1;1;2;2;2;2;2;2;2; ;12;1; ; ; ; ; ; ; ;68;999,06836772526;02;68
2883470;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;7; ; ; ; ; ; ;68;781,016462633751;02;68
2883470;1;2;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;70; ; ; ; ; ; ;68;781,016462633751;02;68
2883471;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;68;938,636061131683;02;68
2883471;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;68;938,636061131683;02;68
2883474;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;70; ; ; ; ; ; ; ; ;68;475,649765403483;02;68
2883474;1;2;1;90; ;2;2;2;2;1;2;2;2;2;2; ; ; ; ;3; ; ; ; ; ;68;475,649765403483;02;68
2883474;1;3;1;90; ;2;1;2;2;1;2;2;2;2;2; ;12; ; ;4; ; ; ; ; ;68;475,649765403483;02;68
2883475;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;2; ;35; ; ; ; ; ; ;68;303,492793565636;02;68
2883475;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;39; ;42; ; ; ; ; ; ;68;303,492793565636;02;68
2883476;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;24; ; ; ; ; ; ;68;553,3702629648;02;68
2883476;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;4; ;6; ; ; ; ; ; ;68;553,3702629648;02;68
2883476;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;553,3702629648;02;68
2883477;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;390,508231316875;02;68
2883477;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;68;390,508231316875;02;68
2883478;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;56; ; ; ; ; ; ; ; ;68;491,913153955694;02;68
2883478;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;68;491,913153955694;02;68
2883478;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;491,913153955694;02;68
