Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011;Area
2969387;1;1;1;80;1;1;2;5; ;3; ;2; ; ; ; ;10;2;1;06;63;139,397534143207;63
2969388;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;06;63;130,382035934516;63
2969390;1;2;1;80;1;1;1;1; ;2; ;2; ; ; ; ;2;2;1;06;63;80,8184351095111;63
2969391;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;63;80,8184351095111;63
2969392;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;06;63;180,223384881728;63
2969395;1;2;1;80;1;1;4;8; ;3; ;2; ; ; ; ;10;2;1;06;63;130,382035934516;63
2969398;1;1;1;80;1;1;2;5; ;3; ;2; ; ; ; ;10;2;1;06;73;235,535506470169;73
2969398;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;4;2;1;06;73;235,535506470169;73
2969399;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;06;73;301,312007374586;73
2969404;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;06;73;235,535506470169;73
2969404;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;11;2;1;06;73;235,535506470169;73
2969405;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;73;220,979775887375;73
2969406;1;1;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;06;73;244,283226477592;73
2969410;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;06;73;210,031315766594;73
2969414;1;1;1;80;1;2; ; ; ;3; ;2; ;2; ;.; ; ;1;06;73;332,883568239243;73
2969414;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;06;73;332,883568239243;73
2969414;3;2;3;80;1;1;1;8; ;2; ;2; ; ; ;BUSCA TRABAJO SOLO PARA VACACIONES;12;2;1;06;73;332,883568239243;73
2969414;3;3;3;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;73;332,883568239243;73
2969415;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;06;73;178,506725573175;73
2969415;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;73;178,506725573175;73
2969417;1;1;1;80;1;1;2;9;CAMBIO  DE  PAIS  EEUU;2; ;2; ; ; ; ;8;2;1;06;63;283,988548986512;63
2969418;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;63;80,8184351095111;63
2969421;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;06;63;160,623701158857;63
2969421;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;06;63;160,623701158857;63
2969421;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;63;160,623701158857;63
2969421;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;63;160,623701158857;63
2969421;1;7;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;63;160,623701158857;63
2969421;1;8;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;63;160,623701158857;63
2969422;1;4;1;80;1;1;3;8; ;2; ;2; ; ; ; ;2;2;1;06;63;222,746490904518;63
2969423;1;1;1;80;1;1;4;8; ;2; ;2; ; ; ; ;8;2;1;06;63;302,54548072777;63
2969423;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;63;302,54548072777;63
2969424;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;63;107,00288823006;63
2969426;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;06;63;141,994274493256;63
2969427;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;63;89,8339333182019;63
2969429;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;63;100,584130371419;63
2969429;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;63;100,584130371419;63
2969430;1;1;1;80;1;1;3;5; ;3; ;2; ; ; ; ;10;2;1;06;18;64,9691161967662;18
2969431;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;06;18;89,6748007097416;18
2969432;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;06;18;62,7664697942819;18
2969433;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;18;81,0709788588992;18
2969435;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;18;74,7668260859186;18
