Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Area;Mes;Dpto;Fex_c_2011
2969414;3;1;1;1;2;1;1;1;3;4; ; ; ;120000; ;2;2;1;1;2;1;2;2;2;1;1;2;2;2;2;1;2;1;1;2;2;1;1;2;2; ;3;3; ; ; ; ; ; ; ; ; ; ;2;01;73;06;73;332,883568239243
2969415;1;5;2;1;1;1;1;1;3;2; ;400000;65000000;450000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;4;3;2;01;73;06;73;178,506725573175
2969540;1;6;2;1;1;1;1;1;4;1; ; ;130000000;480000; ;2;1;1;1;1;1;1;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;1;1;7;1;2;1;1;1;3;2;1;01;17;06;17;149,672704679135
2969541;1;5;2;1;1;1;1;1;4;1; ; ;60000000;328000; ;1;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;3;2;2; ;3;1;2;1;3;1;2;1;1;1;3;2;1;01;17;06;17;188,472345602087
2969542;1;5;2;1;1;1;1;1;3;2; ;590000;100000000;450000; ;1;1;1;1;1;1;2;2;2;1;1;1;1;2;1;1;1;1;1;1;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;3;2;1;01;17;06;17;149,672704679135
2969543;1;2;2;1;2;1;1;1;3;3; ; ; ; ;170000;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;1;2;1;1;2;2;1;1;2;2; ;4;1;3;1;4;1;1;1;1;1;3;2;1;01;17;06;17;280,149110469897
2969545;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;1;2;1;1;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;2;1;2;1;1;1;1;1;3;2;1;01;17;06;17;138,188015262224
2969546;1;4;3;1;1;1;1;1;3;1; ; ;55000000;350000; ;1;1;1;2;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;1;2;1;4;2;2; ;6;1;1;1;2;1;1;1;1;1;3;2;1;01;17;06;17;118,759507127068
2969547;1;2;1;1;2;1;1;1;3;1; ; ;100000000;350000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;2;1;3;1;4;1;1;1;1;1;3;2;1;01;17;06;17;190,570891153235
2969548;1;3;2;1;1;1;1;1;3;1; ; ;85000000;350000; ;1;2;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;1;1;2;2; ;3;1;1;1;4;1;1;1;1;1;3;2;1;01;17;06;17;188,18851515175
2969549;1;6;5;1;1;1;1;1;3;1; ; ;120000000;500000; ;2;1;1;2;2;1;2;2;2;1;2;1;2;2;1;2;1;1;1;2;2;1;2;2;2; ;7;1;1;1;6;1;1;1;1;1;3;2;1;01;17;06;17;173,462131354563
2969550;1;1;1;1;2;1;1;2;3;3; ; ; ; ;125000;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;1;1;2;1;1;1;1;3;1;4;1;1;1;1;1;3;2;1;01;17;06;17;169,601429019527
2969551;1;1;1;1;2;1;1;6; ;3; ; ; ; ;130000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;3;1;4;1;1;1;1;1;3;2;1;01;17;06;17;154,153626231768
2969552;1;4;2;1;1;1;1;1;3;2; ;400000;70000000;270000; ;1;1;1;1;1;1;2;2;2;1;1;1;2;2;1;1;1;1;1;1;2;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;3;2;1;01;17;06;17;191,359754839245
2969553;1;3;2;1;1;1;1;1;3;1; ; ;45000000;250000; ;1;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;1;2;2; ;2;1;1;1;6;1;1;1;1;1;3;2;1;01;17;06;17;204,437956571631
2969554;1;3;2;1;1;1;1;1;3;1; ; ;50000000;250000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;1;1;2;2; ;2;1;1;1;6;1;1;1;1;1;3;2;1;01;17;06;17;164,670143980547
2969555;1;3;2;1;1;1;1;1;3;3; ; ; ; ;210000;1;1;1;2;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;1;1;1;4;2;2; ;4;1;1;1;2;1;1;1;1;1;3;2;1;01;17;06;17;199,13089056009
2969556;1;5;1;1;1;1;1;1;3;2; ;352000;65000000;280000; ;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;3;2;1;01;17;06;17;177,955827853308
2969557;1;2;2;1;1;1;1;1;3;3; ; ; ; ;305000;2;1;1;1;2;1;2;2;2;1;2;1;1;2;1;1;1;1;1;1;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;17;06;17;212,263762041801
2969558;1;8;1;1;1;1;1;1;3;1; ; ;230000000;1100000; ;1;1;1;1;2;1;1;2;2;1;2;2;1;1;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;3;1;1;1;1;1;5;2;1;01;17;06;17;190,570891153235
2969559;1;3;1;1;1;1;1;1;4;3; ; ; ; ;235000;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;2;1;01;17;06;17;169,601429019527
2969560;1;4;2;1;1;1;1;1;3;1; ; ;50000000;400000; ;1;2;1;1;1;1;2;2;2;1;1;1;1;2;1;1;1;1;1;2;2;1;4;2;2; ;4;1;2;1;4;1;1;1;1;1;3;2;1;01;17;06;17;147,29032867765
2969562;1;3;2;1;1;1;1;1;3;1; ; ;70000000;320000; ;1;2;1;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;3;2;1;01;17;06;17;272,472443402982
2969563;1;4;3;1;1;1;1;1;3;3; ; ; ; ;310000;2;2;1;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;3;2;1;01;17;06;17;147,29032867765
2969564;1;5;3;1;1;1;1;1;3;3; ; ; ; ;350000;1;2;1;1;2;1;2;2;1;1;1;1;2;2;1;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;2;3;2;01;73;06;73;178,752048642433
2969565;1;4;3;1;1;1;1;1;3;3; ; ; ; ;250000;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;1;1;1;1;2;3;2;01;73;06;73;219,544570357975
2969566;1;2;1;1;1;1;1;1;4;3; ; ; ; ;150000;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;7;1;1;1;2;1;2;1;1;1;2;3;2;01;73;06;73;205,136664757785
2969567;1;3;2;1;1;1;1;3;3;3; ; ; ; ;200000;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;1;1;1;1;2;3;2;01;73;06;73;314,198009059842
2969568;1;4;2;1;1;1;1;1;3;3; ; ; ; ;600000;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;2;3;2;01;73;06;73;229,002438700427
2969569;1;4;3;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;2;3;2;01;73;06;73;171,973657803432
2969570;1;4;2;1;1;1;1;1;3;1; ; ;80000000;450000; ;2;2;1;2;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;1;3;2;1;2;1;4;1;1;1;1;1;2;3;2;01;73;06;73;278,00855678437
2969571;1;4;1;1;1;1;1;1;3;1; ; ;80000000;300000; ;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;2;3;2;01;73;06;73;235,535506470169
2969572;1;2;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;2;2;1;2;2;1;1;2;1;2;1;2;1;1;1;1;1;2;3;2;01;73;06;73;170,466187280498
2969573;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;2;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;1;3;2;01;73;06;73;215,674101347078
2969575;1;1;1;1;2;1;1;1;4;3; ; ; ; ;130000;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;3;1;4;1;2;1;1;1;2;3;1;01;73;06;73;251,771765651622
2969579;1;7;1;1;1;1;1;1;3;1; ; ;150000000;900000; ;1;2;1;2;1;2;1;2;1;1;2;2;2;2;2;2;1;1;1;1;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;4;3;1;01;73;06;73;235,535506470169
2969580;1;4;1;1;1;1;1;1;3;3; ; ; ; ;280000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;2;1;1;1;1;1;1;3;1;01;73;06;73;210,031315766594
2969582;1;1;1;1;2;1;1;1;4;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;2;1;3;1;2;1;2;1;1;1;2;3;2;01;73;06;73;231,665037459272
2969585;1;3;3;3;1;1;1;1;3;1; ; ;15000000;200000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;1;2;1;1;4;1;1;1;4;1;1;2;1;1;1;3;2;01;73;06;73;237,367138788064
2969586;1;3;2;1;1;1;1;1;3;3; ; ; ; ;230000;2;2;1;1;1;1;2;2;1;1;2;1;2;2;1;2;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;2;3;2;01;73;06;73;344,586993994744
2969587;1;1;1;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;1;2;1;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;1;3;2;01;73;06;73;295,108031942886
2969588;1;3;1;1;1;1;1;1;3;3; ; ; ; ;180000;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;1;3;2;01;73;06;73;231,665037459272
2969591;1;4;2;1;1;1;1;1;3;1; ; ;35000000;350000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;2;1;1;1;1;1;2;3;2;01;73;06;73;220,247175458202
2969592;1;4;2;1;1;1;1;1;3;1; ; ;40000000;230000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;2;1;1;1;1;1;2;3;1;01;73;06;73;268,659355157451
2969592;2;1;1;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1;01;73;06;73;268,659355157451
2969593;1;3;1;1;1;1;1;1;3;1; ; ;20000000;250000; ;2;2;1;2;2;2;2;2;2;1;2;2;1;1;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;2;3;2;01;73;06;73;201,27605252437
2969594;1;4;3;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;2; ;2;2; ;5;1;2;1;2;1;1;1;1;1;1;3;2;01;73;06;73;178,825961133735
2969669;1;1;1;1;2;1;1;1;3;1; ; ;25000000;200000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;1;1;1;1;2;1;1;1;1;1;1;3;1;01;23;06;23;89,7075104348989
2969669;2;2;1;1;2;1;1;1;3;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;2;2; ; ; ; ; ; ; ; ; ; ;1;01;23;06;23;89,7075104348989
2969670;1;2;1;2;2;1;1;1;3;1; ; ;30000000;250000; ;2;2;1;1;1;2;2;2;1;1;1;1;2;2;2;1;1;2;1;2;2;1;2;2;2; ;2;1;1;1;2;1;1;2;1;1;1;3;1;01;23;06;23;192,521841473566
2969670;2;1;1;2;2;1;1;1;3;4; ; ; ;200000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;5;2; ; ; ; ; ; ; ; ; ; ;1;01;23;06;23;192,521841473566
2969671;1;2;1;1;1;1;1;1;3;4; ; ; ;120000; ;1;2;1;2;2;1;2;2;1;1;1;1;2;2;1;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;2;1;1;1;1;1;1;3;1;01;23;06;23;165,407730012566
2969673;1;3;2;2;1;1;1;6; ;4; ; ; ;200000; ;2;2;1;2;1;2;2;2;1;1;1;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;2;1;1;1;2;1;1;2;1;1;1;3;1;01;23;06;23;159,055424413095
2969674;1;3;2;1;1;1;1;1;3;4; ; ; ;300000; ;2;2;1;1;1;2;2;2;1;2;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;6;1;1;1;2;1;1;1;1;1;1;3;1;01;23;06;23;174,823018195908
2969675;1;3;2;1;1;1;1;1;3;4; ; ; ;250000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;5;1;1;1;2;1;1;1;1;1;1;3;1;01;23;06;23;189,043847611354
2969697;1;5;1;1;1;1;1;1;4;4; ; ; ;700000; ;1;2;1;1;1;1;2;2;1;1;2;1;1;2;2;1;1;1;1;2;1;1;2;2;2; ;2;1;1;1;4;1;2;1;1;1;4;3;2;01;54;06;54;217,959061097162
2969698;1;6;3;1;1;1;1;1;4;1; ; ;98;98; ;1;2;1;1;1;1;2;1;1;1;2;2;1;2;1;1;1;1;1;1;1;1;4;2;2; ;4;1;2;1;4;1;2;1;1;1;4;3;2;01;54;06;54;262,228436623769
2969700;1;6;2;1;1;1;1;1;1;1; ; ;98;1000000; ;1;2;1;2;2;2;2;1;2;1;2;2;1;2;2;1;1;1;1;2;2;2; ;2;2; ;2;1;1;1;4;1;2;1;1;1;4;3;2;01;54;06;54;346,614037772377
2969701;1;5;1;1;1;1;1;1;4;4; ; ; ;800000; ;2;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;1;1;2;2; ;1;1;1;1;4;1;2;1;1;1;4;3;2;01;54;06;54;433,333921505064
2969747;1;4;3;1;1;1;1;1;3;2; ;1880000;400000000;350000; ;1;1;1;1;1;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;2;2;2; ;5;1;2;1;4;1;1;1;1;1;2;3;1;01;11;06;11;2873,29220938623
2969748;1;4;2;1;1;1;1;1;3;3; ; ; ; ;330000;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;1;2;1;1;2;1;2;1;4;1;1;1;1;1;4;2;1;01;66;06;66;213,712757011861
2969749;1;4;3;1;1;1;1;1;3;1; ; ;90000000;500000; ;1;2;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;1;2;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;4;2;1;01;66;06;66;281,223698340476
2969750;1;4;1;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;1;1;2;1;2;2;2;1;2;2;1;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;3;2;1;01;66;06;66;216,818312242711
2969751;1;4;2;1;1;1;1;1;3;3; ; ; ; ;320000;1;2;1;1;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;2;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;66;06;66;232,839856534113
2969752;1;6;2;1;1;1;1;1;4;1; ; ;60000000;500000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;1;1;1;4;2;1;01;66;06;66;290,264908211227
2969753;1;5;2;1;1;1;1;1;3;1; ; ;80000000;450000; ;1;2;1;2;2;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;3;2;1;01;66;06;66;182,052920499772
2969754;1;4;1;1;1;1;1;1;3;3; ; ; ; ;400000;1;2;1;2;2;1;2;2;2;1;2;2;2;2;1;2;1;1;1;1;2;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;3;2;1;01;66;06;66;223,109648335193
2969755;1;3;2;1;1;1;1;1;3;4; ; ; ;250000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;1;2;1;1;2;1;1;2;1;2;1;4;1;1;1;1;1;2;3;1;01;08;06;08;529,790483017473
2969756;1;3;2;1;1;1;1;1;3;1; ; ;130000000;350000; ;1;2;1;1;1;2;2;1;1;1;2;2;2;2;2;1;1;1;1;1;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;2;3;1;01;08;06;08;690,199659845988
2969757;1;4;1;1;1;1;1;1;4;1; ; ;100000000;350000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;1;2;2;1;1;1;4;1;2;1;1;1;4;2;1;01;66;06;66;264,89103636303
2969758;1;4;3;1;1;1;1;1;4;3; ; ; ; ;400000;1;2;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;4;2;2; ;5;1;1;1;4;1;2;1;1;1;3;2;1;01;66;06;66;238,913269658538
2969759;1;1;1;1;1;1;1;6; ;3; ; ; ; ;220000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;2;1;01;66;06;66;239,791547476649
2969760;1;4;2;1;1;1;1;1;4;2; ;500000;70000000;500000; ;1;1;1;1;1;1;1;2;2;1;1;1;1;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;1;1;4;1;2;1;1;1;3;2;1;01;66;06;66;211,925191663599
2969762;1;5;3;1;1;1;1;1;3;1; ; ;15000000;300000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;2;1;4;1;1;1;1;1;1;3;1;01;08;06;08;314,887118974573
2969763;1;3;1;1;1;1;1;1;4;3; ; ; ; ;350000;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;2;1;2;1;2;1;2;1;1;1;2;3;1;01;08;06;08;814,287370816379
2969764;1;3;2;1;1;1;1;1;3;3; ; ; ; ;220000;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;2;3;1;01;08;06;08;644,844884076225
2969765;1;2;1;1;1;1;1;1;3;1; ; ;30000000;150000; ;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;2; ;2;2; ;4;1;2;1;2;1;1;1;1;1;2;3;1;01;08;06;08;642,717784251985
2969766;1;2;1;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;1;1;1;1;2;3;1;01;08;06;08;689,043182469749
2969767;1;2;1;1;1;1;1;1;3;4; ; ; ;99; ;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2; ;2;2; ;1;1;2;1;4;1;1;1;1;1;3;3;1;01;08;06;08;816,584873730041
2969769;1;5;2;1;1;1;1;1;3;4; ; ; ;350000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;1;01;08;06;08;573,715080973976
2969770;1;5;2;1;1;1;1;1;3;1; ; ;45000000;300000; ;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;2; ;2;2; ;2;1;2;1;4;1;1;1;1;1;2;3;1;01;08;06;08;380,678661350046
2969771;1;3;1;1;1;1;1;1;3;3; ; ; ; ;350000;1;2;1;2;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;1;1;1;1;1;3;1;01;08;06;08;642,712103939511
2969773;1;4;1;1;1;1;1;1;3;1; ; ;60000000;350000; ;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;2;3;1;01;08;06;08;699,929891768606
2969775;1;3;1;1;1;1;1;1;3;1; ; ;50000000;320000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;2;1;1;2;1;1;1;1;2;1;4;1;1;1;1;1;2;3;1;01;08;06;08;519,834864969831
