Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011;Area
3417795;1;2;1;70;1;8;48;1; ;2;16;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;17;17;92;1;1;9214;03;66;264,23586549753;66
3417796;1;5;1;70;1;12;48;1; ;2;12;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;52;1;1;5211;03;66;226,623239549828;66
3417797;1;2;1;70;1;8;48;1; ;2;8;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;74;1;1;7492;03;66;267,343683706203;66
3417799;1;4;1;70;1;12;24;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;03;66;360,854170420056;66
3417805;1;2;1;70;1;6;24;1; ;2;6;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;19;85;1;1;8511;03;66;332,255816908821;66
3417812;1;1;1;70;1;6;48;1; ;2;6;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;1;9500;03;50;160,584560550991;50
3417822;1;2;1;70;1;24;48;1; ;2;144;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;54;95;1;2;9500;03;17;186,58592412618;17
3417845;1;3;1;70;1;144;48;1; ;2;144;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8511;03;17;130,675575618834;17
3417852;1;1;1;70;1;12;48;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;03;18;157,143666945661;18
3417858;1;3;1;70;1;12;16;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;03;18;66,8315769833253;18
3417860;1;2;1;70;1;32;40;1; ;2;35;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;74;1;2;7412;03;18;199,316290118216;18
3417863;1;1;1;70;1;32;40;5; ;2;32;2; ;9;7; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;61;20;75;1;2;7512;03;18;87,518348134998;18
3417864;1;1;1;70;1;2;48;1; ;2;2;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;53;54;95;1;1;9500;03;18;47,1127857685423;18
3417864;1;4;1;70;1;2;48;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;84;50;1;1;5020;03;18;47,1127857685423;18
3417869;1;1;1;70;1;3;48;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;98;98;60;1;1;6031;03;18;92,3859210714322;18
3417877;1;1;1;70;1;4;50;1; ;2;5;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;03;18;57,6645604210675;18
3417878;1;2;1;70;1;4;40;1; ;2;9;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;33;63;1;1;6340;03;18;30,3581164807936;18
3417881;1;5;1;70;1;32;48;1; ;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;07;45;52;1;2;5244;03;47;188,914542309544;47
3417887;1;4;1;70;1;8;48;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;60;01;1;1;0111;03;47;154,966256659084;47
3417899;1;2;1;70;1;8;50;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;03;63;158,372966033011;63
3417902;1;1;1;70;1;4;50;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;03;63;100,700621572549;63
3417904;1;1;1;70;1;24;72;1; ;2;10;4; ;1;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;97;51;1;2;5127;03;63;158,121656511367;63
3417911;1;4;1;70;1;4;40;1; ;2;4;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;1;240000;2;53;53;55;1;1;5521;03;63;106,633187092697;63
3417914;1;3;1;70;1;2;50;4; ;2;2;4; ;1;3; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;98;98;60;1;1;6022;03;63;117,275679869794;63
3417916;1;3;1;70;1;20;50;2; ;2;32;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;45;52;1;2;5237;03;63;201,518140338978;63
3417918;1;2;1;70;1;8;24;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;03;73;286,546341588273;73
3417918;1;6;1;70;1;4;24;3; ;2;112;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;1;5521;03;73;286,546341588273;73
3417948;1;1;1;70;1;20;44;1; ;2;20;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;2;9500;03;20;154,169421341874;20
3417963;1;1;1;70;1;258;48;1; ;2;576;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;02;10;1;2;1010;03;73;467,073115522463;73
3417965;1;2;1;70;1;48;55;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;03;73;295,712010505647;73
3417972;1;1;1;70;1;12;24;4; ;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;55;80;1;1;8012;03;15;51,5807923819749;15
3417994;1;2;1;70;1;9;48;1; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;41;52;1;1;5211;03;15;43,1175318315382;15
3417999;1;1;1;70;1;3;40;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;40000;2;98;98;60;1;1;6031;03;63;115,272154591414;63
3418006;1;1;1;70;1;2;50;1; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;95;95;45;1;1;4521;03;63;170,234946305051;63
3418022;1;1;1;70;1;4;48;1; ;2;4;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;192000;2;59;59;85;1;1;8532;03;63;95,2167832329198;63
3418024;1;4;1;70;1;5;48;1; ;2;5;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;1;616000;2;59;59;80;1;1;8011;03;63;163,855683224805;63
3418028;1;1;1;70;1;48;48;1; ;2;80;1; ;5;1; ; ; ; ; ; ; ; ;1; ;YA ES PENSIONADO;2; ;2;13;13;80;1;2;8050;03;63;115,272154591414;63
3418029;1;1;1;70;1;12;12;4; ;2;15;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;21;63;1;1;6331;03;63;143,800311866311;63
3418029;1;2;1;70;1;24;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;2; ;03;63;143,800311866311;63
3418032;1;1;1;70;1;4;48;1; ;2;4;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;1;830000;2;13;13;80;1;1;8043;03;63;97,2689432917612;63
3418043;1;3;1;70;1;8;48;1; ;2;8;2; ;7;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;39;75;1;1;7512;03;63;94,5726680139477;63
3418045;1;2;1;70;1;10;48;4; ;2;10;4; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;19;74;1;1;7414;03;63;74,5172966554536;63
3418049;1;1;1;70;1;4;48;5; ;2;6;1; ;9;3; ; ; ; ;1;1; ; ; ; ; ;2; ;2;51;02;45;1;1;4522;03;63;131,21307913147;63
3418055;1;3;1;70;1;8;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;44; ; ;1;1; ;03;63;107,911436068857;63
3418056;1;2;1;70;1;8;40;4; ;2;3;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;5000;2;57;57;93;1;1;9302;03;63;212,610481444429;63
3418058;1;1;1;70;1;80;48;1; ;2;80;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;2;7493;03;63;108,510067275624;63
3418060;1;2;1;70;1;5;40;1; ;2;3;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;03;03;74;1;1;7492;03;63;145,384519750278;63
3418060;1;3;1;70;1;2;40;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;45000;2;54;54;55;1;1;5511;03;63;145,384519750278;63
3418061;1;1;1;70;1;1;40;4; ;2;1;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;560000;2;53;53;55;1;1;5521;03;63;131,21307913147;63
3418063;1;2;1;70;1;4;24;4; ;2;72;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;1;7493;03;63;177,871068962053;63
3418083;1;3;1;70;1;9;45;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;03;52;208,66441063549;52
3418093;1;1;1;70;1;8;42;3; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;55;74;1;1;7493;03;52;191,903771520159;52
3418095;1;2;1;70;1;26;40;1; ;2;13;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;40000;2;45;54;95;1;2;9500;03;52;127,205782302665;52
3418095;1;3;1;70;1;21;40;1; ;2;21;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;58;55;1;2;5521;03;52;127,205782302665;52
3418096;1;1;1;70;1;6;45;5; ;2;4;4; ;1;5; ; ; ; ; ; ; ;1; ; ; ;2; ;2;41;98;60;1;1;6031;03;52;231,441075097175;52
3418096;1;2;1;70;1;20;45;1; ;2;16;1; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;07;07;52;1;2;5231;03;52;231,441075097175;52
3418102;1;4;1;70;1;20;48;1; ;2;16;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;74;1;2;7411;03;63;64,6047769265453;63
3418107;1;1;1;70;1;4;36;4; ;2;64;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;81;45;15;1;1;1551;03;63;141,796786587931;63
3418113;1;2;1;70;1;3;48;3; ;2;20;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;53;55;1;1;5529;03;63;123,334866645975;63
3418132;1;1;1;70;1;24;48;1; ;2;24;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;21;14;1;2;1411;03;44;52,7069216163446;44
3418134;1;1;1;70;1;4;52;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;36;1;1;3611;03;44;87,7956460626093;44
3418138;1;3;1;70;1;16;48;1; ;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;58;70;1;2;7020;03;76;798,644633024323;76
3418139;1;2;1;70;1;16;40;1; ;2;16;4; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;70;79;18;1;2;1810;03;76;1063,6095439032;76
3418139;1;3;1;70;1;12;48;1; ;2;12;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;34;22;1;1;2212;03;76;1063,6095439032;76
3418151;1;3;1;70;1;2;48;1; ;2;2;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;55;95;1;1;9500;03;76;857,111392664549;76
3418152;1;3;1;70;1;52;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;03;76;741,510457084791;76
3418154;1;1;1;70;1;4;48;1; ;2;8;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;03;76;887,03344692098;76
3418156;1;5;1;70;1;8;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;03;23;115,951469168788;23
3418157;1;3;1;70;1;16;40;1; ;2;18;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8043;03;23;164,411103280505;23
3418160;1;3;1;70;1;1;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;03;23;107,850895704844;23
3418168;1;3;1;70;1;8;48;1; ;2;12;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;74;1;1;7492;03;76;663,823507786729;76
3418168;1;4;1;70;1;52;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;03;76;663,823507786729;76
3418171;1;2;1;70;1;2;48;1; ;2;3;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;32;91;1;1;9192;03;23;122,993297484079;23
3418175;1;2;1;70;1;96;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;40; ; ;1;2; ;03;23;95,749989977842;23
3418177;1;2;1;70;1;4;48;1; ;2;9;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;45;52;1;1;5244;03;23;162,543363972161;23
3418190;1;2;1;70;1;48;48;1; ;2;23;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;45;1;2;4521;03;23;189,802370325425;23
3418199;1;1;1;70;1;10;48;4; ;2;10;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6031;03;68;566,785278214671;68
3418216;1;2;1;70;1;26;48;4; ;2;26;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;2;1810;03;68;465,274529154308;68
3418224;1;1;1;70;1;52;48;1; ;2;26;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6021;03;66;281,936433145818;66
3418227;1;4;1;70;1;13;48;1; ;2;13;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;21;51;1;1;5125;03;66;319,602730226918;66
3418237;1;3;1;70;1;24;40;1; ;2;20;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;38;74;1;2;7499;03;66;249,22567481745;66
3418245;1;1;1;70;1;10;48;1; ;2;10;1; ;3;2; ; ; ; ;1; ; ; ; ; ; ;2; ;2;42;50;92;1;1;9242;03;66;259,97460633511;66
3418250;2;2;2;70;1;200;48;1; ;2;200;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;15;1;2;1589;03;50;188,146481939827;50
3418251;1;1;1;70;1;52;48;1; ;2;52;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;55;15;1;2;1551;03;50;182,281259723405;50
3418258;1;1;1;70;1;6;48;4; ;2;6;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6031;03;50;218,231152685585;50
3418262;2;1;2;70;1;4;48;1; ;2;12;2; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;58;75;1;1;7522;03;18;77,5058779675884;18
3418263;1;1;1;70;1;10;48;1; ;2;10;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;40;30;52;1;1;5237;03;18;80,4651740632812;18
3418268;1;2;1;70;1;28;20;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;2; ;03;18;32,2314176032825;18
3418269;1;3;1;70;1;8;48;1; ;2;48;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;57;93;1;1;9302;03;18;62,95127672245;18
3418276;1;3;1;70;1;20;40;1; ;2;20;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;32;51;1;2;5135;03;18;47,9175836445664;18
3418277;1;2;1;70;1;8;40;1; ;2;8;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;75;1;1;7512;03;18;30,5586613391911;18
3418277;1;3;1;70;1;256;40;1; ;2;256;1; ;4;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;52;1;2;5211;03;18;30,5586613391911;18
3418279;1;1;1;70;1;4;40;1; ;2;4;1; ;4;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;55;1;1;5522;03;18;96,3036650171889;18
3418280;1;2;1;70;1;20;40;3; ;2;20;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;03;18;30,3581164807936;18
3418302;1;3;1;70;1;4;48;1; ;2;4;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;11;85;1;1;8511;03;17;157,187563418583;17
3418308;1;2;1;70;1;3;48;1; ;2;3;1; ;8;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;16;16;22;1;1;2211;03;17;121,726418838846;17
3418314;1;6;1;70;1;2;48;1; ;2;24;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;38;38;64;1;1;6421;03;17;209,015012705694;17
3418315;1;1;1;70;1;12;48;1; ;2;24;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;70;1;1;7020;03;17;162,747415148269;17
3418326;1;1;1;70;1;4;48;1; ;2;108;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;03;17;191,982643568528;17
3418341;1;1;1;70;1;20;48;1; ;2;48;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;05;05;85;1;2;8514;03;20;129,760671515383;20
3418362;1;1;1;70;1;154;40;2; ;2;154;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;80;1;2;8044;03;15;43,1175318315382;15
3418390;1;3;1;70;1;4;40;1; ;2;3;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;92;1;1;9242;03;63;108,636712371077;63
3418390;1;4;1;70;1;4;48;1; ;2;8;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;97;22;1;1;2220;03;63;108,636712371077;63
3418394;1;1;1;70;1;48;40;1; ;2;192;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;03;63;143,907731967408;63
3418394;1;2;1;70;1;2;40;4; ;2;2;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;93;45;1;1;4552;03;63;143,907731967408;63
3418395;1;2;1;70;1;20;40;4; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;41;52;1;2;5233;03;63;106,633187092697;63
3418397;1;2;1;70;1;32;40;4; ;2;72;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;74;1;2;7493;03;63;128,565438634119;63
3418399;1;1;1;70;1;6;24;4; ;2;180;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;45;92;1;1;9242;03;63;133,941856872651;63
3418399;1;4;1;70;1;12;40;1; ;2;12;1; ;6;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;09;45;52;1;1;5211;03;63;133,941856872651;63
3418400;1;3;1;70;1;8;24;1; ;2;36;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;39;74;1;1;7492;03;47;169,914609424271;47
3418402;1;5;1;70;1;12;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;03;47;100,186103072955;47
3418409;1;3;1;70;1;48;48;1; ;2;48;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;33;74;1;2;7412;03;47;180,018157115011;47
3418424;1;3;1;70;1;208;48;1; ;2;52;4; ;3;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;03;03;74;1;2;7430;03;47;174,686623886267;47
3418424;1;4;1;70;1;12;48;1; ;2;12;2; ;9;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;19;19;75;1;1;7513;03;47;174,686623886267;47
3418425;1;4;1;70;1;26;48;1; ;2;52;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;32;74;1;2;7491;03;47;88,1862545295543;47
3418434;1;2;1;70;1;4;24;3; ;2;4;4; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;41;52;1;1;5229;03;47;227,491968213718;47
3418436;1;2;1;70;1;12;48;1; ;2;2;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;75000;2;33;53;55;1;1;5529;03;47;191,819306775777;47
3418439;1;1;1;70;1;99;48;2; ;2;624;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;31;75;1;2;7512;03;47;156,862557511746;47
3418445;1;1;1;70;1;8;24;1; ;2;52;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;51;55;1;1;5529;03;41;138,383726042431;41
3418469;1;1;1;70;1;2;48;1; ;2;3;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;1;500000;2;97;45;52;1;1;5262;03;54;502,978605341148;54
3418478;1;2;1;70;1;2;48;2; ;2;20;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;85;1;1;8512;03;54;329,097229607401;54
3418479;1;6;1;70;1;2;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;03;63;193,105942194246;63
3418485;1;2;1;70;1;28;48;1; ;2;104;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;55;74;1;2;7493;03;63;65,2342139377651;63
