DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011
5044288;1;2;1;70;2;1;48;8; ;2;3;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;828116;2; ;62;62;01;1;1;10;0111;68;732,395919080251
5044289;1;2;1;70;2;8;40;2; ;2;200;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;32;13;80;1;1;10;8041;68;2190,91729651205
5045489;1;1;1;70;2;3;40;8; ;2;3;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;100000;2; ;62;62;01;1;1;10;0118;52;1641,18934362184
5045562;1;1;1;70;2;4;40;4; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;350000;2; ;55;53;55;1;1;10;5521;52;1966,57751790233
5045571;1;1;1;70;2;4;25;2; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;1500000;2; ;20;61;01;1;1;10;0140;52;2347,50417514579
5048173;1;1;1;70;2;16;40;4; ;2;48;4; ;4;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;830000;2; ;57;61;01;1;2;10;0140;20;2039,08886712807
5048183;1;3;1;70;2;24;48;1; ;2;156;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;77;53;55;1;2;10;5529;20;1635,36790427645
5048261;1;2;1;70;2;12;40;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;53;53;55;1;1;10;5529;20;1768,43862121205
5048272;1;3;1;70;2;48;44;1; ;2;48;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;450000;2; ;45;54;95;1;2;10;9500;20;709,345507039189
5048364;1;2;1;70;2;4;40;1; ;2;16;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;53;15;1;1;10;1521;41;805,808973049791
5048385;1;4;1;70;2;4;30;4; ;2;4;1; ;2;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;1600000;2; ;19;40;50;1;1;10;5011;41;976,779875006742
5048385;1;7;1;70;2;1;48;1; ;2;30;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;44;11;01;1;1;10;0123;41;976,779875006742
5048397;1;4;1;70;2;12;45;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;03; ; ;1;1;10; ;41;757,483619032017
5048435;1;3;1;70;2;4;48;2; ;2;3;1; ;3;2;1; ; ; ; ; ; ; ;1; ; ; ;1;300000;828116;2; ;32;32;91;1;1;10;9192;41;917,952997667807
5048488;1;3;1;70;2;5;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;890000; ; ;39; ; ;1;1;10; ;41;1171,54510941161
5048497;1;2;1;70;2;4;48;2; ;2;3;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;19;45;15;1;1;10;1581;41;433,621428029433
5048679;1;3;1;70;2;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;45; ; ;1;2;10; ;47;473,15617242358
5048691;1;3;1;70;2;52;52;1; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;58;95;45;1;2;10;4522;47;294,841096329721
5048705;1;2;1;70;2;240;48;3; ;2;240;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;54;59;75;1;2;10;7512;47;294,841096329721
5048726;1;3;1;70;2;8;48;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;53;53;55;1;1;10;5521;47;754,009106940247
5048726;1;6;1;70;2;144;48;1; ;2;144;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;560000;2; ;53;53;55;1;2;10;5521;47;754,009106940247
5048735;1;2;1;70;2;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;59; ; ;1;1;10; ;47;752,387044754475
5048744;1;2;1;70;2;20;42;4; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;64;1;2;10;6422;47;602,322369835595
5048765;1;2;1;70;2;12;48;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ;54; ; ;1;1;10; ;47;752,387044754475
5048779;1;2;1;70;2;52;24;1; ;2;144;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;53;53;55;1;2;10;5521;47;550,314510291798
5048779;1;3;1;70;2;36;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;45; ; ;1;2;10; ;47;550,314510291798
5048796;1;3;1;70;2;144;48;1; ;2;144;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;97;52;1;2;10;5221;47;294,841096329721
5048797;1;2;1;70;2;4;48;1; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;53;55;1;1;10;5529;47;759,518164435438
5048798;1;4;1;70;2;32;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;200000; ; ;45; ; ;1;2;10; ;47;478,66522991877
5048799;1;4;1;70;2;8;40;8; ;2;24;8; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;62;62;01;1;1;10;0115;47;294,841096329721
5048805;1;3;1;70;2;144;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ;59; ; ;1;2;10; ;47;567,235969476475
5048813;1;1;1;70;2;8;24;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;200000; ; ;53; ; ;1;1;10; ;47;602,322369835595
5048814;1;2;1;70;2;4;48;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;54;54;95;1;1;10;9500;47;294,841096329721
5048816;1;6;1;70;2;4;48;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;250000; ; ;53; ; ;1;1;10; ;47;597,103440884125
5048830;1;3;1;70;2;2;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;97;60;1;1;10;6022;47;791,10186192606
5048839;1;2;1;70;2;16;48;3; ;2;240;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;54;54;95;1;2;10;9500;47;484,17428741396
5048842;1;4;1;70;2;4;48;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;54;54;95;1;1;10;9500;47;781,082785571106
5048849;1;3;1;70;2;14;48;1; ;2;15;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;45;54;95;1;2;10;9500;54;824,780998230176
5048950;1;1;1;70;2;8;40;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;61;61;01;1;1;10;0116;54;360,807687609081
5048950;1;3;1;70;2;8;8;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;100000; ; ;61;61;01;1;1;10;0116;54;360,807687609081
5048952;1;2;1;70;2;32;40;4; ;2;32;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;62;62;01;1;2;10;0116;54;360,807687609081
5048954;1;3;1;70;2;104;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;13; ; ;1;2;10; ;54;546,648634124728
5048970;1;1;1;70;2;1;48;4; ;2;1;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;250000;450000;2; ;61;61;01;1;1;10;0140;54;1338,33109099725
5048970;1;2;1;70;2;1;36;4; ;2;2;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;30000;600000;2; ;61;61;01;1;1;10;0140;54;1338,33109099725
5048981;1;1;1;70;2;2;24;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;125000;300000;2; ;62;62;01;1;1;10;0140;54;1064,52483416077
5048997;1;2;1;70;2;16;40;4; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;62;01;1;2;10;0115;54;587,07334194351
5048997;1;3;1;70;2;16;48;4; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000; ; ;93;62;01;1;2;10;0115;54;587,07334194351
5049004;1;3;1;70;2;12;30;3; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;250000;2; ;54;55;74;1;1;10;7493;54;360,807687609081
5049009;1;6;1;70;2;1;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ;59; ; ;1;1;10; ;54;693,28594868603
5049017;1;1;1;70;2;4;54;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;240000;600000;2; ;61;61;01;1;1;10;0140;54;482,453771118366
5049019;1;3;1;70;2;156;48;1; ;2;156;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;53;54;95;1;2;10;9500;54;360,807687609081
5049020;1;3;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828000; ; ;13; ; ;1;1;10; ;54;360,807687609081
5049026;1;1;1;70;2;2;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;210000;300000;2; ;62;62;01;1;1;10;0115;54;360,807687609081
5049032;1;1;1;70;2;3;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;1000000;2; ;62;62;01;1;1;10;0140;54;830,251559650395
5049074;1;1;1;70;2;4;40;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;200000;2; ;61;61;01;1;1;10;0140;70;1149,84627730611
5049074;1;4;1;70;2;4;42;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;62;62;01;1;1;10;0140;70;1149,84627730611
5049076;1;3;1;70;2;5;40;4; ;2;5;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;95;95;45;1;1;10;4521;70;711,071195144119
5049082;1;2;1;70;2;6;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1500000; ; ;45; ; ;1;1;10; ;70;1661,45068641012
5049083;1;3;1;70;2;3;45;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;350000;2; ;62;62;01;1;1;10;0140;70;635,027853300707
5049083;1;6;1;70;2;4;40;4; ;2;5;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;95;95;45;1;1;10;4521;70;635,027853300707
5049083;1;8;1;70;2;4;30;3; ;2;36;3; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;200000;2; ;54;54;95;1;1;10;9500;70;635,027853300707
5049107;1;3;1;70;2;6;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ;45; ; ;1;1;10; ;70;1341,57417043503
5049115;1;5;1;70;2;12;40;1; ;2;12;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;1;10;5235;70;1254,28729857471
5049116;1;3;1;70;2;7;40;1; ;2;48;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;54;95;1;1;10;9500;70;840,316547853417
5049118;1;5;1;70;2;5;40;4; ;2;5;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;61;61;01;1;1;10;0121;70;2319,70768375131
5049123;1;2;1;70;2;104;40;3; ;2;110;3; ;1;2;7; ; ; ; ; ; ; ;1; ; ; ;2; ;380000;2; ;54;54;95;1;2;10;9500;70;744,901247726957
5049270;1;2;1;70;2;2;60;8; ;2;2;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;480000;500000;2; ;62;62;01;1;1;10;0114;73;4341,1718493696
5049275;1;1;1;70;2;4;50;8; ;2;4;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;600000;2; ;62;62;01;1;1;10;0130;73;2874,70550034752
5049280;1;3;1;70;2;3;50;8; ;2;5;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;600000;2; ;62;62;01;1;1;10;0119;73;2169,29031332106
5049281;1;3;1;70;2;2;54;8; ;2;2;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;180000;828116;2; ;62;62;01;1;1;10;0119;73;3323,74587785698
5049282;1;2;1;70;2;24;48;1; ;2;48;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;45;38;64;1;2;10;6421;73;5805,09028683874
5049283;1;2;1;70;2;8;9;4; ;2;156;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;40000;2; ;62;61;01;1;1;10;0119;73;2483,81011359986
5049289;1;2;1;70;2;60;60;8; ;2;12;8; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;62;62;01;1;2;10;0140;73;4216,10284575475
5049292;1;2;1;70;2;12;48;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;53;53;01;1;1;10;0114;73;2703,50369116686
5049306;1;1;1;70;2;30;40;1; ;2;56;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;830000;2; ;62;54;95;1;2;10;9500;73;1665,95511955286
5049306;1;2;1;70;2;20;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;45; ; ;1;2;10; ;73;1665,95511955286
5049351;1;2;1;70;2;3;48;8; ;2;3;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;600000;2; ;62;62;01;1;1;10;0115;73;2857,7992376053
5049354;1;2;1;70;2;1;50;1; ;2;2;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;1;300000;800000;2; ;95;95;45;1;1;10;4521;73;1543,15603734079
5049355;1;2;1;70;2;52;48;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;54;55;1;2;10;5529;73;3913,39998042273
5049360;1;3;1;70;2;16;50;1; ;2;96;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;99;45;1;2;10;4530;73;3211,03977406973
5049375;1;2;1;70;2;36;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ;53; ; ;1;2;10; ;73;2346,35284481123
5049418;1;3;1;70;2;8;48;1; ;2;8;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;62;97;01;1;1;10;0114;73;4005,49934019324
5049419;1;1;1;70;2;3;20;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;828116;2; ;58;58;74;1;1;10;7492;73;1491,5633094427
5049425;1;3;1;70;2;8;48;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;95;45;1;1;10;4521;73;3430,86011194091
5049427;1;2;1;70;2;192;48;1; ;2;192;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;03;32;75;1;2;10;7512;73;4212,41625724194
5049527;1;3;1;70;2;3;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;97; ; ;1;1;10; ;76;3889,6652400263
5049543;1;1;1;70;2;4;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;87;87;24;1;1;10;2412;13;1136,50558465837
5049626;1;3;1;70;2;12;45;8; ;2;14;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;61;61;01;1;1;10;0121;18;346,390173096931
5049669;1;2;1;70;2;10;30;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;700000; ; ;45; ; ;1;1;10; ;18;607,109817525686
5049745;1;4;1;70;2;4;40;1; ;2;4;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;62;62;01;1;1;10;0117;19;1272,19153260648
5049756;1;1;1;70;2;21;45;4; ;2;21;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;960000;2; ;95;95;45;1;2;10;4521;19;1060,73955835572
5049759;1;3;1;70;2;12;40;1; ;2;104;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;19;39;15;1;1;10;1521;19;699,487761559953
5049765;1;1;1;70;2;43;40;3; ;2;43;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;54;95;1;2;10;9500;19;635,769911895767
5049766;1;5;1;70;2;24;40;1; ;2;4;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;59;45;52;1;2;10;5233;19;2242,8070373474
5049770;1;2;1;70;2;16;40;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;58;55;15;1;2;10;1581;19;635,769911895767
5049770;1;3;1;70;2;52;45;3; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;54;95;1;2;10;9500;19;635,769911895767
5049773;1;4;1;70;2;156;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ;55; ; ;1;2;10; ;19;1103,34841142162
5049775;1;1;1;70;2;52;40;3; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;400000;2; ;54;61;01;1;2;10;0111;19;1235,19166921647
5049784;1;2;1;70;2;52;40;3; ;2;98;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;94;15;1;2;10;1581;19;2539,21467056708
5049787;1;2;1;70;2;24;40;1; ;2;24;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;59;59;85;1;2;10;8519;19;1470,85991599812
5049807;1;2;1;70;2;104;40;3; ;2;104;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;54;53;55;1;2;10;5521;19;635,769911895767
5049807;2;2;2;70;2;104;48;1; ;2;156;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;55;21;15;1;2;10;1571;19;635,769911895767
5049810;1;4;1;70;2;26;48;4; ;2;26;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;63;63;02;1;2;10;0201;19;635,769911895767
5049886;1;3;1;70;2;4;16;4; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;61;61;01;1;1;10;0140;19;1016,7052798578
5049923;1;1;1;70;2;40;40;1; ;2;40;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;32;38;75;1;2;10;7513;19;1016,7052798578
5049932;1;3;1;70;2;52;40;1; ;2;104;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;59;59;85;1;2;10;8531;19;416,761598389366
5049932;2;1;2;70;2;40;40;1; ;2;52;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;39;80;1;2;10;8060;19;416,761598389366
5049932;2;2;2;70;2;36;40;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;54; ; ;1;2;10; ;19;416,761598389366
5049935;1;1;1;70;2;8;30;1; ;2;12;1; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;45;45;52;1;1;10;5211;19;1204,11296078407
5049948;1;1;1;70;2;52;40;1; ;2;104;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;58;54;95;1;2;10;9500;19;459,084738778378
5049949;1;1;1;70;2;36;40;1; ;2;36;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;33;33;52;1;2;10;5233;19;1478,92874232559
5049952;1;2;1;70;2;48;48;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;55;74;1;2;10;7493;19;964,182038389269
5049954;1;3;1;70;2;36;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;95; ; ;1;2;10; ;19;447,448541187024
5049957;1;2;1;70;2;150;40;3; ;2;180;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;54;74;1;2;10;7493;19;679,55366905388
5049957;1;3;1;70;2;40;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;45; ; ;1;2;10; ;19;679,55366905388
5049961;1;1;1;70;2;4;40;1; ;2;4;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;1;450000;828116;2; ;71;70;13;1;1;10;1320;19;470,720936369732
5049962;1;4;1;70;2;8;40;1; ;2;8;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;97;13;1;1;10;1320;19;416,761598389366
5049999;2;1;2;70;2;4;50;4; ;2;8;4; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;95;95;45;1;1;10;4522;19;472,658073009893
5050002;1;1;1;70;2;52;40;1; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;58;95;45;1;2;10;4530;19;1262,82485973838
