DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;FT;DPTO;fex_c_2011
5030351;1;9;1;50; ;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;76;1689,35609519817
5030352;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;2638,30211938735
5030352;1;2;1;50; ;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;10;1;76;2638,30211938735
5030352;1;3;1;50; ;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;76;2638,30211938735
5030355;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;2240,33442868973
5030356;1;1;1;50; ;1;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;10;1;76;2645,05070044665
5030359;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;2764,99349545521
5030359;1;2;1;50; ;1; ; ;2;6;ASISTIENDO AL MEDICO;2;1; ; ; ; ; ; ; ; ; ; ;10;1;76;2764,99349545521
5030359;1;3;1;50; ;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;76;2764,99349545521
5030359;1;4;1;50; ;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;76;2764,99349545521
5030359;1;5;1;50; ;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;76;2764,99349545521
5030359;1;6;1;50; ;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;76;2764,99349545521
5030359;1;8;1;50; ;1;1; ;8;3; ;2;2;2;1; ; ; ; ; ; ; ;1;10;1;76;2764,99349545521
5030360;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;2752,5872070823
5030360;1;2;1;50; ;1;2; ;2;6;DILIGENCIAS;2;2;2;1; ; ; ; ; ; ; ;1;10;1;76;2752,5872070823
5030363;1;1;1;50; ;1;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;10;1;76;2347,43072815391
5030363;1;2;1;50; ;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;2347,43072815391
5030363;1;3;1;50; ;1; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;10;1;76;2347,43072815391
5030363;1;4;1;50; ;1; ; ;4;3; ;2;2;2;2;1;12; ; ; ; ; ; ;10;1;76;2347,43072815391
5030364;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;1529,82464961506
5030365;1;1;1;50; ;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;76;1167,0752917788
5030365;1;2;1;50; ;1; ; ;2;3; ;2;2;1; ; ; ; ; ; ; ; ; ;10;1;76;1167,0752917788
5030373;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;2403,37929073714
5030373;1;2;1;50; ;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;2403,37929073714
5030374;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;2476,64498355141
5030376;1;1;1;50; ;1; ; ;1;6;DORMIR;2;1; ; ; ; ; ; ; ; ; ; ;10;1;76;2156,10415226888
5030376;1;2;1;50; ;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;2156,10415226888
5030377;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;2560,82042402581
5030377;1;2;1;50; ;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;2560,82042402581
5030386;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;2518,85351010514
5030389;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;603,399378337475
5030389;1;2;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;603,399378337475
5030389;1;3;1;50;05;1; ; ;3;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;603,399378337475
5030389;1;4;1;50;05;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;603,399378337475
5030390;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1136,81004935308
5030390;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1136,81004935308
5030390;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1136,81004935308
5030391;1;1;1;50;05;1; ; ;1;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1432,40617295408
5030391;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1432,40617295408
5030391;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1432,40617295408
5030391;1;4;1;50;05;1; ; ;1;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1432,40617295408
5030392;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;877,343409560962
5030392;1;2;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;877,343409560962
5030392;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;877,343409560962
5030393;1;1;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1285,0168295482
5030393;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1285,0168295482
5030394;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1142,36987120256
5030395;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1141,33345052339
5030395;1;2;1;50;05;1; ; ;2;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1141,33345052339
5030395;1;3;1;50;05;1;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;10;1;05;1141,33345052339
5030395;1;4;1;50;05;1;1; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;10;1;05;1141,33345052339
5030396;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;972,887970991673
5030397;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1280,49342837789
5030398;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1280,49342837789
5030399;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1046,58264269461
5030399;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1046,58264269461
5030400;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;2514,90931600434
5030400;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;2514,90931600434
5030401;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;2560,98685675578
5030402;1;1;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1738,86397676743
5030402;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1738,86397676743
5030402;1;5;1;50;05;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1738,86397676743
5030402;1;6;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1738,86397676743
5030402;1;7;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1738,86397676743
5030403;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1241,16459012388
5030403;1;2;1;50;05;1; ; ;2;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1241,16459012388
5030403;1;3;1;50;05;1;1; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;10;1;05;1241,16459012388
5030404;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1573,62742765124
5030404;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1573,62742765124
5030404;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1573,62742765124
5030405;1;1;1;50;05;1; ; ;1;6;JUGAR DOMINO;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1220,58794407581
5030405;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1220,58794407581
5030405;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1220,58794407581
5030406;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1545,56111709458
5030406;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1545,56111709458
5030407;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1211,32215784526
5030408;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;951,038081263902
5030408;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;951,038081263902
5030408;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;951,038081263902
5030408;1;4;1;50;05;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;951,038081263902
5030409;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1146,89327237287
5030409;1;2;1;50;05;1; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;10;1;05;1146,89327237287
5030410;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1280,49342837789
5030411;1;1;1;50;05;1; ; ;1;6;VER TELEVISION;1; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1141,33345052339
5030411;1;2;1;50;05;1; ; ;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ;10;1;05;1141,33345052339
5030411;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1141,33345052339
5030411;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1141,33345052339
5030412;1;1;1;50;05;1; ; ;1;6;VIENDO TELEVISION Y DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1142,36987120256
5030413;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1173,1822002392
5030413;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1173,1822002392
5030413;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1173,1822002392
5030413;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1173,1822002392
5030413;1;5;1;50;05;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1173,1822002392
5030414;1;1;1;50;05;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1317,8808594571
5030414;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1317,8808594571
5030414;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1317,8808594571
5030414;1;5;1;50;05;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1317,8808594571
5030415;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1146,89327237287
5030415;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1146,89327237287
5030416;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1537,14651479674
5030416;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1537,14651479674
5030416;1;4;1;50;05;1; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1537,14651479674
5030416;1;5;1;50;05;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1537,14651479674
5030416;1;7;1;50;05;1; ; ;7;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1537,14651479674
5030417;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;603,399378337475
5030417;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;603,399378337475
5030417;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;603,399378337475
5030417;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;603,399378337475
5030417;1;5;1;50;05;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;603,399378337475
5030417;1;6;1;50;05;1; ; ;6;6;ESCUCHAR MUSICA;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;603,399378337475
5030417;1;7;1;50;05;1; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;603,399378337475
5030417;1;8;1;50;05;1; ; ;8;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;603,399378337475
5030418;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1201,23893482547
5030418;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1201,23893482547
5030419;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;977,411372161979
5030419;1;2;1;50;05;1;3; ;2;3; ;2;2;2;1; ; ; ; ; ; ; ;1;10;1;05;977,411372161979
5030420;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1320,91611764185
5030420;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1320,91611764185
5030420;1;3;1;50;05;1; ; ;3;4; ;2;2;1; ; ; ; ; ; ; ; ; ;10;1;05;1320,91611764185
5030420;1;5;1;50;05;1; ; ;5;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1320,91611764185
5030420;1;6;1;50;05;1; ; ;6;6;JUGAR PLAY;2;2;2;2;1;13;NO TIENE PLATA PARA SACAR HOJAS DE VIDA; ; ; ; ; ;10;1;05;1320,91611764185
5030421;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;800,905190303352
5030421;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;800,905190303352
5030421;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;800,905190303352
5030421;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;800,905190303352
5030421;1;5;1;50;05;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;800,905190303352
5030422;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1111,25419524424
5030422;1;2;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1111,25419524424
5030423;1;1;1;50;05;1; ; ;1;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1086,98778807079
5030423;1;2;1;50;05;1; ; ;2;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1086,98778807079
5030423;1;3;1;50;05;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1086,98778807079
5030423;1;4;1;50;05;1; ; ;3;6;ES VICIOSO;2;2;2;2;1;11; ; ; ; ; ; ;10;1;05;1086,98778807079
5030424;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1395,5782151775
5030424;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;10;1;05;1395,5782151775
5030425;1;1;1;50;05;1;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;10;1;05;1460,09977868366
5030425;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1460,09977868366
5030425;1;3;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1460,09977868366
5030426;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;893,63347743925
5030426;1;2;1;50;05;1; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;10;1;05;893,63347743925
5030427;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1204,29787619752
5030427;1;2;1;50;05;1; ; ;2;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1204,29787619752
5030427;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1204,29787619752
5030427;1;4;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1204,29787619752
5030428;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;967,32814914219
5030428;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;967,32814914219
5030428;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;10;1;05;967,32814914219
5030430;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;673,51187915683
5030430;1;2;1;50;05;1; ; ;2;6;INCAPACITADO;2;1; ; ; ; ; ; ; ; ; ; ;10;1;05;673,51187915683
5030430;1;3;1;50;05;1;2; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;10;1;05;673,51187915683
5030430;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;673,51187915683
5030430;1;5;1;50;05;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;673,51187915683
5030430;1;6;1;50;05;1; ; ;6;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;673,51187915683
5030431;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;1;11; ; ; ; ; ; ;10;1;05;1130,79442061314
5030431;1;2;1;50;05;1; ; ;2;2; ;1; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1130,79442061314
5030431;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1130,79442061314
5030431;1;5;1;50;05;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1130,79442061314
5030431;1;6;1;50;05;1; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1130,79442061314
5030432;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1220,58794407581
5030432;1;2;1;50;05;1;1; ;2;6;CAMINAR;2;2;2;1; ; ; ; ; ; ; ;1;10;1;05;1220,58794407581
5030432;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1220,58794407581
5030433;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1285,0168295482
5030433;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1285,0168295482
5030434;1;1;1;50;05;1; ; ;1;6;ENFERMO;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1280,49342837789
5030435;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1146,89327237287
5030435;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1146,89327237287
5030436;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1390,90482496372
5030436;1;2;1;50;05;1; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;10;1;05;1390,90482496372
5030437;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1136,81004935308
5030437;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1136,81004935308
5030437;1;3;1;50;05;1;1; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;10;1;05;1136,81004935308
5030438;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1280,49342837789
5030439;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1184,94886694718
5030439;1;2;1;50;05;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1184,94886694718
5030439;1;3;1;50;05;1; ; ;2;6;SENTADO VER TELEVISION EN CAMA;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;1184,94886694718
5030440;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1063,11537765014
5030440;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1063,11537765014
5030441;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;640,246714188945
5030442;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1146,89327237287
5030442;1;2;1;50;05;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1146,89327237287
5030443;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1280,49342837789
5030444;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;580,231737941893
5030444;1;2;1;50;05;1; ; ;2;6;ENFERMO;2;2;2;2;2; ; ; ; ; ; ; ;10;1;05;580,231737941893
5030444;1;3;1;50;05;1; ; ;3;4; ;2;2;2;2;1;13;NO NECESITA TRABAJAR; ; ; ; ; ;10;1;05;580,231737941893
5030444;1;4;1;50;05;1; ; ;4;6;EN GIMNASIO;2;2;2;2;1;10; ; ; ; ; ; ;10;1;05;580,231737941893
5030444;1;5;1;50;05;1;1; ;5;4; ;2;2;2;1; ; ; ; ; ; ; ;1;10;1;05;580,231737941893
5030445;1;1;1;50;05;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;10;1;05;2284,73974240513
5030446;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;967,32814914219
5030446;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;967,32814914219
5030446;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;967,32814914219
5030447;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;571,184935601282
5030448;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;05;1046,58264269461
