DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
4513884;1;2;1;70;05;2;48;4; ;2;2;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;1350000;1900000;1;2;03;03;75;1;1;7512;01;05;1284,38208952026
4513891;1;3;1;70;05;4;48;4; ;2;4;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;4300000;3500000;1;1;19;19;74;1;1;7412;01;05;1163,43273136613
4513897;1;3;1;70;05;30;48;1; ;2;60;1; ;3;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1000000;1;1;11;11;74;1;2;7412;01;05;1390,39311554381
4513900;1;1;1;70;05;3;48;2; ;2;4;4; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;1;2000000;1600000;2; ;13;17;92;1;1;9214;01;05;1042,77845153537
4513911;1;3;1;70;05;2;48;1; ;2;2;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;560000;737717;2; ;45;45;52;1;1;5233;01;05;1042,77845153537
4513914;1;2;1;70;05;1;48;1; ;2;1;1; ;4;2;3; ; ; ; ; ; ; ; ; ; ;1;1;1100000;737000;2; ;45;45;52;1;1;5237;01;05;1121,9145850716
4513916;1;1;1;70;05;8;48;1; ;2;3;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;1;850000;1200000;2; ;97;97;63;1;1;6310;01;05;1305,95774531486
4513923;1;1;1;70;05;2;48;1; ;2;2;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;1200000;1200000;1;1;45;45;15;1;1;1589;01;05;1305,95774531486
4513930;1;3;1;70;05;6;48;1; ;2;2;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;84;45;52;1;1;5237;01;05;880,383624104458
4513934;1;3;1;70;05;1;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;59;59;85;1;1;8511;01;05;916,295769033742
4513936;1;2;1;70;05;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;55; ; ;1;2; ;01;05;1223,05497264088
4513940;1;2;1;70;05;4;24;1; ;2;2;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;1;600000;400000;2; ;53;53;55;1;1;5521;01;05;963,286396778437
4513948;1;3;1;70;05;2;48;1; ;2;2;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;737000;2; ;45;45;52;1;1;5233;01;05;1100,338929277
4513951;1;1;1;70;05;52;48;1; ;2;104;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;45;53;55;1;2;5529;01;05;1159,16813943794
4513965;1;1;1;70;05;4;48;4; ;2;3;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;60000;781242;2; ;53;79;17;1;1;1743;01;05;1039,01181239762
4513966;1;1;1;70;05;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;38; ; ;1;1; ;01;05;1226,82161177863
4513967;1;3;1;70;05;4;48;1; ;2;260;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;19;16;18;1;1;1810;01;05;1100,338929277
4513973;1;2;1;70;05;32;48;1; ;2;32;1; ;9;1;2; ; ; ;1; ; ; ; ; ; ; ;2; ;781200;1;2;19;19;45;1;2;4521;01;05;1169,261134037
4513976;1;5;1;70;05;20;48;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;45;45;52;1;2;5229;01;05;1332,83263780218
4513981;1;1;1;70;05;1;48;4; ;2;1;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1000000;1000000;2; ;93;93;45;1;1;4552;01;05;1042,77845153537
4513981;1;3;1;70;05;1;48;4; ;2;1;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;1000000;2; ;93;93;45;1;1;4552;01;05;1042,77845153537
4513988;1;2;1;70;05;5;48;4; ;2;96;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;32;32;75;1;1;7512;01;05;894,36419201844
4513994;1;1;1;70;05;24;48;1; ;2;24;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;62;62;45;1;2;4521;01;05;1305,95774531486
4513998;1;3;1;70;05;2;48;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1100000;900000;2; ;58;58;80;1;1;8043;01;05;1496,8521188731
4514000;1;5;1;70;05;40;48;1; ;2;40;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;45;39;52;1;2;5237;01;05;1303,0238951108
4514001;1;3;1;70;05;4;48;4; ;2;4;1; ;6;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;800000;1;1;45;79;18;1;1;1810;01;05;1204,79797867829
4514009;1;4;1;70;05;12;48;1; ;2;2;4; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;1;2300000;2500000;2; ;19;19;75;1;1;7512;01;05;1222,61786274777
4514018;1;3;1;70;05;16;48;1; ;2;54;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;79;79;18;1;2;1810;01;05;963,286396778437
4514019;1;1;1;70;05;52;48;4; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;53;54;95;1;2;9500;01;05;1630,56688980621
4514019;1;6;1;70;05;3;48;1; ;2;3;1; ;4;2;9;POR COBERTURA; ; ; ; ; ; ; ; ; ;1;1;389000;737717;2; ;55;55;70;1;1;7020;01;05;1630,56688980621
4514020;1;5;1;70;05;1;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ;45; ; ;1;1; ;01;05;985,217973793739
4514021;1;3;1;70;05;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781200; ; ;45; ; ;1;1; ;01;05;1123,53923871161
4514026;1;1;1;70;05;3;48;1; ;2;3;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1000000;737717;2; ;85;85;45;1;1;4541;01;05;1427,88192397241
4514029;1;2;1;70;05;7;48;1; ;2;8;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;95;95;45;1;1;4521;01;05;1324,5995509054
4514032;1;1;1;70;05;1;48;3; ;2;28;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;59;59;85;1;1;8532;01;05;1287,70075135227
4514038;1;2;1;70;05;2;48;4; ;2;5;4; ;1;2;6; ; ; ; ; ; ; ; ; ; ;1;1;500000;1400000;2; ;95;95;45;1;1;4521;01;05;1223,05497264088
4514050;1;1;1;70;05;24;48;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;55;53;55;1;2;5529;01;05;1226,82161177863
4514052;1;3;1;70;05;8;48;1; ;2;52;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;39;53;55;1;1;5530;01;05;1226,82161177863
4514058;1;2;1;70;05;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781200; ; ;45; ; ;1;1; ;01;05;1118,62481364683
4514069;1;1;1;70;05;8;48;1; ;2;4;1; ;2;2;2; ; ; ;1; ; ; ; ; ; ; ;1;160000;737717;1;4;83;83;28;1;1;2811;01;05;1390,39311554381
4514115;1;1;1;70;08;60;48;1; ;2;98;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;39;32;74;1;2;7411;01;08;512,009141519762
4514115;1;2;1;70;08;100;48;1; ;2;13;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;21;13;80;1;2;8060;01;08;512,009141519762
4514118;1;3;1;70;08;48;48;1; ;2;48;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;03;13;80;1;2;8042;01;08;440,964253024063
4514120;1;2;1;70;08;8;48;1; ;2;9;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;45;39;36;1;1;3614;01;08;691,994909995232
4514129;1;3;1;70;08;52;48;1; ;2;52;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;03;38;74;1;2;7499;01;08;586,707454868192
4514132;1;2;1;70;08;44;48;1; ;2;44;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;59;59;85;1;2;8511;01;08;547,413155364614
4514133;1;2;1;70;08;2;40;3; ;2;720;3; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;780000;2; ;54;54;95;1;1;9500;01;08;655,248836048421
4514134;1;2;1;70;08;44;48;1; ;2;46;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;52;1;2;5211;01;08;515,636018219957
4514134;1;6;1;70;08;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;700000; ; ;32; ; ;1;1; ;01;08;515,636018219957
4514151;1;7;1;70;08;8;48;1; ;2;8;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;45;38;74;1;1;7499;01;08;597,530386456363
4514156;1;3;1;70;08;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;03; ; ;1;1; ;01;08;641,985436440467
4514158;1;5;1;70;08;3;48;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;740000;750000;2; ;55;45;18;1;1;1810;01;08;540,283589314673
4514163;1;2;1;70;08;8;48;1; ;2;44;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;783000;2; ;87;87;28;1;1;2811;01;08;578,99414232504
4514164;1;4;1;70;08;4;48;1; ;2;5;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;1200000;2; ;87;87;28;1;1;2811;01;08;611,162593665935
4514169;1;3;1;70;08;8;24;1; ;2;8;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;33;59;93;1;1;9309;01;08;554,734275657284
4514176;1;4;1;70;08;24;48;1; ;2;24;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781200;2; ;58;12;75;1;2;7512;01;08;533,95517642487
4514182;1;2;1;70;08;104;48;1; ;2;156;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;760000;2; ;53;53;55;1;2;5529;01;08;763,009946468268
4514182;2;3;2;70;08;2;48;1; ;2;2;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;1;270000;300000;2; ;45;45;52;1;1;5211;01;08;763,009946468268
4514183;1;2;1;70;08;8;48;1; ;2;104;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;59;59;85;1;1;8512;01;08;715,981709460498
4514185;1;3;1;70;08;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ;39; ; ;1;1; ;01;08;1146,10686772439
4514197;1;3;1;70;08;32;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;740000; ; ;16; ; ;1;2; ;01;08;643,420951492129
4514201;1;2;1;70;08;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;97; ; ;1;1; ;01;08;499,575588555856
4514211;1;3;1;70;08;16;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;780000; ; ;33; ; ;1;2; ;01;08;646,901718927472
4514213;1;3;1;70;08;12;48;1; ;2;14;4; ;1;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;93;93;50;1;1;5020;01;08;611,784861309868
4514216;1;2;1;70;08;34;48;1; ;2;52;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;53;53;55;1;2;5521;01;08;548,848670416276
4514219;1;5;1;70;08;24;48;1; ;2;24;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;740000;2; ;33;33;71;1;2;7122;01;08;789,054373049315
4514219;1;9;1;70;08;52;48;1; ;2;52;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;53;53;55;1;2;5529;01;08;789,054373049315
4514222;1;5;1;70;08;4;48;1; ;2;6;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1080000;2; ;03;03;45;1;1;4530;01;08;614,507484559317
4514228;1;8;1;70;08;2;48;1; ;2;10;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;77;77;52;1;1;5223;01;08;531,581179137932
4514228;1;9;1;70;08;4;48;1; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;45;77;52;1;1;5211;01;08;531,581179137932
4514229;1;2;1;70;08;52;48;3; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;55;54;95;1;2;9500;01;08;557,428343837433
4514239;1;2;1;70;08;24;48;4; ;2;24;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;740000;2; ;13;57;93;1;2;9302;01;08;506,166683667609
4514240;1;4;1;70;08;20;60;1; ;2;20;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;58;58;75;1;2;7522;01;08;719,729177584903
4514245;1;3;1;70;08;6;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;45; ; ;1;1; ;01;08;432,929555469131
4514245;1;4;1;70;08;18;48;1; ;2;19;1; ;6;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;1800000;2; ;02;02;45;1;2;4521;01;08;432,929555469131
4514248;1;1;1;70;08;1;48;1; ;2;156;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;782000;2; ;45;45;52;1;1;5232;01;08;584,881318418489
4514249;1;4;1;70;08;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;781240;2; ;55;97;45;1;1;4530;01;08;621,206337208054
4514253;1;2;1;70;08;32;24;1; ;2;32;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;39;39;52;1;2;5239;01;08;606,837738304137
4514254;1;1;1;70;08;5;48;1; ;2;5;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;13;13;80;1;1;8060;01;08;808,67216912827
4514259;1;3;1;70;08;10;24;1; ;2;48;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737000;2; ;13;13;80;1;1;8045;01;08;569,1028745612
4514259;1;4;1;70;08;4;24;1; ;2;28;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737000;2; ;45;45;52;1;1;5234;01;08;569,1028745612
4514268;1;3;1;70;08;36;48;1; ;2;36;1; ;6;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;45;55;92;1;2;9249;01;08;639,989697959067
4514268;1;4;1;70;08;4;48;1; ;2;52;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;55;53;55;1;1;5530;01;08;639,989697959067
4514274;1;5;1;70;08;76;48;1; ;2;76;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;53;54;74;1;2;7493;01;08;486,258656578509
4514307;1;1;1;70;08;4;48;1; ;2;5;1; ;6;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;3500000;1;1;02;02;45;1;1;4530;01;08;606,837738304137
4514332;1;2;1;70;11;1;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;737717;737717;2; ;87;87;45;1;1;4541;01;11;5151,26200112136
4514333;1;2;1;70;11;48;48;1; ;2;48;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;32;39;45;1;2;4542;01;11;2330,50706366871
4514333;1;3;1;70;11;32;48;2; ;2;4;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;58;59;92;1;2;9212;01;11;2330,50706366871
4514334;1;2;1;70;11;5;48;1; ;2;5;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;737717;1;2;36;36;60;1;1;6031;01;11;2921,46182957184
4514334;1;3;1;70;11;5;48;1; ;2;5;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;36;36;60;1;1;6031;01;11;2921,46182957184
4514341;1;1;1;70;11;8;48;1; ;2;108;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;79;79;18;1;1;1810;01;11;3563,24804729059
4514344;1;1;1;70;11;12;48;1; ;2;12;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;39;95;45;1;1;4521;01;11;2465,10509494886
4514344;1;3;1;70;11;2;48;2; ;2;2;1; ;3;2;3; ; ; ; ; ; ; ; ; ; ;1;1;600000;1000000;2; ;39;45;52;1;1;5233;01;11;2465,10509494886
4514345;1;3;1;70;11;12;48;1; ;2;6;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;39;34;65;1;1;6512;01;11;2087,30243280004
4514348;1;2;1;70;11;200;48;1; ;2;300;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;79;79;17;1;2;1742;01;11;4170,70101557043
4514348;1;3;1;70;11;100;48;1; ;2;100;1; ;4;1;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;57;57;93;1;2;9302;01;11;4170,70101557043
4514353;1;2;1;70;11;13;48;1; ;2;13;1; ;5;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;737717;1;1;39;39;52;1;1;5241;01;11;2414,18870124647
4514356;1;1;1;70;11;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;39;33;55;1;1;5521;01;11;5272,45513231725
4514359;1;2;1;70;11;8;48;1; ;2;8;1; ;7;2;4; ; ;1; ; ; ; ; ; ; ; ;2; ;1000000;2; ;13;13;80;1;1;8043;01;11;1739,35925135986
4514359;1;4;1;70;11;52;48;1; ;2;65;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;17;03;31;1;2;3150;01;11;1739,35925135986
4514367;1;2;1;70;11;5;48;1; ;2;5;1; ;4;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;92;92;22;1;1;2220;01;11;2965,49430814247
4514369;1;4;1;70;11;2;48;1; ;2;2;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;500000;800000;2; ;03;03;63;1;1;6331;01;11;1579,83625806894
4514372;1;3;1;70;11;12;48;1; ;2;12;1; ;8;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;41;41;52;1;1;5233;01;11;3100,2249604424
4514372;1;4;1;70;11;4;48;4; ;2;5;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1000000;1;1;39;39;74;1;1;7421;01;11;3100,2249604424
4514374;1;3;1;70;11;104;48;3; ;2;104;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;54;54;24;1;2;2411;01;11;3002,00333744271
4514376;1;3;1;70;11;5;36;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;737717; ; ;53; ; ;1;1; ;01;11;2914,85590273257
4514379;1;2;1;70;11;16;48;1; ;2;16;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;13;13;80;1;2;8045;01;11;3918,24302920699
4514385;1;3;1;70;11;48;48;1; ;2;12;1; ;4;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;49;49;64;1;2;6426;01;11;2363,55029583657
4514385;1;4;1;70;11;12;48;1; ;2;12;1; ;9;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;1200000;2; ;19;38;74;1;1;7499;01;11;2363,55029583657
4514390;1;3;1;70;11;12;48;1; ;2;165;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;21;19;41;1;1;4100;01;11;2566,93788235365
4514399;1;1;1;70;11;4;50;1; ;2;2;4; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;5500000;2500000;1;1;59;59;92;1;1;9219;01;11;3640,60174632157
4514405;1;2;1;70;11;54;48;1; ;2;54;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;1;150000;737717;2; ;55;55;85;1;2;8511;01;11;3056,25290725771
4514410;1;1;1;70;11;2;48;1; ;2;2;1; ;2;2;1; ; ;1; ; ; ; ; ; ; ; ;1;800000;1200000;1;1;33;33;74;1;1;7411;01;11;4224,95058538543
4514419;1;1;1;70;11;24;48;4; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;98;98;60;1;2;6031;01;11;2860,35350568633
4514421;1;1;1;70;11;4;84;4; ;2;5;4; ;1;2;1; ; ; ; ; ; ; ; ;1;RECIBE PENSION; ;2; ;4760000;3; ;98;98;60;1;1;6031;01;11;2809,43711198393
4514432;1;1;1;70;11;2;66;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;365000;737717;2; ;39;39;24;1;1;2423;01;11;4661,66898792481
4514434;3;1;3;70;11;3;48;1; ;2;3;1; ;9;2;7; ; ;1; ; ; ; ; ; ; ; ;1;98;737717;1;1;55;53;80;1;1;8011;01;11;3097,03715160251
4514437;1;2;1;70;11;4;48;2; ;2;12;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;2800000;2; ;19;59;92;1;1;9242;01;11;3320,04341642191
4514443;1;2;1;70;11;104;48;1; ;2;104;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;32;32;15;1;2;1511;01;11;2816,48891246017
4514447;1;2;1;70;11;24;48;1; ;2;24;1; ;3;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;45;45;52;1;2;5237;01;11;3056,25290725771
4514451;1;2;1;70;11;4;48;1; ;2;4;1; ;6;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;800000;1;2;13;13;80;1;1;8011;01;11;2816,48891246017
4514468;1;2;1;70;11;6;48;1; ;2;6;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;39;39;74;1;1;7499;01;11;2330,50706366871
4514477;1;4;1;70;11;4;48;1; ;2;4;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;1;737717;737717;2; ;85;79;17;1;1;1710;01;11;4948,15240289677
