DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;clase;MES;DPTO;fex_c_2011
4519679;1;3;1;2;1;3;1;5;5;4; ; ; ;100000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;01;23;1066,84182159553
4519680;1;5;4;2;1;4;1;5;5;4; ; ; ;100000; ;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;8;2; ;1;1;4;2;1;1;2;2;2; ;1;2;01;2;01;23;1602,75175095012
4519681;1;4;2;6; ;4;1;1;4;1; ; ;18000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;3;1;1;1;1;1;2;1;1;2;2;2; ;1;2;01;2;01;23;2465,88630033992
4519682;1;3;2;6; ;4;1;1;5;1; ; ;1500000;20000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;7;2; ;1;1;7;1;1;1;2;2;2; ;1;2;01;2;01;23;2681,32183905493
4519683;1;4;2;2;1;4;1;1;4;1; ; ;25000000;200000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;2;3;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;01;23;2143,2766967245
4519693;1;5;4;2;1;1;10;1;4;1; ; ;20000000;200000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;6;2; ;1;1;1;2;1;1;2;2;1;2;1;2;01;2;01;23;1810,63295425134
4519694;1;3;2;2;1;1;1;5;4;1; ; ;10000000;80000; ;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2; ;5;2; ;1;1;1;2;1;1;2;2;1;2;1;2;01;2;01;23;1779,99958084297
4519695;1;4;3;2;1;1;10;1;4;4; ; ; ;300000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;4;2; ;1;1;1;4;1;1;2;2;1;2;1;2;01;2;01;23;2189,3727625585
4519696;1;4;3;2;1;1;1;1;4;4; ; ; ;200000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;4;2; ;1;1;1;2;1;1;2;2;1;2;1;2;01;2;01;23;2295,1640824617
4519697;1;3;2;2;1;1;1;5;5;4; ; ; ;30000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;2; ;5;2; ;1;1;1;1;1;1;2;2;1;2;1;2;01;2;01;23;2343,7066041508
4519698;1;3;2;2;1;1;1;1;5;4; ; ; ;100000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;4;2; ;1;1;1;1;1;1;2;2;1;2;1;2;01;2;01;23;2343,25770920152
4519699;1;3;2;2;1;1;1;1;4;3; ; ; ; ;100000;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;2;3;2; ;1;1;1;2;1;1;2;2;1;2;1;2;01;2;01;23;2106,98977743965
4519701;1;3;2;2;1;4;1;5;5;4; ; ; ;100000; ;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;3;2; ;1;1;5;1;1;1;2;2;1;2;1;2;01;2;01;23;2451,63313702984
4519702;1;3;1;2;1;1;1;6; ;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2; ;1;1;1;2;1;1;2;2;1;2;1;2;01;2;01;23;1666,97341625823
4519703;1;2;1;6; ;4;1;1;4;1; ; ;7000000;50000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;5;2; ;1;1;5;1;1;1;2;2;2; ;1;2;01;2;01;23;2567,71893350841
4519705;1;3;2;2;1;1;10;1;4;1; ; ;30000000;150000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;1;4;1;1;2;2;1;2;1;2;01;2;01;23;1595,82039763258
4519706;1;3;2;6; ;3;4;5;5;1; ; ;4000000;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;6;2; ;1;1;1;1;1;1;2;2;2; ;2; ;01;2;01;23;1136,05253690741
4519707;1;3;2;6; ;4;4;5;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;5;2; ;1;1;4;1;1;1;2;2;2; ;2; ;01;2;01;23;2379,37054133941
4519708;1;3;1;6; ;4;4;5;5;4; ; ; ;80000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;5;2; ;1;1;4;1;1;0;2;2;2; ;2; ;01;2;01;23;1793,31725423523
4519710;1;3;2;2;1;4;4;1;5;1; ; ;5000000;200000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;2; ;1;1;7;1;1;1;2;2;2; ;2; ;01;2;01;23;1441,1928707338
4519711;1;3;2;2;1;4;4;1;5;1; ; ;6000000;70000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;6;2; ;1;1;1;1;1;1;2;2;2; ;2; ;01;2;01;23;2529,43445331774
4519712;1;3;2;6; ;3;4;5;5;1; ; ;7000000;800000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;3;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;01;23;1184,88874390299
4519713;1;3;2;6; ;4;4;1;5;4; ; ; ;100000; ;2;1;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;4;2; ;1;1;7;1;1;1;2;2;2; ;2; ;01;2;01;23;2191,19623631737
4519714;1;3;2;2;1;4;4;1;5;1; ; ;8000000;100000; ;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2; ;3;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;01;23;1662,39174742728
4519715;1;3;2;2;1;4;2;1;5;1; ; ;4500000;30000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;1;1;1;1;2;2;2; ;2; ;01;2;01;23;1559,53347834772
4519716;1;4;3;2;2;4;1;1;5;1; ; ;10000000;80000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;4;2; ;1;1;4;2;1;1;2;2;2; ;1;2;01;2;01;23;1358,80988561495
4519717;1;2;1;2;2;4;1;1;5;4; ; ; ;100000; ;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;2;2;2; ;1;1;4;1;1;0;2;2;2; ;1;2;01;2;01;23;1955,10239170246
4519718;1;2;1;6; ;4;1;1;5;1; ; ;2000000;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;1;1;7;1;1;1;2;2;2; ;1;2;01;2;01;23;1511,43985160791
4519719;1;2;1;6; ;4;4;5;5;4; ; ; ;130000; ;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;5;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;01;23;2237,9152842476
4519720;1;3;1;2;1;4;1;5;5;1; ; ;10000000;100000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;1;2;1;1;4;1;1;1;2;2;2; ;1;2;01;2;01;23;1066,84182159553
4519721;1;3;1;2;1;3;1;5;5;4; ; ; ;100000; ;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;4;1;1;1;2;2;2; ;1;2;01;2;01;23;1066,84182159553
4519722;1;2;1;6; ;3;3;5;5;4; ; ; ;70000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;3;2; ;1;1;4;1;1;1;2;2;2; ;2; ;01;2;01;23;2073,14931400991
4519723;1;2;1;6; ;4;1;1;5;1; ; ;3000000;40000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;4;2; ;1;1;7;1;1;1;2;2;2; ;1;2;01;2;01;23;2155,53229912876
4523926;1;3;2;2;1;4;4;1;5;1; ; ;10000000;100000; ;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;5;2; ;1;1;1;1;1;1;2;2;2; ;2; ;01;2;01;23;1489,28649747362
4523927;1;1;1;6; ;3;4;5;5;3; ; ; ; ;120000;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;01;23;1510,50436169009
4523935;1;3;2;1;1;1;1;1;3;4; ; ; ;98; ;1;2;1;2;1;2;1;2;1;2;1;2;2;2;2;2;2;2;1;2;2;1;2;3;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;2;01;76;825,063648221009
4523936;1;4;2;1;1;1;1;1;3;1; ; ;50000000;300000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;1;2;2;2;1;2;3;2; ;1;1;1;4;1;9;1;1;1;2;1;1;01;2;01;76;825,063648221009
4523937;1;3;2;1;1;1;1;3;3;1; ; ;98;300000; ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;2;1;1;2;2;1;2;3;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;2;01;76;1935,17442370781
4523938;1;4;3;1;1;1;1;1;3;4; ; ; ;300000; ;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;2;2;1;3;4;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;2;01;76;1765,0163068658
4523939;1;3;2;1;1;1;1;1;3;4; ; ; ;300000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;2;3;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;2;01;76;1608,03017376422
4523940;1;4;2;1;1;1;1;1;3;1; ; ;98;400000; ;2;2;2;1;1;2;1;1;2;2;1;1;2;1;2;2;2;2;1;2;2;1;2;3;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;2;01;76;825,063648221009
4523941;1;5;1;1;1;1;1;1;3;1; ; ;98;200000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;1;1;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;2;01;76;1528,70846563905
4523942;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;2;1;2;1;1;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;2;01;76;1305,01833305262
4523943;1;4;3;1;1;1;1;1;3;3; ; ; ; ;180000;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;2;4;2; ;1;2;1;2;1;2;1;1;1;2;1;1;01;2;01;76;1101,04159758449
4523944;1;4;3;1;1;1;1;1;3;3; ; ; ; ;180000;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;1;2;2;1;2;3;2; ;1;2;1;2;1;2;1;1;1;2;1;1;01;2;01;76;1988,70643945223
4523945;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;2;2;1;2;4;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;2;01;76;1614,67108447235
4523946;1;4;3;3;1;4;2;1;4;4; ; ; ;98; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;4;2; ;1;1;1;4;1;1;2;2;2; ;2; ;01;2;01;76;2395,17239752099
4523947;1;2;1;3;1;5;1;1;5;4; ; ; ;98; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;4;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;01;76;1350,52142255167
4523949;1;3;1;2;1;5;1;1;5;1; ; ;50000000;98; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;4;2;1;1;2;2;2; ;1;1;01;2;01;76;1032,7065436258
4523950;1;5;4;3;1;3;2;1;5;4; ; ; ;400000; ;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;4;6;2; ;1;1;1;4;1;9;2;2;2; ;2; ;01;2;01;76;1358,21320022584
4523951;1;3;2;2;1;4;2;1;4;4; ; ; ;98; ;2;1;2;1;1;1;1;1;2;2;1;1;2;2;2;2;1;1;2;2;2;1;3;5;2; ;1;2;1;2;1;1;2;2;2; ;2; ;01;2;01;76;898,215226412661
4523952;1;3;2;2;1;4;1;1;4;1; ; ;50000000;98; ;2;1;2;2;1;1;1;2;2;2;1;1;1;1;2;2;2;1;2;2;2;1;2;3;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;01;76;1112,02825175097
4523954;1;1;1;2;1;4;2;6; ;4; ; ; ;98; ;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;4;1;2;1;1;2;2;2; ;2; ;01;2;01;76;2509,95031761582
4524845;1;3;2;2;1;1;1;5;5;4; ; ; ;120000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;3;10;2; ;1;1;4;1;1;1;2;2;1;2;1;2;01;2;01;23;1834,19649867851
4524846;1;3;1;2;1;4;2;1;5;4; ; ; ;300000; ;2;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;3;2; ;1;1;1;4;1;1;2;2;2; ;2; ;01;2;01;54;986,360342506806
4524847;1;3;2;2;1;4;2;1;5;4; ; ; ;100000; ;2;1;2;1;1;2;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;2; ;5;2; ;1;1;1;2;1;2;2;2;2; ;2; ;01;2;01;54;2389,93069059796
4524848;1;3;1;2;1;4;2;1;4;4; ; ; ;300000; ;2;2;2;1;1;1;1;2;2;2;2;2;1;2;2;2;1;1;2;2;2;1;2;4;2; ;1;1;3;4;1;2;2;2;2; ;2; ;01;2;01;54;2585,87100650535
4524849;1;2;1;3;1;4;2;1;5;1; ; ;98;100000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;5;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;01;54;1021,96715847009
4524850;1;3;1;2;1;4;2;1;4;1; ; ;98;250000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;1;3;2; ;1;1;1;2;1;2;2;2;2; ;2; ;01;2;01;54;1584,84400247545
4524851;1;2;1;6; ;4;2;5;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;5;1;1;0;2;2;2; ;2; ;01;2;01;54;1321,0020441984
4524852;1;3;2;2;1;4;2;1;5;1; ; ;98;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;4;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;01;54;1987,38734653671
4524854;1;4;1;2;1;4;2;1;5;4; ; ; ;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;01;54;843,969286148181
4524867;1;2;1;3;1;4;2;1;5;1; ; ;98;50000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;2;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;01;54;1120,0936387443
4524868;1;3;1;2;1;4;2;1;5;4; ; ; ;60000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;3;2;1;2;2;2;2; ;2; ;01;2;01;54;637,221135370295
4524869;1;3;2;2;1;3;2;1;5;1; ; ;98;100000; ;2;2;2;2;1;1;2;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;1;3;2; ;1;1;3;2;1;1;2;2;2; ;2; ;01;2;01;54;475,797641719639
4524870;1;5;1;2;1;4;2;1;5;4; ; ; ;80000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;2; ;2;2; ;1;1;3;2;1;2;2;2;2; ;2; ;01;2;01;54;407,111456866324
4524871;1;2;1;3;1;3;2;1;5;4; ; ; ;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;01;54;637,221135370295
4524872;1;3;2;3;1;3;2;1;5;1; ; ;98;70000; ;2;2;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;1;1;2;2;1;2;4;2; ;1;1;3;2;1;1;2;2;2; ;2; ;01;2;01;54;1247,36495747541
4524873;1;3;2;2;1;3;2;1;5;4; ; ; ;100000; ;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;5;2; ;1;1;3;2;1;2;2;2;2; ;2; ;01;2;01;54;1152,84783608588
4524874;1;3;2;2;1;4;2;1;5;4; ; ; ;100000; ;2;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2; ;4;2; ;1;1;3;4;1;2;2;2;2; ;2; ;01;2;01;54;669,975332711873
4524875;1;3;1;3;1;3;2;1;5;1; ; ;98;50000; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;4;2; ;1;1;3;2;1;1;2;2;2; ;2; ;01;2;01;54;669,975332711873
4524876;1;3;2;2;1;4;2;1;5;1; ; ;99;80000; ;2;1;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;1;2;2;2; ;5;2; ;1;1;3;2;1;2;2;2;2; ;2; ;01;2;01;54;1152,84783608588
4524877;1;3;2;6; ;3;2;1;5;4; ; ; ;60000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;6;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;01;54;1628,4458274653
4524878;1;2;1;2;1;3;2;1;5;1; ; ;98;98; ;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;3;2;1;2;2;2;2; ;2; ;01;2;01;54;407,111456866324
4524879;1;3;2;2;1;4;2;1;5;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;5;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;01;54;1441,54264846765
4524880;1;3;1;2;1;4;2;1;5;1; ; ;99;80000; ;2;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;3;2; ;1;1;3;4;1;2;2;2;2; ;2; ;01;2;01;54;1628,4458274653
4524881;1;2;1;2;1;3;2;1;5;4; ; ; ;50000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;3;2;1;2;2;2;2; ;2; ;01;2;01;54;458,621729089758
4524882;1;2;1;6; ;4;2;1;5;1; ; ;98;50000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;4;2; ;1;1;3;2;1;1;2;2;2; ;2; ;01;2;01;54;958,670145093644
4524883;1;2;1;2;1;4;2;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;3;2;1;1;2;2;2; ;2; ;01;2;01;54;407,111456866324
4524884;1;3;1;2;1;4;2;1;5;1; ; ;98;60000; ;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;01;54;1135,671923456
4524885;1;2;1;2;1;4;2;1;5;4; ; ; ;60000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;01;54;458,621729089758
4524886;1;3;1;2;1;4;2;1;5;1; ; ;98;50000; ;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;3;2;1;1;2;2;2; ;2; ;01;2;01;54;458,621729089758
4524887;1;2;1;2;1;4;2;5;5;4; ; ; ;20000; ;2;2;2;1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;7;2; ;1;1;3;2;1;1;2;2;2; ;2; ;01;2;01;54;1628,4458274653
4524888;1;3;2;2;1;4;2;1;5;1; ; ;98;150000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;7;2; ;1;1;3;2;1;2;2;2;2; ;2; ;01;2;01;54;1628,4458274653
4524889;1;3;2;2;1;4;2;1;5;4; ; ; ;80000; ;2;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;5;2; ;1;1;1;2;1;2;2;2;2; ;2; ;01;2;01;54;1628,4458274653
4524890;1;2;1;2;1;3;2;1;5;4; ; ; ;80000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;1;1;3;2;1;2;2;2;2; ;2; ;01;2;01;54;407,111456866324
4524891;1;2;1;2;1;3;2;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;3;4;1;2;2;2;2; ;2; ;01;2;01;54;637,221135370295
4524892;1;3;2;6; ;4;2;5;5;1; ; ;99;60000; ;2;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;5;2; ;1;1;3;2;1;2;2;2;2; ;2; ;01;2;01;54;1152,84783608588
4524893;1;3;2;2;1;4;2;1;5;1; ; ;98;70000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;2;4;2; ;1;1;3;2;1;1;2;2;2; ;1;2;01;2;01;54;958,670145093644
4524894;1;3;2;2;1;4;1;1;5;4; ; ; ;60000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;3;1;2;1;1;1;2;1;1;2;2;2; ;1;2;01;2;01;54;407,111456866324
4524895;1;4;2;2;1;4;1;1;5;4; ; ; ;50000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;3;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;01;54;764,49245410141
4524896;1;3;2;2;1;4;2;1;5;4; ; ; ;100000; ;2;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;4;2; ;1;1;3;4;1;2;2;2;2; ;2; ;01;2;01;54;1219,754208347
